,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
136,603800,道森股份,0.69,76.84,3.17,24.15,0.82,10767.77,76.85,,06-25
137,300495,美尚生态,2.15,6.22,8.39,29.43,0.02,10756.31,6.21,,06-25
138,002769,普路通,1.94,110.87,7.24,29.1,0.64,10774.33,111.37,,06-10
139,300483,沃施股份,0.72,-7.69,5.04,14.49,0.46,3320.98,-7.33,,06-10
140,601211,国泰君安,1.11,136.17,6.89,18.04,8.1,675791.25,134.73,,06-10
141,002771,真视通,0.78,-21.21,4.49,18.59,1.12,4672.02,-21.33,,06-10
142,603838,四通股份,0.5,4.17,3.61,14.62,0.89,4980.83,4.55,,06-10
143,300481,濮阳惠成,0.53,-32.91,3.82,14.77,0.38,3182.12,-33.22,,06-10
144,300488,恒锋工具,1.36,15.25,6.49,22.2,1.44,6803.12,14.91,,06-10
145,002776,柏堡龙,1.37,5.38,5.15,30.58,1.82,10738.07,5.39,,06-10
146,603589,口子窖,0.78,5.41,,20.07,0.19,42213.96,6.02,,06-10
147,300480,光力科技,0.49,-37.97,4.22,12.34,0.69,3411.25,-37.51,,06-10
148,300487,蓝晓科技,1.0,-2.91,6.41,16.57,0.44,5970.35,-3.75,,06-10
149,300482,万孚生物,1.49,67.42,4.75,33.84,1.58,9836.4,66.71,,06-10
150,603223,恒通股份,0.54,-10.0,3.65,14.78,1.16,4892.02,-9.71,,06-10
151,002775,文科园林,1.0,-7.41,6.0,18.12,-0.77,9015.39,-7.66,,06-10
152,300486,东杰智能,0.52,1.96,3.64,15.32,0.07,5410.5,1.77,,06-10
153,300489,中飞股份,1.06,6.47,7.06,16.2,1.12,3601.16,6.47,,06-10
154,603117,万林股份,0.32,-5.88,2.78,12.07,0.55,11109.03,-7.4,,06-10
155,002773,康弘药业,0.68,-13.38,3.98,18.51,0.73,27348.17,-13.38,,06-10
156,002768,国恩股份,1.05,22.09,5.35,21.68,0.4,6280.72,21.05,,06-10
157,603116,红蜻蜓,0.94,27.03,4.78,21.1,1.74,32763.08,27.19,,06-10
158,002770,科迪乳业,0.46,21.05,,16.69,0.3,9446.31,22.81,,06-10
159,300485,赛升药业,2.25,25.7,7.18,36.15,2.38,20257.15,25.99,,06-10
160,603085,天成自控,0.43,34.38,2.92,15.9,0.48,3225.24,33.78,,06-10
161,002772,众兴菌业,0.81,65.31,4.44,20.08,1.53,9088.05,65.99,,06-10
162,603979,金诚信,1.01,-26.81,6.43,17.04,0.27,28384.43,-26.37,,06-10
163,300471,厚普股份,3.18,19.97,10.26,35.84,2.41,17959.45,20.0,,05-26
164,002767,先锋电子,0.89,3.49,3.9,24.19,0.64,6662.43,3.04,,05-26
165,002762,金发拉比,1.85,8.19,,27.37,2.18,9431.67,7.95,10转7.5派2.5,05-25
166,300476,胜宏科技,0.94,17.5,5.33,18.46,1.85,10315.78,16.52,,05-25
167,601968,宝钢包装,0.21,5.0,,9.82,,12862.33,0.79,,05-25
168,300472,新元科技,0.69,2.99,3.88,19.38,0.51,3453.55,3.59,,05-25
169,002761,多喜爱,0.5,-25.37,4.55,11.67,1.08,4520.49,-25.17,,05-25
170,300475,聚隆科技,1.05,40.0,3.9,30.91,0.94,15806.5,40.41,,05-25
171,601368,绿城水务,0.4,16.79,2.57,16.53,0.88,23504.36,16.79,,05-25
172,300464,星徽精密,0.65,-5.8,4.17,15.87,0.91,4048.8,-5.49,,05-25
173,002760,凤形股份,0.56,-13.85,5.98,9.88,1.04,3715.89,-12.99,,05-25
174,300470,日机密封,2.22,10.45,8.48,29.17,0.96,8890.85,10.76,10派4.5,05-25
175,002766,索菱股份,0.47,4.44,4.28,11.65,0.45,6450.61,3.6,,05-25
176,603616,韩建河山,0.73,3.13,4.16,19.17,0.15,8010.81,3.13,,05-25
177,300479,神思电子,0.7,9.38,3.22,23.7,0.69,4225.25,9.87,,05-25
178,300469,信息发展,0.71,6.66,3.18,24.93,0.19,3533.93,6.78,,05-25
179,002765,蓝黛传动,0.52,48.57,3.68,16.36,-0.08,8142.83,50.98,,05-25
180,002763,汇洁股份,0.82,22.39,4.44,20.03,1.16,13279.76,22.08,,05-25
181,300477,合纵科技,0.92,-1.08,5.08,19.4,0.23,7528.52,-1.68,10派2,05-25
182,601985,中国核电,0.23,-3.83,,11.61,0.82,247174.2,-0.17,,05-25
183,300473,德尔股份,1.8,2.76,9.69,19.53,1.85,13469.48,2.76,,05-25
184,002762,金发拉比,1.85,8.19,,27.37,2.18,9431.67,7.95,10转7.5派2.5,05-25
185,300476,胜宏科技,0.94,17.5,5.33,18.46,1.85,10315.78,16.52,,05-25
186,603568,伟明环保,0.55,30.95,2.4,25.53,0.98,22261.21,30.21,,05-11
187,603918,金桥信息,0.58,3.57,4.02,15.31,1.03,3810.59,2.43,,05-11
188,300463,迈克生物,1.52,16.92,5.33,32.55,0.78,22621.09,17.11,,05-11
189,603300,华铁科技,0.56,12.0,4.1,14.7,0.78,8539.37,12.8,,05-11
190,603901,永创智能,0.99,4.21,5.35,20.2,0.75,7418.59,3.77,,05-11
191,300462,华铭智能,1.0,5.26,4.82,21.95,0.72,5182.33,5.43,,05-11
192,603198,迎驾贡酒,0.68,15.25,3.55,20.7,0.59,48655.65,15.23,,05-11
193,300468,四方精创,1.12,1.82,4.39,27.85,1.04,8428.38,2.55,,05-11
194,603885,吉祥航空,0.86,26.47,4.01,23.71,1.73,42768.57,26.3,,05-11
195,002759,天际股份,0.81,3.85,3.78,23.31,1.04,5797.14,3.0,10派1.1,05-11
196,603108,润达医疗,1.07,10.63,6.74,17.11,0.51,7516.21,10.63,,05-11
197,300467,迅游科技,2.01,31.37,3.57,60.05,2.09,6017.52,31.22,,05-11
198,603669,灵康药业,0.77,30.51,1.92,35.18,0.93,14985.82,30.54,,05-11
199,002758,华通医药,1.09,0.93,6.65,17.7,1.86,4590.48,1.09,,05-11
200,603026,石大胜华,0.28,-56.92,6.51,4.42,2.75,4253.21,-57.17,,05-11
201,300466,赛摩电气,0.6,-15.49,4.39,14.55,0.12,3621.07,-15.42,,05-11
202,603598,引力传媒,0.5,-20.63,3.18,17.16,0.71,5021.81,-20.9,,05-11
203,002757,南兴装备,0.77,26.73,4.23,20.1,1.36,6341.46,26.74,,05-11
204,603023,威帝股份,1.41,19.49,2.67,41.09,1.28,8450.33,19.16,,05-11
205,300465,高伟达,0.66,24.53,3.55,19.49,0.4,6608.09,24.13,,05-11
206,000972,中基健康,0.01,-103.08,,6.81,,1126.99,-103.08,,05-04
207,600851,海欣股份,0.24,344.65,,6.99,,29093.29,344.9,10派1,04-30
208,600356,恒丰纸业,0.32,6.67,,5.09,,7957.44,7.97,10派0.95,04-30
209,600781,辅仁药业,0.07,-36.36,,4.27,,1212.38,-38.24,,04-30
210,600648,外高桥,0.64,18.52,,9.84,,69798.1,28.18,10派1.9,04-30
211,600730,中国高科,0.53,60.61,,12.18,,15582.5,62.01,,04-30
212,000809,铁岭新城,0.05,-96.12,,0.83,,2877.18,-95.94,10送5派1,04-30
213,300094,国联水产,0.64,297.52,,13.59,0.03,22501.02,298.34,,04-30
214,600979,广安爱众,-0.17,-251.03,,-8.27,,-12157.39,-253.29,,04-30
215,000673,当代东方,-0.0,-124.77,,-5.05,,-55.62,-124.57,,04-30
216,000876,新希望,1.09,0.0,,13.68,,201976.77,6.39,10派2.5,04-30
217,601933,永辉超市,0.26,-43.48,,13.92,,85156.04,18.18,10派1.5,04-30
218,600626,申达股份,0.21,-23.32,,6.74,,14762.23,-23.31,10派1,04-30
219,600246,万通地产,0.04,-88.14,,1.22,,4508.99,-88.16,,04-30
220,600302,标准股份,-0.28,-966.87,,-8.44,,-9777.63,-965.74,,04-30
221,600749,西藏旅游,-0.18,-528.33,,-5.21,,-3345.62,-528.5,,04-30
222,000089,深圳机场,0.16,-46.68,,3.44,,26799.6,-46.65,10派0.28,04-30
223,002015,霞客环保,-4.32,196.5,,,,-103684.33,196.61,,04-30
224,000723,美锦能源,0.03,-76.92,,2.08,,948.56,-74.27,10派0.05,04-30
225,000659,珠海中富,0.03,-103.49,,3.82,,4182.21,-103.77,,04-30
226,000622,*ST恒立,-0.09,-550.0,,-16.72,,-3655.29,-460.88,,04-30
227,600793,ST宜纸,0.08,15.09,,22.56,,834.87,15.1,,04-30
228,000599,青岛双星,0.11,120.0,,3.51,,5817.57,110.23,10派0.1,04-30
229,000899,赣能股份,0.6,-11.98,,20.05,,38781.88,-12.03,10派1,04-30
230,600817,*ST宏盛,-0.1,-600.0,,-14.34,,-1637.22,-760.94,,04-30
231,600242,中昌海运,-1.21,303.33,,-321.33,,-33030.18,306.53,,04-30
232,600586,金晶科技,-0.14,-300.0,,-4.96,,-20002.49,-300.29,,04-30
233,000004,国农科技,0.05,-506.5,,4.85,,380.14,-467.86,,04-30
234,600345,长江通信,0.22,-155.0,,3.86,,4407.47,-155.91,10派1,04-30
235,000033,*ST新都,-1.36,-12974.53,,-954.25,,-44953.29,-12994.61,,04-30
236,600567,山鹰纸业,0.03,-66.67,,1.85,,10994.84,-47.11,10派0.1,04-30
237,600072,钢构工程,0.02,-105.77,,0.91,,1032.95,-105.66,10派0.1,04-30
238,002070,众和股份,0.02,-68.33,,1.09,,1334.37,-68.3,,04-30
239,600421,仰帆控股,0.01,-85.71,,49.63,,216.97,-84.27,,04-30
240,600408,安泰集团,-0.68,183.33,,-36.82,,-68031.48,179.98,,04-30
241,600575,皖江物流,-1.04,-1045.45,,-63.0,,-273845.0,-1132.3,,04-30
242,000918,嘉凯城,0.02,-34.38,,0.88,,3809.09,-33.36,,04-30
243,600783,鲁信创投,0.41,41.38,,9.51,,30163.38,37.78,10派1.5,04-30
244,600360,华微电子,0.05,-21.08,,1.83,,3566.53,-18.9,10派0.2,04-30
245,000166,申万宏源,0.51,96.15,3.21,17.2,3.23,342767.75,98.42,,04-30
246,600234,*ST山水,-0.05,-129.41,,-20.4,,-1091.4,-132.52,,04-30
247,000007,全新好,-0.13,-229.79,,-8.61,,-3019.39,-229.77,,04-30
248,600900,长江电力,0.72,30.43,,14.47,,1182998.57,30.42,10派3.791,04-30
249,600338,西藏珠峰,0.05,-59.06,,26.31,,854.9,-59.06,,04-30
250,002228,合兴包装,0.36,33.33,,12.39,,12555.9,32.65,10派1,04-30
251,600071,凤凰光学,-0.42,257.02,,-18.57,,-10080.99,257.1,,04-30
252,600097,开创国际,0.52,1.96,,12.04,,10615.95,2.96,10派1.6,04-30
253,600975,新五丰,-0.21,-450.0,,-9.17,,-4896.33,-459.19,,04-30
254,600186,莲花健康,0.02,-107.33,,4.05,,2386.95,-107.32,,04-30
255,600485,信威集团,0.67,529.16,,28.93,,181238.65,12142.6,10派0.06,04-30
256,601989,中国重工,0.13,-35.0,,4.1,,227617.22,-22.46,10派0.38,04-30
257,600139,西部资源,0.02,-128.4,1.96,1.24,,1602.63,-128.43,,04-30
258,000155,*ST川化,-3.33,146.67,,,,-156681.98,147.4,,04-30
259,000760,斯太尔,0.02,100.0,,0.61,,984.69,188.7,,04-30
260,600020,中原高速,0.4,125.63,,12.11,,89034.07,125.63,10派1.2,04-30
261,600870,厦华电子,-0.44,-57.06,,-213.58,,-23069.2,-57.06,,04-30
262,603010,万盛股份,0.52,-33.33,,13.66,,4205.6,-28.51,10派1.3,04-30
263,600779,水井坊,-0.86,172.54,,-29.57,,-41847.38,172.5,,04-30
264,600091,ST明科,-0.48,45.45,,-43.89,,-16145.92,46.32,,04-30
265,600466,蓝光发展,0.03,-44.05,,2.13,,1258.12,-44.15,10派0.1,04-30
266,601001,大同煤业,0.09,-110.71,,2.01,,14899.39,-110.64,10派0.27,04-30
267,000511,*ST烯碳,-0.23,-483.33,,-17.59,,-27135.79,-509.72,,04-30
268,000061,农产品,0.05,-25.38,,1.73,,8437.7,-24.18,10派0.5,04-30
269,000668,荣丰控股,-0.31,-3200.0,,-7.13,,-4608.53,-2706.36,,04-30
270,000426,兴业矿业,0.27,88.13,,5.81,,16180.74,133.13,,04-30
271,600501,航天晨光,0.22,120.0,,6.98,,8530.51,123.58,10派0.7,04-30
272,600128,弘业股份,0.29,2.58,,4.86,,7055.72,2.59,10派1,04-30
273,601616,广电电气,0.04,-28.89,,1.51,,3876.56,-28.98,10派0.5,04-30
274,600811,东方集团,0.63,0.1,,11.21,,104212.24,0.1,10派0.3,04-30
275,600747,大连控股,0.01,-75.0,,1.11,,1375.76,-68.73,,04-30
276,000096,广聚能源,0.08,-38.46,,2.27,,4200.88,-37.56,10派0.2,04-30
277,600613,神奇制药,0.4,37.93,,9.61,,18017.01,61.53,10转2派0.65,04-30
278,000403,ST生化,0.45,73.08,,33.88,,12251.66,74.33,,04-30
279,600753,东方银星,0.0,-200.0,,0.35,,35.71,-181.77,,04-30
280,600500,中化国际,0.41,0.0,,7.15,,84629.02,39.07,10派1.3,04-30
281,002022,科华生物,0.59,1.26,,24.74,,29197.39,1.26,10派2,04-30
282,600562,国睿科技,0.57,-22.97,,17.66,,14587.44,54.29,10派1.71,04-30
283,002211,宏达新材,0.03,-101.48,,1.52,,1244.06,-101.42,,04-30
284,600146,商赢环球,0.07,-114.35,,9.09,,1320.1,-114.35,,04-30
285,600895,张江高科,0.28,16.67,,6.2,,43597.67,17.04,10派0.9,04-30
286,000691,ST亚太,-0.06,-900.0,,-13.53,,-2094.55,-897.54,,04-30
287,000590,启迪古汉,-0.38,-47.84,,-37.82,,-8577.05,-47.84,,04-30
288,600177,雅戈尔,1.42,132.79,,20.89,,316241.87,132.6,10派5,04-30
289,603729,龙韵股份,1.57,-5.42,,15.56,,7834.17,-5.85,10派1.3,04-30
290,600247,ST成城,-1.03,151.1,,-156.35,,-34635.57,151.01,,04-30
291,601901,方正证券,0.26,45.45,3.69,8.65,1.63,179609.78,62.45,,04-30
292,002219,恒康医疗,0.42,7.63,,28.78,,25733.29,51.53,,04-29
293,002157,正邦科技,0.08,-214.29,,2.88,,4110.96,-237.31,10派0.2,04-29
294,002244,滨江集团,0.61,-41.35,,10.91,,82904.47,-41.21,10送6派0.61转4,04-29
295,002552,宝鼎科技,0.05,-37.5,,1.77,,1425.33,17.36,10派0.2,04-29
296,002297,博云新材,0.01,-109.1,,0.46,,521.28,-114.77,,04-29
297,002292,奥飞娱乐,0.68,78.95,,20.41,,42801.29,85.42,10派0.8转10,04-29
298,002204,大连重工,0.02,-94.44,,0.34,,2198.06,-93.62,10派0.21,04-29
299,600148,长春一东,0.27,30.69,,10.89,,3851.35,30.72,10派0.816,04-29
300,600237,铜峰电子,-0.15,-850.0,,-5.88,,-8344.61,-755.91,,04-29
301,603009,北特科技,0.48,-5.88,,13.2,,4409.16,7.84,,04-29
302,600838,上海九百,0.11,-7.27,,5.95,,4397.63,-7.29,,04-29
303,002054,德美化工,0.3,-16.67,,6.12,,9576.75,-16.94,10派1.2转3,04-29
304,002648,卫星石化,0.04,-96.8,,0.91,,3255.51,-93.49,,04-29
305,600010,包钢股份,0.01,-58.33,,1.06,,20032.75,-20.09,,04-29
306,002095,生意宝,0.16,-20.0,,6.97,,3337.04,1.26,10派0.5转1送1,04-29
307,002072,凯瑞德,0.03,-107.58,,2.48,,459.22,-107.6,,04-29
308,000996,中国中期,0.04,-48.38,,1.67,,950.44,-48.34,,04-29
309,000009,中国宝安,0.2,-13.04,,9.19,,30332.5,3.74,10派0.2,04-29
310,600630,龙头股份,0.15,25.0,,3.97,,6346.29,21.49,,04-29
311,000883,湖北能源,0.21,-40.0,,8.21,,114351.02,21.17,10派0.54,04-29
312,002504,弘高创意,0.69,-727.27,,38.84,,20613.8,-1394.28,10派1,04-29
