,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
88,000678,襄阳轴承,-0.07,-300.0,,-2.86,,-3007.24,-301.82,,10-31
89,600428,中远航运,0.22,92.04,,5.43,,36608.47,90.89,,10-31
90,600037,歌华有线,0.38,37.46,,5.96,,43074.79,45.5,,10-31
91,002093,国脉科技,0.03,-32.78,,1.86,,2449.41,-32.82,,10-31
92,000987,越秀金控,0.42,-12.5,,7.05,,15165.76,-11.79,,10-31
93,601238,广汽集团,0.42,20.0,,7.42,,270169.76,18.9,,10-31
94,600015,华夏银行,1.3,-12.16,10.5,12.9,7.13,1391200.0,5.58,,10-31
95,601989,中国重工,-0.02,-118.46,,-0.74,,-44144.67,-120.08,,10-31
96,000926,福星股份,0.72,-11.11,,7.95,,50948.67,-12.13,,10-31
97,600078,澄星股份,0.03,-22.17,,1.17,,2093.92,-22.24,,10-31
98,600107,美尔雅,0.01,-150.0,,0.56,,295.99,-152.93,,10-31
99,600651,飞乐音响,0.2,452.78,,6.55,,19585.1,630.58,,10-31
100,000816,智慧农业,0.01,-70.69,,0.41,,1378.07,-67.29,,10-31
101,000651,格力电器,1.65,-49.54,,21.65,,995272.15,1.27,,10-31
102,600136,当代明诚,0.23,20809.09,,4.98,,3404.14,61435.78,,10-31
103,002496,辉丰股份,0.35,-28.57,,5.44,,13788.38,-11.88,,10-31
104,600166,福田汽车,0.05,-55.14,,0.93,,16113.62,-46.51,,10-31
105,002403,爱仕达,0.24,9.09,,4.43,,7402.13,37.35,,10-31
106,600960,渤海活塞,0.05,-83.87,,1.26,,2555.7,-69.84,,10-31
107,600282,南钢股份,-0.12,-334.48,,-5.71,,-47430.81,-334.34,,10-31
108,002303,美盈森,0.13,-47.7,,8.31,,19055.29,4.59,,10-31
109,000601,韶能股份,0.22,-9.48,,6.23,,24053.34,-9.46,,10-31
110,600746,江苏索普,-0.07,-308.08,,-4.99,,-2129.92,-307.8,,10-31
111,002149,西部材料,-0.39,-55100.0,,-7.95,,-6723.32,-52527.22,,10-31
112,002167,东方锆业,-0.1,-4645.45,,-4.81,,-6235.36,-6912.19,,10-31
113,000951,中国重汽,0.47,-46.59,,4.48,,19984.11,-45.98,,10-31
114,002308,威创股份,0.06,0.0,,2.22,,4638.37,-10.35,,10-31
115,000509,华塑控股,-0.03,-328.38,,-97.43,,-2786.53,-328.0,,10-31
116,002055,得润电子,0.22,-4.57,,6.12,,9526.37,0.07,,10-31
117,600550,保变电气,0.15,-29.58,,26.31,,22603.61,-22.74,,10-31
118,600581,*ST八钢,-2.26,39.51,,,,-172913.75,39.35,,10-31
119,600616,金枫酒业,0.11,-21.43,,2.87,,5522.68,-17.57,,10-31
120,000538,云南白药,2.06,10.16,,17.49,,214215.13,10.15,,10-31
121,002436,兴森科技,0.23,-50.0,,5.71,,11454.49,11.14,,10-31
122,002717,岭南园林,0.36,-33.33,,14.58,,11718.42,34.15,,10-31
123,000532,力合股份,0.07,16.67,,3.64,,2507.07,21.52,,10-31
124,600844,丹化科技,-0.0,-111.9,1.09,-0.09,0.39,-79.4,-112.17,,10-31
125,002467,二六三,0.12,-50.0,,5.58,,8348.47,-28.19,,10-31
126,600781,辅仁药业,0.13,40.93,,6.97,,2316.8,40.95,,10-31
127,002292,奥飞娱乐,0.3,-36.17,,13.98,,38104.47,31.7,,10-31
128,600393,粤泰股份,0.09,62.26,,2.58,,2571.52,61.31,,10-31
129,000157,中联重科,-0.07,-153.85,,-1.28,,-51819.81,-151.81,,10-31
130,002106,莱宝高科,-0.19,-602.38,,-3.37,,-13401.32,-602.3,,10-31
131,600432,*ST吉恩,-0.4,1900.0,,-8.22,,-64746.56,4420.5,,10-31
132,002156,通富微电,0.17,28.79,,3.9,,12179.44,41.49,,10-31
133,002384,东山精密,0.07,32.8,,2.59,,5628.3,40.84,,10-31
134,002130,沃尔核材,0.68,466.67,,24.88,,38506.09,459.47,,10-31
135,002653,海思科,0.26,-21.21,,12.91,,27759.65,-22.15,,10-31
136,600499,科达洁能,0.86,49.05,,15.55,,60481.01,51.94,,10-31
137,002103,广博股份,0.21,425.0,,4.72,,5332.67,452.27,,10-31
138,002140,东华科技,0.25,-21.25,,5.91,,11126.0,-21.25,,10-31
139,603123,翠微股份,0.18,-22.61,,3.33,,9308.61,31.71,,10-31
140,600587,新华医疗,0.51,-48.48,,6.64,,20478.31,-14.82,,10-31
141,600029,南方航空,0.47,261.54,,12.33,,465600.0,270.7,,10-31
142,600984,建设机械,0.01,-105.72,,0.45,,264.39,-105.74,,10-31
143,600620,天宸股份,0.14,-29.62,,3.0,,6626.31,-29.61,,10-31
144,600576,万家文化,0.02,-143.64,,2.35,,1159.81,-197.51,,10-31
145,600730,中国高科,0.22,-57.29,,4.7,,6516.47,-57.29,,10-31
146,002002,鸿达兴业,0.36,17.92,,9.89,,31667.56,23.61,,10-31
147,600736,苏州高新,0.06,-38.31,,1.64,,6696.53,-34.84,,10-31
148,000552,靖远煤电,0.16,-58.38,,3.08,,16518.69,-39.32,,10-31
149,002458,益生股份,-0.98,988.89,,-49.33,,-27841.85,948.37,,10-31
150,002490,山东墨龙,0.02,100.0,,0.47,,1271.83,26.24,,10-31
151,600206,有研新材,0.02,-119.51,,0.48,,1311.48,-119.63,,10-31
152,000018,神州长城,1.43,20328.57,,29.88,,24252.84,20574.26,,10-31
153,600979,广安爱众,0.2,70.0,,9.59,,14031.68,70.03,,10-31
154,600896,中海海盛,0.15,-162.5,,4.78,,8577.88,-160.87,,10-31
155,600266,北京城建,0.51,-19.06,,4.97,,79136.37,12.99,,10-31
156,000526,紫光学大,0.03,321.74,,1.77,,280.08,321.39,,10-31
157,002044,美年健康,0.08,-52.94,,3.25,,7852.54,100.55,,10-31
158,002201,九鼎新材,0.06,100.0,,2.57,,1364.0,146.95,,10-31
159,600563,法拉电子,1.06,4.95,,13.13,1.16,23788.0,4.55,,10-31
160,000876,新希望,0.85,-4.49,,9.63,,177511.36,12.85,,10-31
161,002123,梦网荣信,0.21,-180.77,,5.19,,11252.75,-186.39,,10-31
162,601800,中国交建,0.6,0.0,,8.24,,1005675.15,2.99,,10-31
163,600005,武钢股份,-0.1,-230.26,,-2.81,,-100137.63,-229.98,,10-31
164,000050,深天马A,0.3,-25.37,,4.1,,33855.37,8.63,,10-31
165,600568,中珠医疗,0.13,1142.72,,2.69,,6486.78,1618.26,,10-31
166,600493,凤竹纺织,0.02,82.05,,0.92,,579.48,81.59,,10-31
167,600074,保千里,0.1,244.83,,19.81,,19291.12,652.82,,10-31
168,002050,三花股份,0.29,-44.23,,12.97,,50964.19,27.06,,10-31
169,600681,百川能源,-0.01,,,-13.23,,-193.94,-764.37,,10-31
170,600710,*ST常林,-0.53,278.57,,-22.18,,-33756.81,285.16,,10-31
171,000613,大东海A,-0.02,268.75,,-7.94,,-644.62,271.2,,10-31
172,600629,华建集团,0.22,-822.58,,12.75,,7802.32,-815.0,,10-31
173,000547,航天发展,0.18,63.64,,6.07,,12794.86,26.46,,10-31
174,600183,生益科技,0.24,-20.0,,7.81,,33814.07,-19.5,,10-31
175,002447,壹桥海参,0.06,-73.91,,2.85,,6099.06,-42.41,,10-31
176,603555,贵人鸟,0.33,5.08,,8.52,,20452.25,6.81,,10-31
177,002420,毅昌股份,0.05,78.03,,1.17,,1886.05,78.17,,10-31
178,600971,恒源煤电,-0.9,-2242.86,,-14.13,,-89880.76,-2239.18,,10-31
179,600246,万通地产,0.03,-60.71,,1.02,,3608.2,-60.77,,10-31
180,000900,现代投资,0.33,13.79,,5.03,,33260.9,14.02,,10-31
181,600479,千金药业,0.17,-19.8,4.6,4.39,0.39,5194.25,-18.51,,10-31
182,600734,实达集团,-0.09,-9.56,,-31.95,,-3226.82,-9.58,,10-31
183,600004,白云机场,0.81,25.0,,10.48,,92627.73,24.35,,10-31
184,600008,首创股份,0.1,0.8,,3.41,,24369.01,10.48,,10-31
185,000982,中银绒业,0.01,-88.89,,0.45,,1922.96,-87.35,,10-31
186,000931,中关村,0.24,-650.8,,22.99,,16316.76,-651.34,,10-31
187,600072,钢构工程,-0.09,-41.98,,-4.05,,-4501.62,-41.96,,10-31
188,002506,协鑫集成,0.15,-104.55,,73.52,,37662.35,-113.54,,10-31
189,000703,恒逸石化,0.01,0.0,,0.19,,979.98,-19.9,,10-31
190,603399,新华龙,-0.3,-400.0,,-9.5,,-11212.07,-427.44,,10-31
191,600708,光明地产,0.32,54.17,,2.92,,18453.17,73.36,,10-31
192,002045,国光电器,0.07,-46.15,,2.19,,2821.21,-47.62,,10-31
193,002483,润邦股份,0.04,-86.0,,0.57,,1308.48,-85.39,,10-31
194,000548,湖南投资,0.01,-63.16,,0.47,,702.66,-62.51,,10-31
195,600898,三联商社,0.09,10.89,,6.19,,2211.23,10.87,,10-31
196,000524,岭南控股,0.11,26.44,,5.2,,2954.52,25.8,,10-31
197,600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31
198,002422,科伦药业,0.38,-66.96,,5.06,,55060.51,-33.32,,10-31
199,601958,金钼股份,0.0,-98.0,,0.02,,309.0,-98.23,,10-31
200,600973,宝胜股份,0.24,25.43,,4.73,,10013.53,26.3,,10-31
201,000826,启迪桑德,0.73,20.07,,11.19,,61675.71,20.41,,10-31
202,600503,华丽家族,0.01,543.75,,0.46,0.24,1652.75,807.03,,10-31
203,000789,万年青,0.23,-74.59,,5.62,,14274.36,-61.94,,10-31
204,600756,浪潮软件,0.18,137.73,,5.87,,5119.11,137.35,,10-31
205,600380,健康元,0.28,43.7,,9.56,,44041.49,45.28,,10-31
206,600191,华资实业,0.32,322.22,,7.88,,15478.83,322.13,,10-31
207,000402,金融街,0.34,78.95,,4.18,,101339.44,74.56,,10-31
208,600408,安泰集团,-0.34,9.68,,-25.71,,-34189.58,8.55,,10-31
209,002245,澳洋顺昌,0.19,-34.37,,12.23,,18067.82,50.91,,10-31
210,000682,东方电子,0.03,21.13,,1.71,,2519.97,21.23,,10-31
211,000629,*ST钒钛,-0.11,-257.3,,-9.65,,-97191.06,-257.47,,10-31
212,600645,中源协和,0.22,52.78,,6.44,,8396.13,65.35,,10-31
213,600575,皖江物流,0.06,-105.56,,5.24,,18376.6,-106.68,,10-31
214,600388,龙净环保,0.36,-47.83,,11.89,,38959.73,31.49,,10-31
215,600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31
216,000973,佛塑科技,0.04,-39.68,,1.82,,3639.3,-40.62,,10-31
217,600637,东方明珠,1.03,106.46,,12.16,,252487.9,355.16,,10-31
218,000918,嘉凯城,-0.32,966.67,,-14.54,,-58606.18,905.65,,10-31
219,000930,中粮生化,-0.53,-1658.82,,-19.47,,-51157.0,-1676.07,,10-31
220,600664,哈药股份,0.21,23.62,,5.38,,40246.87,23.61,,10-31
221,000587,金洲慈航,0.21,0.0,,8.78,,11983.49,6.77,,10-31
222,002616,长青集团,0.23,-39.55,,4.85,,8091.05,43.4,,10-31
223,600689,上海三毛,-0.1,-127.25,,-5.35,,-2010.39,-127.24,,10-31
224,600652,游久游戏,0.01,-105.88,,0.33,,658.8,-106.92,,10-31
225,600130,波导股份,0.04,-33.33,,3.45,,3156.13,-27.07,,10-31
226,600198,大唐电信,-0.47,191.9,,-10.88,,-41632.28,215.66,,10-31
227,600719,大连热电,-0.08,-40.44,,-2.3,,-1646.84,-39.98,,10-31
228,002501,利源精制,0.39,-37.1,,10.13,,36069.22,23.5,,10-31
229,603223,恒通股份,0.24,-36.84,,6.22,,2359.68,-31.02,,10-31
230,601010,文峰股份,0.15,-65.91,,6.97,,27421.77,-15.62,,10-31
231,002712,思美传媒,0.67,42.55,,5.05,,5919.56,48.97,,10-31
232,002419,天虹商场,0.28,-36.36,,4.99,,22780.02,-35.75,,10-31
233,002715,登云股份,-0.22,-225.5,,-4.05,,-1986.91,-230.46,,10-31
234,000156,华数传媒,0.31,47.14,,6.71,,40361.1,67.23,,10-31
235,601601,中国太保,1.66,67.68,14.02,12.3,2.68,1503600.0,67.81,,10-31
236,601398,工商银行,0.62,-1.59,4.62,13.95,,22176100.0,0.59,,10-31
237,603100,川仪股份,0.29,-27.5,,6.38,,11475.45,-9.62,,10-31
238,002602,世纪华通,0.27,-15.63,,7.32,,27446.03,198.76,,10-31
239,600783,鲁信创投,0.31,-27.91,,6.84,,22959.39,-28.04,,10-31
240,600830,香溢融通,0.15,2.68,,3.65,,6966.13,2.98,,10-31
241,000957,中通客车,0.79,-31.9,,16.28,,18850.57,-32.1,,10-31
242,002299,圣农发展,-0.34,-346.04,,-8.01,,-34904.72,-376.0,,10-31
243,000599,青岛双星,0.06,-20.51,,1.67,,4213.37,2.55,,10-31
244,600782,新钢股份,-0.18,-280.0,5.6,-3.09,,-24487.0,-280.59,,10-31
245,000301,东方市场,0.11,-12.57,,4.29,,13641.68,-12.58,,10-31
246,600425,青松建化,-0.21,35.48,,-5.6,,-28955.37,35.34,,10-31
247,601336,新华保险,2.77,36.45,17.33,16.84,1.84,864400.0,36.66,,10-31
248,600687,刚泰控股,0.17,-1.14,,11.06,,18743.62,117.16,,10-31
249,000066,长城电脑,-0.1,586.67,,-5.39,,-13639.07,577.2,,10-31
250,600817,*ST宏盛,-0.01,-450.0,,-0.24,,-113.16,-480.35,,10-31
251,600100,同方股份,0.2,262.32,,3.58,,56676.51,360.22,,10-31
252,000975,银泰资源,0.15,-6.06,,4.31,,16658.45,-6.11,,10-31
253,600242,中昌海运,-0.03,-90.96,,,,-903.19,-90.95,,10-31
254,002333,罗普斯金,0.36,100.0,,6.74,,9109.3,98.64,,10-31
255,000909,数源科技,0.08,-12.04,,3.1,,2248.7,-11.53,,10-31
256,600869,智慧能源,0.25,32.84,,7.72,,24992.11,31.29,,10-31
257,600675,*ST中企,-0.71,-959.76,,-29.41,,-131561.25,-955.23,,10-31
258,000798,中水渔业,0.04,-24.86,,1.48,,1246.49,-24.79,,10-31
259,002045,国光电器,0.07,-46.15,,2.19,,2821.21,-47.62,,10-31
260,002483,润邦股份,0.04,-86.0,,0.57,,1308.48,-85.39,,10-31
261,000548,湖南投资,0.01,-63.16,,0.47,,702.66,-62.51,,10-31
262,600898,三联商社,0.09,10.89,,6.19,,2211.23,10.87,,10-31
263,000524,岭南控股,0.11,26.44,,5.2,,2954.52,25.8,,10-31
264,600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31
265,002422,科伦药业,0.38,-66.96,,5.06,,55060.51,-33.32,,10-31
266,601958,金钼股份,0.0,-98.0,,0.02,,309.0,-98.23,,10-31
267,600973,宝胜股份,0.24,25.43,,4.73,,10013.53,26.3,,10-31
268,601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31
269,600861,北京城乡,0.24,19.08,,3.34,,7592.72,19.05,,10-31
270,002046,轴研科技,-0.1,-366.67,,-2.39,,-3253.47,-392.53,,10-31
271,002319,乐通股份,0.01,-63.89,,0.48,,266.4,-62.92,,10-31
272,600822,上海物贸,-1.25,-138466.67,,-76.0,,-61765.04,-141825.33,,10-31
273,000881,大连国际,-2.65,-1252.17,,-66.51,,-81874.18,-1257.97,,10-31
274,000767,漳泽电力,0.26,85.71,,10.79,,59177.6,85.43,,10-31
275,002577,雷柏科技,-0.08,-135.08,,-1.64,,-2290.78,-135.12,,10-31
276,600345,长江通信,0.13,-45.83,,2.12,,2520.07,-47.63,,10-31
277,000592,平潭发展,0.04,-37.86,,2.69,,3101.47,-37.86,,10-31
278,002421,达实智能,0.17,-52.23,,5.6,,9727.26,31.51,,10-31
279,002740,爱迪尔,0.48,,,5.29,,4660.08,-24.53,,10-31
280,600331,宏达股份,-0.07,-54.09,,-3.47,,-14466.12,-18.42,,10-31
281,002464,金利科技,-0.85,-1162.5,,-17.73,,-12308.24,-1146.93,,10-31
282,000900,现代投资,0.33,13.79,,5.03,,33260.9,14.02,,10-31
283,600479,千金药业,0.17,-19.8,4.6,4.39,0.39,5194.25,-18.51,,10-31
284,600734,实达集团,-0.09,-9.56,,-31.95,,-3226.82,-9.58,,10-31
285,600004,白云机场,0.81,25.0,,10.48,,92627.73,24.35,,10-31
286,600008,首创股份,0.1,0.8,,3.41,,24369.01,10.48,,10-31
287,000982,中银绒业,0.01,-88.89,,0.45,,1922.96,-87.35,,10-31
288,000931,中关村,0.24,-650.8,,22.99,,16316.76,-651.34,,10-31
289,600072,钢构工程,-0.09,-41.98,,-4.05,,-4501.62,-41.96,,10-31
290,002506,协鑫集成,0.15,-104.55,,73.52,,37662.35,-113.54,,10-31
291,000703,恒逸石化,0.01,0.0,,0.19,,979.98,-19.9,,10-31
292,603399,新华龙,-0.3,-400.0,,-9.5,,-11212.07,-427.44,,10-31
293,600708,光明地产,0.32,54.17,,2.92,,18453.17,73.36,,10-31
294,600719,大连热电,-0.08,-40.44,,-2.3,,-1646.84,-39.98,,10-31
295,002501,利源精制,0.39,-37.1,,10.13,,36069.22,23.5,,10-31
296,603223,恒通股份,0.24,-36.84,,6.22,,2359.68,-31.02,,10-31
297,601010,文峰股份,0.15,-65.91,,6.97,,27421.77,-15.62,,10-31
298,002712,思美传媒,0.67,42.55,,5.05,,5919.56,48.97,,10-31
299,002419,天虹商场,0.28,-36.36,,4.99,,22780.02,-35.75,,10-31
300,002715,登云股份,-0.22,-225.5,,-4.05,,-1986.91,-230.46,,10-31
301,000156,华数传媒,0.31,47.14,,6.71,,40361.1,67.23,,10-31
302,601601,中国太保,1.66,67.68,14.02,12.3,2.68,1503600.0,67.81,,10-31
303,601398,工商银行,0.62,-1.59,4.62,13.95,,22176100.0,0.59,,10-31
304,000826,启迪桑德,0.73,20.07,,11.19,,61675.71,20.41,,10-31
305,600503,华丽家族,0.01,543.75,,0.46,0.24,1652.75,807.03,,10-31
306,000789,万年青,0.23,-74.59,,5.62,,14274.36,-61.94,,10-31
307,600756,浪潮软件,0.18,137.73,,5.87,,5119.11,137.35,,10-31
308,600380,健康元,0.28,43.7,,9.56,,44041.49,45.28,,10-31
309,600191,华资实业,0.32,322.22,,7.88,,15478.83,322.13,,10-31
310,000402,金融街,0.34,78.95,,4.18,,101339.44,74.56,,10-31
311,600408,安泰集团,-0.34,9.68,,-25.71,,-34189.58,8.55,,10-31
312,002245,澳洋顺昌,0.19,-34.37,,12.23,,18067.82,50.91,,10-31
313,000682,东方电子,0.03,21.13,,1.71,,2519.97,21.23,,10-31
314,000629,*ST钒钛,-0.11,-257.3,,-9.65,,-97191.06,-257.47,,10-31
315,600645,中源协和,0.22,52.78,,6.44,,8396.13,65.35,,10-31
316,600575,皖江物流,0.06,-105.56,,5.24,,18376.6,-106.68,,10-31
317,600388,龙净环保,0.36,-47.83,,11.89,,38959.73,31.49,,10-31
318,600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31
319,000973,佛塑科技,0.04,-39.68,,1.82,,3639.3,-40.62,,10-31
320,600637,东方明珠,1.03,106.46,,12.16,,252487.9,355.16,,10-31
321,000918,嘉凯城,-0.32,966.67,,-14.54,,-58606.18,905.65,,10-31
322,000930,中粮生化,-0.53,-1658.82,,-19.47,,-51157.0,-1676.07,,10-31
323,600664,哈药股份,0.21,23.62,,5.38,,40246.87,23.61,,10-31
324,000587,金洲慈航,0.21,0.0,,8.78,,11983.49,6.77,,10-31
325,002616,长青集团,0.23,-39.55,,4.85,,8091.05,43.4,,10-31
326,600689,上海三毛,-0.1,-127.25,,-5.35,,-2010.39,-127.24,,10-31
327,600652,游久游戏,0.01,-105.88,,0.33,,658.8,-106.92,,10-31
328,600130,波导股份,0.04,-33.33,,3.45,,3156.13,-27.07,,10-31
329,600198,大唐电信,-0.47,191.9,,-10.88,,-41632.28,215.66,,10-31
330,600732,*ST新梅,-0.06,-912.0,,-5.91,,-2720.68,-910.4,,10-31
331,002775,文科园林,0.57,-4.24,,8.44,,6810.47,27.7,,10-31
332,600169,太原重工,0.0,-43.75,,0.2,,1087.43,-44.16,,10-31
333,600892,大晟文化,-0.05,-2037.04,,-57.01,,-330.21,-2057.7,,10-31
334,600854,春兰股份,-0.02,-168.78,,-0.44,,-846.44,-168.84,,10-31
335,002432,九安医疗,-0.18,125.0,,-9.18,,-6641.91,124.7,,10-31
336,002390,信邦制药,0.1,-44.44,,5.35,,13098.73,51.76,,10-31
337,600231,凌钢股份,-0.22,-31.25,3.62,-5.82,0.94,-17452.17,-32.51,,10-31
338,600900,长江电力,0.58,0.45,,10.74,,949322.71,0.46,,10-31
339,002605,姚记扑克,0.21,-14.31,,8.12,,8037.91,-14.32,,10-31
340,603100,川仪股份,0.29,-27.5,,6.38,,11475.45,-9.62,,10-31
341,002602,世纪华通,0.27,-15.63,,7.32,,27446.03,198.76,,10-31
