,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
76,002038,双鹭药业,0.6016,0.0475,0.9341,1.2013,145.5999
77,300363,博腾股份,0.5973,0.0922,5.465,0.1817,21.2573
78,600236,桂冠电力,0.5941,0.0365,2.567,0.0507,27.0858
79,002515,金字火腿,0.5938,0.0326,4.0276,0.5196,58.7543
80,002127,南极电商,0.5896,0.088,11.2159,0.4469,45.2234
81,002321,华英农业,0.5891,0.06,19.9112,0.0897,9.3391
82,300475,聚隆科技,0.5838,0.0715,2.0541,0.2375,26.33
83,603009,北特科技,0.5797,0.0998,7.9049,0.1894,20.9921
84,600703,三安光电,0.5773,0.0311,1.3583,0.0995,25.2716
85,600112,天成控股,0.5667,0.0136,6.2525,0.0256,2.666
86,603456,九洲药业,0.5578,0.0865,4.677,0.3424,37.2076
87,600385,山东金泰,0.5572,0.5663,76.1418,0.8562,85.618
88,000862,银星能源,0.5565,0.0184,,0.0228,14.1784
89,603300,华铁科技,0.5563,0.0382,2.0005,0.0914,23.0658
90,600900,长江电力,0.5556,0.0144,1.127,0.0357,12.3421
91,000607,华媒控股,0.553,0.0836,35.3272,0.2926,29.4698
92,603029,天鹅股份,0.5502,,11.9269,,
93,600168,武汉控股,0.5382,0.0188,1.6238,0.0431,10.0934
94,603718,海利生物,0.5361,0.058,1.3633,0.1829,26.7457
95,600744,华银电力,0.5336,0.0597,8.0178,0.0664,17.7528
96,000598,兴蓉环境,0.5291,0.028,1.8102,0.072,13.2653
97,600027,华电国际,0.5208,0.0445,3.8359,0.0586,12.9452
98,600269,赣粤高速,0.5196,0.0183,2.7412,0.0342,11.0938
99,601158,重庆水务,0.5195,0.022,1.4358,0.0632,11.8116
100,000882,华联股份,0.5137,0.0147,19.2392,0.03,6.3156
101,603568,伟明环保,0.5123,0.0297,1.1898,0.0462,25.2205
102,603339,四方冷链,0.5122,,2.9397,,
103,002643,万润股份,0.5031,0.0509,5.6452,0.6625,70.2094
104,600007,中国国贸,0.501,0.0277,1.8056,0.0605,14.1494
105,300488,恒锋工具,0.4997,,1.6033,,
106,600695,绿庭投资,0.4988,0.0219,1.9953,0.1016,41.0386
107,002447,壹桥海参,0.4988,0.0092,3.3311,0.0267,8.1655
108,600747,大连控股,0.4978,0.003,,0.0164,1.6444
109,300224,正海磁材,0.4972,0.0487,3.8438,0.1905,19.7083
110,600064,南京高科,0.4966,0.0192,1.0926,0.034,3.9598
111,603167,渤海轮渡,0.4943,0.0355,2.2662,0.1449,50.057
112,002457,青龙管业,0.4911,0.0234,,0.1041,10.8628
113,600652,游久游戏,0.4909,0.0529,5.9125,0.1325,13.5913
114,000718,苏宁环球,0.4887,0.0084,9.9003,0.0108,1.268
115,600804,鹏博士,0.4877,0.0556,5.1352,0.0825,9.7246
116,600520,*ST中发,0.4872,0.031,,0.0966,11.1648
117,300526,中潜股份,0.4853,,6.9424,,
118,002646,青青稞酒,0.4833,0.0937,1.6364,0.6318,66.717
119,600629,华建集团,0.4798,0.031,,0.1086,13.6592
120,002477,雏鹰农牧,0.4788,0.0289,,0.0457,6.2646
121,002501,利源精制,0.4764,0.0309,2.4205,0.0629,11.5218
122,600883,博闻科技,0.4745,0.0019,0.0497,0.0208,4.1861
123,002495,佳隆股份,0.4744,0.0252,2.5915,0.6006,60.0551
124,002730,电光科技,0.4741,0.0326,9.4434,0.112,11.4469
125,002287,奇正藏药,0.473,0.0462,1.5004,0.4063,62.3861
126,601991,大唐发电,0.4703,0.0238,7.8397,0.0301,10.4931
127,002086,东方海洋,0.4701,0.0183,32.4627,0.036,4.5197
128,600021,上海电力,0.4697,0.0423,3.9866,0.0616,15.8089
129,600220,江苏阳光,0.4629,0.0463,31.369,0.097,10.2321
130,002036,联创电子,0.4613,0.0484,,0.2827,28.6121
131,002619,巨龙管业,0.4593,0.0093,3.0848,0.0629,6.4915
132,300434,金石东方,0.4585,0.0676,2.0982,0.3499,35.3162
133,300357,我武生物,0.4564,0.0534,1.1171,1.6768,185.5727
134,002772,众兴菌业,0.4561,,1.2671,,
135,600023,浙能电力,0.4559,0.042,2.9285,0.0846,26.6501
136,600111,北方稀土,0.4548,0.0455,5.3823,0.1161,12.16
137,600795,国电电力,0.4545,0.0246,2.6505,0.0344,6.9045
138,600578,京能电力,0.4532,0.0301,2.142,0.0565,12.8331
139,300517,海波重科,0.4528,,3.6967,,
140,002113,天润数娱,0.4525,0.0159,49.0788,0.0771,7.7091
141,002167,东方锆业,0.4489,0.0191,,0.0356,5.5249
142,002298,中电鑫龙,0.4485,0.0231,35.5175,0.0593,7.208
143,300293,蓝英装备,0.4484,0.0196,4.0336,0.03,3.0368
144,601566,九牧王,0.4481,0.0486,1.9708,0.4039,40.7676
145,601368,绿城水务,0.4479,0.0155,1.8696,0.0203,6.1769
146,002388,新亚制程,0.4457,0.0621,106.7466,0.2298,23.7136
147,002550,千红制药,0.4448,0.0313,1.2456,0.5178,68.8292
148,600561,江西长运,0.4431,0.0608,6.2721,0.0942,12.5637
149,002537,海立美达,0.4396,0.082,2.9945,0.1918,20.1471
150,300533,冰川网络,0.4384,,0.841,,
151,300323,华灿光电,0.4381,0.0191,,0.0346,6.9502
152,300446,乐凯新材,0.438,0.0868,1.021,0.3412,42.2
153,000539,粤电力A,0.4371,0.0377,2.5247,0.0635,17.2031
154,000676,智度股份,0.4366,0.0717,,0.0955,10.1802
155,600377,宁沪高速,0.4364,0.0273,1.0364,0.1221,13.9255
156,000018,神州长城,0.4345,0.0071,,0.0235,2.9073
157,002568,百润股份,0.4313,0.0248,1.2536,0.8763,100.8488
158,000150,宜华健康,0.4289,0.0203,20.583,0.0365,5.3408
159,000531,穗恒运A,0.4282,0.0307,1.9736,0.0578,9.5509
160,000931,中关村,0.428,0.0235,,0.0327,3.6428
161,600355,精伦电子,0.4278,0.0607,25.5132,0.1846,18.9887
162,300164,通源石油,0.4261,0.0254,,0.0923,21.0704
163,600779,水井坊,0.4251,0.0648,2.3287,0.2359,29.5108
164,300149,量子高科,0.4246,0.0397,2.7466,0.5603,57.7064
165,600834,申通地铁,0.4241,0.0319,5.44,0.0761,14.0936
166,000883,湖北能源,0.4226,0.0224,1.5097,0.041,5.7475
167,000027,深圳能源,0.4221,0.0265,2.4638,0.0571,7.054
168,600368,五洲交通,0.422,0.0249,12.6621,0.032,9.6933
169,000059,华锦股份,0.4201,0.0894,,0.1252,15.9441
170,300346,南大光电,0.4181,0.0096,1.3526,0.1437,26.9195
171,002621,三垒股份,0.418,0.0134,1.2075,0.3247,32.4692
172,300129,泰胜风能,0.417,0.0396,5.4942,0.1074,11.1063
173,600483,福能股份,0.4163,0.0319,4.5771,0.0574,34.8587
174,002304,洋河股份,0.415,0.0833,1.1664,0.281,29.0497
175,000671,阳光城,0.4123,0.0152,4.8448,0.0178,2.3442
176,000019,深深宝A,0.4064,0.0219,,0.2058,23.7232
177,600666,奥瑞德,0.4051,0.0625,5.6781,0.0785,8.9829
178,300183,东软载波,0.4023,0.0276,0.9538,0.3039,33.283
179,000506,中润资源,0.3977,0.0101,,0.019,2.0173
180,002582,好想你,0.3972,0.0719,4.4206,0.2167,100.5366
181,002080,中材科技,0.396,0.0476,11.562,0.0724,8.2488
182,000511,*ST烯碳,0.3954,0.0298,,0.0472,5.1522
183,000022,深赤湾A,0.395,0.0231,1.213,0.0822,11.7635
184,000048,康达尔,0.3946,0.0678,18.9079,0.0956,9.7973
185,600317,营口港,0.3936,0.0223,2.5454,0.0568,18.5664
186,000966,长源电力,0.3921,0.0618,2.2203,0.0856,13.175
187,300093,金刚玻璃,0.3898,0.0224,5.6034,0.0562,5.7962
188,000665,湖北广电,0.3897,0.0305,2.2988,0.1021,10.9637
189,601699,潞安环能,0.3892,0.0203,53.4684,0.0316,4.508
190,600221,海南航空,0.3881,0.0291,3.4771,0.0403,10.592
191,000899,赣能股份,0.3871,0.0452,1.6945,0.0734,12.9582
192,300227,光韵达,0.3821,0.0328,11.0771,0.0942,11.9843
193,000869,张裕A,0.3821,0.0718,1.3152,0.3183,36.5234
194,300436,广生堂,0.382,0.1097,0.9932,0.4201,55.0718
195,002391,长青股份,0.3808,0.048,3.2759,0.2526,68.4485
196,002648,卫星石化,0.3798,0.0417,,0.0749,10.491
197,603808,歌力思,0.3794,0.0797,2.0134,0.4218,43.552
198,603023,威帝股份,0.3794,,1.0775,,
199,603066,音飞储存,0.3791,,4.3989,,
200,002481,双塔食品,0.3783,0.0242,2.0206,0.0664,7.7011
201,002052,同洲电子,0.3751,0.0293,36.2132,0.0442,4.464
202,002795,永和智控,0.373,,2.6797,,
203,601113,华鼎股份,0.3704,0.0358,,0.0655,7.7741
204,000688,建新矿业,0.3697,0.0297,3.4223,0.1276,14.0391
205,603005,晶方科技,0.368,0.0318,1.2705,0.1775,26.5723
206,002245,澳洋顺昌,0.3678,0.0546,2.2815,0.1811,26.3594
207,600256,广汇能源,0.3678,0.0142,3.3587,0.0214,4.1545
208,002739,万达院线,0.3677,0.0972,1.8092,0.3551,35.7005
209,002309,中利科技,0.3664,0.04,,0.0595,9.2559
210,603377,东方时尚,0.3659,,2.0244,,
211,002320,海峡股份,0.3649,0.0344,1.4902,0.2774,45.9807
212,002612,朗姿股份,0.3646,0.0406,3.3001,0.1845,36.0493
213,002658,雪迪龙,0.3645,0.0353,1.967,0.2372,25.4752
214,000025,特力A,0.3644,0.0208,68.7859,0.0505,8.7225
215,002581,未名医药,0.3643,0.0438,1.3012,1.1714,126.3595
216,600241,时代万恒,0.3639,0.0289,,0.037,4.0587
217,600647,同达创业,0.3585,0.0235,6.6904,0.0508,5.4223
218,000526,紫光学大,0.3557,0.0111,1.3038,0.0531,5.3574
219,002770,科迪乳业,0.3529,0.0393,3.4574,0.0765,9.0755
220,600589,广东榕泰,0.3525,0.0253,8.3653,0.0554,9.9957
221,002118,紫鑫药业,0.3525,0.0094,8.0814,0.0185,2.1043
222,600426,华鲁恒升,0.3519,0.0594,3.1302,0.1266,34.9418
223,600599,熊猫金控,0.3517,0.0271,16.8503,0.1058,10.857
224,603001,奥康国际,0.3515,0.0612,2.7248,0.3571,35.7147
225,002354,天神娱乐,0.3498,0.0396,0.7496,0.0862,9.0098
226,002526,山东矿机,0.3493,0.0236,27.9095,0.0625,6.3943
227,002210,飞马国际,0.349,0.1446,45.9127,0.1522,15.2252
228,001896,豫能控股,0.349,0.0214,2.0335,0.0321,10.6289
229,002575,群兴玩具,0.3478,0.0256,5.8329,0.2998,30.724
230,002399,海普瑞,0.347,0.0248,1.3899,0.1459,114.2831
231,002256,彩虹精化,0.347,0.0314,2.5825,0.0559,5.6052
232,000722,湖南发展,0.3454,0.006,0.7129,0.0531,30.8372
233,002168,深圳惠程,0.3442,0.007,0.7379,0.0304,3.4608
234,002363,隆基机械,0.3429,0.0446,4.2658,0.121,12.8813
235,002523,天桥起重,0.3429,0.0216,11.6197,0.0926,9.3826
236,002180,艾派克,0.3412,0.0529,0.5956,0.6053,60.5315
237,300394,天孚通信,0.3405,0.0255,0.8161,0.2072,20.7191
238,300529,健帆生物,0.3393,,0.9166,,
239,603778,乾景园林,0.3376,,4.0655,,
240,300031,宝通科技,0.3375,0.0451,1.9612,0.3295,34.5574
241,603699,纽威股份,0.3349,0.0401,1.3397,0.1052,10.9211
242,601872,招商轮船,0.3336,0.0163,1.1751,0.0324,8.8004
243,600011,华能国际,0.3325,0.0387,1.8294,0.055,10.5729
244,002009,天奇股份,0.3323,0.0307,7.6681,0.0521,5.3943
245,002695,煌上煌,0.331,0.0596,4.5211,0.7506,81.0589
246,000534,万泽股份,0.3294,0.0128,3.4296,0.0234,2.9451
247,000403,ST生化,0.3283,0.0294,3.0892,0.0481,5.7387
248,600978,宜华生活,0.3277,0.0246,2.1489,0.0657,7.0451
249,002263,大东南,0.3277,0.0169,,0.0605,6.6117
250,002466,天齐锂业,0.3265,0.0185,2.2211,0.0667,7.962
251,600037,歌华有线,0.3262,0.0166,1.6212,0.0432,16.1419
252,002476,宝莫股份,0.3252,0.0362,4.5601,0.2179,22.1077
253,000605,渤海股份,0.3224,0.0207,11.4166,0.0383,7.2864
254,300401,花园生物,0.3224,0.0148,1.662,0.3163,37.468
255,300289,利德曼,0.3219,0.0303,2.5278,0.1058,14.5056
256,300512,中亚股份,0.3168,,1.2174,,
257,002393,力生制药,0.3165,0.0226,1.5663,0.2489,35.8187
258,600586,金晶科技,0.3138,0.0245,,0.0429,5.5244
259,600766,园城黄金,0.3138,0.0045,0.8277,0.0053,0.5468
260,600157,永泰能源,0.3127,0.0083,11.9079,0.0136,2.6363
261,002238,天威视讯,0.312,0.0332,1.778,0.1662,18.0589
262,002711,欧浦智网,0.312,0.0533,3.6607,0.161,19.0641
263,002595,豪迈科技,0.3117,0.0473,1.1062,0.2555,26.3514
264,600611,大众交通,0.31,0.0186,1.5685,0.0486,5.4305
265,000690,宝新能源,0.3085,0.0289,1.8411,0.056,10.8726
266,600179,*ST黑化,0.3083,0.0554,,0.0529,5.5652
267,000089,深圳机场,0.3081,0.0181,2.3704,0.0514,9.4126
268,600396,金山股份,0.306,0.0254,2.4309,0.0321,8.1422
269,600575,皖江物流,0.3049,0.0486,7.0821,0.0978,17.638
270,300207,欣旺达,0.3047,0.0698,16.5607,0.1092,12.9825
271,002511,中顺洁柔,0.3042,0.0414,8.256,0.0892,22.3157
272,000962,*ST东钽,0.3022,0.0198,,0.0388,5.3466
273,300473,德尔股份,0.3001,,1.7192,,
274,600702,沱牌舍得,0.3,0.0247,21.6206,0.06,6.0121
275,000619,海螺型材,0.2989,0.0435,17.8162,0.1209,28.625
276,300238,冠昊生物,0.2966,0.0179,1.3102,0.1488,52.072
277,002762,金发拉比,0.2949,,1.4337,,
278,002135,东南网架,0.2943,0.0253,11.9592,0.0328,3.5402
279,300395,菲利华,0.294,0.0244,1.4913,0.2346,36.5623
280,600873,梅花生物,0.2939,0.0415,4.8558,0.0683,7.4595
281,603779,威龙股份,0.2937,,8.5535,,
282,002487,大金重工,0.293,0.0148,2.9863,0.0571,7.9819
283,600600,青岛啤酒,0.2928,0.0733,4.0215,0.1625,20.2467
284,300305,裕兴股份,0.2928,0.0253,2.0199,0.6641,152.4215
285,600190,锦州港,0.2911,0.0145,2.3749,0.029,5.3522
286,002283,天润曲轴,0.2904,0.0212,3.5347,0.0582,5.9048
287,300335,迪森股份,0.2901,0.0352,1.8947,0.2084,23.8298
288,002020,京新药业,0.2885,0.0446,2.3307,0.1357,14.8702
289,000035,中国天楹,0.2885,0.0085,0.9679,0.0144,2.9699
290,000858,五粮液,0.2869,0.0397,0.8439,0.32,32.8366
291,002776,柏堡龙,0.2853,0.0865,1.4641,0.2391,24.2817
292,002750,龙津药业,0.284,0.0186,0.9016,0.1202,15.447
293,600026,中海发展,0.2837,0.0125,10.5419,0.0209,9.8934
294,600123,兰花科创,0.2826,0.0132,,0.0246,5.4892
295,002605,姚记扑克,0.2824,0.0431,1.7909,0.1409,14.5055
296,000096,广聚能源,0.2819,0.0309,0.5127,0.2486,27.381
297,600282,南钢股份,0.2816,0.0444,23.5703,0.0568,6.9989
298,000050,深天马A,0.2801,0.04,5.4567,0.0813,14.5613
299,600090,同济堂,0.278,0.0539,2.6578,0.1303,24.7205
300,600897,厦门空港,0.2773,0.0246,1.0076,0.1223,12.2635
301,600987,航民股份,0.275,0.0454,1.7891,0.1921,31.1957
302,000681,视觉中国,0.2747,0.0167,1.3735,0.1713,17.164
303,002425,凯撒股份,0.2744,0.0106,4.8413,0.0517,5.2447
304,603936,博敏电子,0.2743,,7.4092,,
305,002667,鞍重股份,0.2738,0.0136,1.2163,0.1033,13.1037
306,000780,平庄能源,0.2726,0.0228,,0.1166,11.7632
307,600381,ST春天,0.2716,0.0492,6.0403,0.2062,35.5519
308,600199,金种子酒,0.2697,0.0432,6.3705,0.1386,15.9301
309,300283,温州宏丰,0.2695,0.04,9.0098,0.1072,11.1676
310,300431,暴风集团,0.269,0.0408,,0.1588,16.0194
311,002102,冠福股份,0.2685,0.0224,4.2184,0.0543,9.4594
312,000861,海印股份,0.2679,0.0158,2.3574,0.028,6.0468
313,002138,顺络电子,0.2679,0.0248,1.4882,0.106,12.6641
314,600018,上港集团,0.2664,0.0209,1.0824,0.0622,10.7581
315,600098,广州发展,0.2663,0.0333,3.3431,0.0701,21.6942
316,600050,中国联通,0.2653,0.0363,6.2535,0.0638,6.9593
317,600995,文山电力,0.2642,0.0492,1.5593,0.0953,15.7937
318,300467,迅游科技,0.2638,0.0677,0.73,0.2353,24.5197
319,002765,蓝黛传动,0.2638,,2.5985,,
320,300322,硕贝德,0.2637,0.0412,,0.1074,11.4667
321,002737,葵花药业,0.2616,0.05,1.9901,0.1403,20.2072
322,600162,香江控股,0.2609,0.0157,3.7897,0.0189,2.567
323,600398,海澜之家,0.2589,0.0568,1.3674,0.0919,11.7748
324,002594,比亚迪,0.2576,0.0427,25.6832,0.0623,7.6164
325,000737,南风化工,0.2576,0.0492,,0.0544,5.4476
326,000916,华北高速,0.2566,0.0084,0.7264,0.033,3.9603
327,000628,高新发展,0.2565,0.0111,,0.0114,1.2106
328,603369,今世缘,0.2561,0.0479,0.8096,0.2672,26.7156
329,000683,远兴能源,0.2557,0.0195,8.0016,0.0353,5.0386
330,002517,恺英网络,0.2551,0.0268,5.0099,0.1143,14.0046
331,600395,盘江股份,0.255,0.0248,15.9711,0.0609,9.6611
332,000088,盐田港,0.2549,0.0022,0.1984,0.0107,11.0326
333,300113,顺网科技,0.2545,0.0321,1.1267,0.1679,17.3496
334,000889,茂业通信,0.2544,0.0545,3.657,0.2049,20.6761
335,002220,天宝股份,0.2543,0.0151,3.6084,0.0249,4.7781
336,002492,恒基达鑫,0.2543,0.0066,1.6507,0.0244,5.4794
337,600370,三房巷,0.2525,0.0406,3.7883,0.4157,41.5678
338,002549,凯美特气,0.2523,0.0102,11.412,0.0348,4.3359
339,002631,德尔未来,0.2518,0.0229,1.1482,0.1772,17.7178
340,002563,森马服饰,0.2517,0.0407,2.1107,0.2732,34.7987
341,600323,瀚蓝环境,0.2513,0.0172,2.1077,0.0285,7.1445
342,601088,中国神华,0.2504,0.0183,1.3055,0.0546,9.5761
343,002211,宏达新材,0.2485,0.0316,25.4357,0.111,11.1029
344,300057,万顺股份,0.2479,0.0292,5.8682,0.0556,5.9994
345,300461,田中精机,0.2473,0.0251,1.2031,0.1627,16.997
346,002714,牧原股份,0.2473,0.0285,,0.0514,7.0929
347,000875,吉电股份,0.2472,0.0151,2.6476,0.0194,4.5595
348,600519,贵州茅台,0.2471,0.0307,0.4562,0.2389,23.9384
349,002294,信立泰,0.2469,0.041,0.6151,0.317,33.5546
350,600726,华电能源,0.246,0.0292,1.6183,0.0355,8.1088
351,600854,春兰股份,0.2452,0.0059,0.4286,0.0227,2.727
352,300011,鼎汉技术,0.245,0.0142,1.349,0.0398,5.9039
353,300328,宜安科技,0.2447,0.0311,4.3604,0.1228,13.9791
354,600228,昌九生化,0.2445,0.0585,,0.0776,8.4664
355,002192,融捷股份,0.2442,0.007,,0.0107,1.2869
356,600234,*ST山水,0.2439,0.0015,,0.0017,0.2676
357,000543,皖能电力,0.2433,0.0319,1.2419,0.0738,19.9701
358,300528,幸福蓝海,0.2429,,2.1607,,
359,600366,宁波韵升,0.2427,0.0189,0.7386,0.1196,22.0068
360,300146,汤臣倍健,0.2405,0.0294,0.6768,0.227,23.1262
361,002728,台城制药,0.2398,0.0252,1.039,0.2239,24.2268
362,600805,悦达投资,0.2398,0.0088,0.7018,0.0248,3.0089
363,603026,石大胜华,0.2392,0.0756,6.3034,0.1519,15.2844
364,600986,科达股份,0.2384,0.0093,5.9336,0.011,1.237
365,002106,莱宝高科,0.238,0.0282,,0.154,20.9118
366,002107,沃华医药,0.2378,0.0298,1.0424,0.3921,42.6646
367,000799,酒鬼酒,0.2377,0.0179,2.3732,0.0873,8.9502
368,002191,劲嘉股份,0.2372,0.0367,0.6672,0.1506,17.1827
369,002125,湘潭电化,0.2367,0.0197,,0.0261,3.9333
370,002342,巨力索具,0.2366,0.02,8.5391,0.0507,6.5053
371,600461,洪城水业,0.2346,0.0179,1.6771,0.0292,8.4685
372,002489,浙江永强,0.2339,0.0611,1.5878,0.15,15.3389
373,601111,中国国航,0.2337,0.028,3.1147,0.0395,10.3182
374,601333,广深铁路,0.2324,0.0282,3.2607,0.258,26.502
375,002498,汉缆股份,0.2324,0.0408,5.8086,0.1746,17.9461
376,000582,北部湾港,0.232,0.0188,1.6054,0.033,5.7377
377,002045,国光电器,0.2319,0.0401,23.5672,0.0841,11.1943
378,000752,西藏发展,0.2306,0.0168,1.3116,0.1202,12.3547
379,002134,天津普林,0.2305,0.0282,,0.0955,10.3523
380,601000,唐山港,0.2302,0.0173,0.999,0.0368,7.3617
381,000720,新能泰山,0.2297,0.0289,3.3588,0.0368,5.5457
382,002022,科华生物,0.2296,0.0465,1.3675,0.4284,45.8794
383,600559,老白干酒,0.2289,0.0624,6.4451,0.09,9.135
384,600436,片仔癀,0.2287,0.023,0.749,0.138,40.1123
385,601388,怡球资源,0.2275,0.0579,10.9906,0.1378,14.3432
386,603518,维格娜丝,0.2275,0.0396,1.3693,0.6258,62.5776
387,002378,章源钨业,0.2271,0.0269,,0.0742,9.318
388,002201,九鼎新材,0.2258,0.0223,21.3198,0.0301,4.908
389,000788,北大医药,0.2254,0.0227,,0.0294,3.6142
390,600896,中海海盛,0.2239,0.0071,0.3134,0.0118,1.7114
391,000672,上峰水泥,0.2233,0.0298,3.8484,0.057,5.8292
392,002725,跃岭股份,0.223,0.0352,2.0058,0.2874,29.2663
393,000422,湖北宜化,0.2218,0.0257,84.644,0.0321,4.8148
394,002553,南方轴承,0.2217,0.0235,0.8714,0.3342,33.419
395,603308,应流股份,0.2216,0.0169,4.3615,0.029,3.5314
396,000767,漳泽电力,0.2216,0.0145,5.8704,0.0181,3.5805
397,600009,上海机场,0.2211,0.0143,0.508,0.0815,20.62
398,600979,广安爱众,0.221,0.0133,10.6452,0.0192,4.786
399,002369,卓翼科技,0.2207,0.0549,,0.0993,10.0885
400,000762,西藏矿业,0.2199,0.0116,,0.0418,4.4908
401,600428,中远航运,0.2197,0.0228,1.6381,0.0368,9.0269
402,600283,钱江水利,0.2193,0.0081,,0.0128,2.0538
403,600361,华联综超,0.2192,0.0687,6.2012,0.0925,9.8213
404,600889,南京化纤,0.2186,0.0243,,0.038,4.2348
405,600490,鹏欣资源,0.2182,0.0207,2.3517,0.0966,16.6588
406,300134,大富科技,0.2181,0.0328,1.8665,0.1279,13.5192
