,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
731,002309,中利科技,-0.25,-40.48,,-4.19,,-14428.05,-28.82,,10-30
732,600841,上柴股份,0.14,-14.02,,3.64,,12211.73,-14.21,,10-30
733,600818,中路股份,0.02,-33.33,,1.9,,713.51,-26.6,,10-30
734,600791,京能置业,0.15,15.38,,4.88,,6808.94,13.66,,10-30
735,002269,美邦服饰,0.22,-42.11,,5.92,,22595.91,-40.94,,10-30
736,002120,新海股份,0.46,155.56,,13.44,,6855.2,152.59,,10-30
737,600037,歌华有线,0.28,2.46,,5.03,,29603.82,2.45,,10-30
738,000627,天茂集团,0.11,-515.38,,9.99,,14672.13,-519.8,,10-30
739,002068,黑猫股份,0.13,1180.0,,4.66,,6132.9,2143.28,,10-30
740,600540,新赛股份,0.01,10.29,,0.4,,301.73,45.92,,10-30
741,000987,越秀金控,0.48,-17.24,,8.12,,17193.05,-17.3,,10-30
742,000572,海马汽车,0.1,-20.53,,2.24,,15789.1,-20.51,,10-30
743,600683,京投发展,-0.3,249.41,,-12.62,,-22022.77,249.85,,10-30
744,601801,皖新传媒,0.63,21.15,,11.66,,57193.88,19.96,,10-30
745,002569,步森股份,-0.28,-380.0,,-6.71,,-3960.38,-393.02,,10-30
746,601677,明泰铝业,0.25,78.57,,3.96,,10147.67,84.13,,10-30
747,600688,上海石化,-0.01,-110.07,,-0.87,,-15210.6,-115.15,,10-30
748,603167,渤海轮渡,0.43,-4.44,,7.78,,20621.53,-4.13,,10-30
749,002502,骅威文化,0.1,-9.09,,2.99,,2731.13,-8.98,,10-30
750,000561,烽火电子,0.01,-114.8,,0.48,,438.64,-115.61,,10-30
751,002440,闰土股份,1.16,-8.66,,17.58,,88681.94,81.95,,10-30
752,600985,雷鸣科化,0.52,13.04,,8.94,,9109.78,13.46,,10-30
753,600230,*ST沧大,-0.37,-163.4,,-6.0,,-10156.53,-167.18,,10-30
754,603688,石英股份,0.28,-15.15,4.93,5.79,0.18,4651.85,-15.52,,10-30
755,600259,广晟有色,0.04,-128.57,,1.95,,897.76,-126.04,,10-30
756,002606,大连电瓷,0.08,-20.0,,1.42,,1653.63,-13.47,,10-30
757,000717,*ST韶钢,-0.36,-713.06,,-22.12,,-86332.09,-898.26,,10-30
758,002325,洪涛股份,0.36,28.57,,9.41,,25569.91,30.31,,10-30
759,600746,江苏索普,0.03,-39.27,,2.33,,1024.96,-39.2,,10-30
760,002555,三七互娱,0.02,0.0,,0.45,,326.23,40.78,,10-30
761,002640,跨境通,0.12,-50.0,,2.24,,1571.09,-51.8,,10-30
762,600463,空港股份,0.14,-36.36,,4.49,,3537.58,-36.94,,10-30
763,000612,焦作万方,0.14,-54.33,,3.66,,16337.55,-5.12,,10-30
764,600643,爱建集团,0.33,1.84,,7.52,,36666.16,1.77,,10-30
765,600550,保变电气,0.21,-113.29,,139.54,,29256.35,-113.29,,10-30
766,600233,大杨创世,0.23,-8.67,,3.72,,3823.81,-8.66,,10-30
767,002041,登海种业,0.46,18.93,,9.33,,16055.33,18.92,,10-30
768,002399,海普瑞,0.28,-22.22,,2.78,,22408.16,-23.15,,10-30
769,600712,南宁百货,0.0,-74.68,,0.2,,212.02,-74.78,,10-30
770,000911,南宁糖业,-0.51,-0.0,,-11.45,,-14581.14,0.15,,10-30
771,600718,东软集团,0.17,-26.09,,3.98,,21428.07,-24.09,,10-30
772,002558,世纪游轮,0.09,0.0,,0.94,,572.03,35.29,,10-30
773,000558,莱茵体育,0.05,1.49,,3.43,,3428.86,1.52,,10-30
774,601006,大秦铁路,0.75,15.38,,13.99,,1116499.35,15.96,,10-30
775,002425,凯撒股份,0.02,-75.95,,0.5,,737.3,-67.85,,10-30
776,002343,慈文传媒,0.16,-27.85,,2.77,,3265.48,-27.84,,10-30
777,002567,唐人神,0.14,-27.89,,4.7,,5752.86,-26.29,,10-30
778,601369,陕鼓动力,0.18,-60.87,,5.03,,29437.72,-60.91,,10-30
779,603328,依顿电子,0.61,3.39,,9.07,,26242.87,11.38,,10-30
780,600083,博信股份,0.01,-50.0,,9.55,,317.02,-50.17,,10-30
781,600917,重庆燃气,0.17,0.0,,8.95,,26655.29,12.46,,10-30
782,600757,长江传媒,0.21,-25.0,,5.54,,25365.59,-13.26,,10-30
783,000887,中鼎股份,0.41,23.56,,18.15,,44737.81,26.23,,10-30
784,600779,水井坊,-0.29,-502.82,,-9.0,,-13991.02,-504.37,,10-30
785,600333,长春燃气,0.02,0.0,,0.57,,1083.28,3.27,,10-30
786,000726,鲁泰A,0.74,4.23,,11.26,,71013.99,5.03,,10-30
787,002284,亚太股份,0.44,29.82,,10.14,,12758.12,29.8,,10-30
788,002585,双星新材,0.2,47.28,,2.27,,9092.2,61.0,,10-30
789,002152,广电运通,0.49,-3.92,,12.12,,44129.72,15.58,,10-30
790,000671,阳光城,0.64,72.97,,19.04,,66314.66,77.58,,10-30
791,002127,南极电商,0.04,-109.09,,4.22,,1899.95,-109.58,,10-30
792,000060,中金岭南,0.2,150.0,,6.67,,41005.82,141.15,,10-30
793,002100,天康生物,0.33,22.22,,8.21,,14305.33,21.04,,10-30
794,000068,华控赛格,-0.05,58.82,,-25.03,,-4355.4,58.96,,10-30
795,600532,宏达矿业,0.3,7.14,,10.52,,11700.52,4.38,,10-30
796,002076,雪莱特,0.07,16.78,,3.15,,1282.01,16.67,,10-30
797,000779,三毛派神,0.03,-127.27,,2.19,,607.0,-130.64,,10-30
798,600483,福能股份,0.52,2234.08,,12.93,,53820.32,8257.2,,10-30
799,600583,海油工程,0.59,73.53,,14.7,,259255.34,95.03,,10-30
800,601699,潞安环能,0.28,-48.15,,3.6,,63502.43,-49.05,,10-30
801,000785,武汉中商,0.1,-28.57,,3.01,,2505.09,-27.85,,10-30
802,600466,蓝光发展,0.03,3.4,,2.25,,1333.44,3.37,,10-30
803,600738,兰州民百,0.24,-0.84,2.93,8.27,-0.31,8723.93,-1.05,,10-30
804,601101,昊华能源,0.12,-70.0,,2.17,,14743.39,-69.22,,10-30
805,600890,中房股份,-0.01,-50.0,,-2.39,,-777.99,-37.01,,10-30
806,601001,大同煤业,0.34,-164.15,,7.11,,56445.96,-163.55,,10-30
807,600215,长春经开,-0.15,32.28,,-2.95,,-6991.85,32.22,,10-30
808,002279,久其软件,0.05,75.34,,1.31,,913.07,75.32,,10-30
809,600248,延长化建,0.38,-1.11,,11.28,,16975.32,5.03,,10-30
810,002495,佳隆股份,0.12,3.32,,3.19,,3425.74,3.05,,10-30
811,000505,*ST珠江,-0.28,21.74,,-202.86,,-11884.66,20.71,,10-30
812,000905,厦门港务,0.25,-13.79,,5.58,,13077.75,-14.45,,10-30
813,600819,耀皮玻璃,0.04,-69.23,,1.08,,3560.45,-61.18,,10-30
814,300402,宝色股份,0.21,-22.57,3.4,5.65,0.25,3227.52,-22.55,,10-30
815,002280,联络互动,-0.01,-95.0,,-0.21,,-89.05,-95.76,,10-30
816,002252,上海莱士,0.27,-11.88,,10.56,,31912.57,115.09,,10-30
817,000501,鄂武商A,0.96,43.28,,15.45,,48473.46,41.96,,10-30
818,002180,艾派克,0.56,-5700.0,,33.95,,15582.73,-12760.55,,10-30
819,002621,三垒股份,0.21,-34.38,,4.36,,4612.98,-4.22,,10-30
820,600509,天富能源,0.31,3.33,,6.33,,27653.8,13.3,,10-30
821,600021,上海电力,0.28,-32.05,,7.41,,60958.55,-32.06,,10-30
822,002094,青岛金王,0.15,2.07,,7.66,,4750.7,1.54,,10-30
823,002071,长城影视,0.13,0.0,,8.25,,5552.83,29.95,,10-30
824,600187,国中水务,0.05,17.16,,2.96,,7552.1,42.36,,10-30
825,000426,兴业矿业,0.29,91.33,,6.15,,17255.49,136.98,,10-30
826,600572,康恩贝,0.49,28.95,,15.74,,39722.6,30.19,,10-30
827,600351,亚宝药业,0.2,33.33,,8.06,,13938.48,31.97,,10-30
828,002016,世荣兆业,0.05,-92.65,,1.83,,2942.92,-93.29,,10-30
829,600012,皖通高速,0.4,3.75,,9.44,,67040.45,3.75,,10-30
830,600596,新安股份,0.14,-73.89,,2.16,,9440.26,-73.89,,10-30
831,600501,航天晨光,0.12,0.0,,3.9,,4689.09,-3.32,,10-30
832,600633,浙报传媒,0.34,9.68,,11.23,,40856.69,26.24,,10-30
833,600655,豫园商城,0.41,-16.29,,8.6,,58374.29,-16.2,,10-30
834,000927,一汽夏利,-0.44,600.48,,-24.57,,-69495.17,599.87,,10-30
835,601777,力帆股份,0.32,22.12,,5.51,,32075.97,30.64,,10-30
836,600077,宋都股份,0.01,-64.91,,0.24,,613.42,-66.64,,10-30
837,000997,新大陆,0.32,45.45,,9.67,,16469.64,46.24,,10-30
838,600662,强生控股,0.13,10.09,,4.32,,13222.75,10.1,,10-30
839,000882,华联股份,0.02,-44.81,,0.82,,4849.7,14.53,,10-30
840,600106,重庆路桥,0.21,16.29,,7.03,,19373.82,16.34,,10-30
841,002702,海欣食品,0.04,-63.28,,0.8,,633.34,-63.15,,10-30
842,000541,佛山照明,0.31,24.8,,10.24,,30075.72,24.77,,10-30
843,601018,宁波港,0.19,5.56,,8.06,0.17,237726.6,3.99,,10-30
844,600185,格力地产,0.33,-21.43,,6.38,,19281.65,-19.69,,10-30
845,603308,应流股份,0.24,,,5.41,,9259.04,-18.17,,10-30
846,600986,科达股份,0.14,40.0,,6.55,,4806.42,40.18,,10-30
847,601216,君正集团,0.29,-2.8,,9.76,,59818.45,55.54,,10-30
848,002364,中恒电气,0.29,38.1,,8.38,,7485.83,42.28,,10-30
849,002078,太阳纸业,0.14,-26.32,,6.04,,31388.24,55.28,,10-30
850,600599,熊猫金控,0.14,-30.85,,3.44,,2304.32,-9.04,,10-30
851,002304,洋河股份,3.7,-11.27,,21.63,,398274.2,-11.45,,10-30
852,600325,华发股份,0.33,3.44,,4.14,,27075.53,2.72,,10-30
853,600758,红阳能源,0.04,-1.91,,2.23,,747.5,-1.84,,10-30
854,600358,国旅联合,-0.11,-833.33,,-10.98,,-4772.47,-855.15,,10-30
855,600387,海越股份,0.13,0.0,3.21,4.15,-1.02,4925.2,-4.66,,10-30
856,002396,星网锐捷,0.39,10.99,,6.57,,13654.13,11.01,,10-30
857,600461,洪城水业,0.34,36.0,,6.13,,11376.97,37.25,,10-30
858,600634,中技控股,0.15,-175.0,,3.89,,8882.73,-617.28,,10-30
859,002134,天津普林,0.05,-135.71,,2.16,,1222.49,-134.45,,10-30
860,002311,海大集团,0.51,41.67,,12.9,,53956.62,53.22,,10-30
861,600491,龙元建设,0.17,13.33,,4.95,,15637.27,12.45,,10-30
862,002110,三钢闽光,-0.04,40.0,,-0.73,,-1894.84,41.12,,10-30
863,002170,芭田股份,0.17,53.26,,10.14,,14828.43,53.31,,10-30
864,002086,东方海洋,0.15,-38.97,,2.71,,3743.11,-38.97,,10-30
865,000036,华联控股,0.0,-98.58,,0.05,,90.05,-98.58,,10-30
866,002666,德联集团,0.31,6.9,,6.45,,9941.55,6.61,,10-30
867,600549,厦门钨业,0.31,8.67,,5.03,,21210.05,8.68,,10-30
868,600410,华胜天成,0.11,22.26,,3.1,,7260.46,21.7,,10-30
869,000965,天保基建,0.3,130.77,,7.5,,26255.71,185.82,,10-30
870,600640,号百控股,0.14,6.34,,3.08,,7717.53,6.35,,10-30
871,000912,泸天化,-0.6,1958.62,,-19.18,,-34953.17,1976.02,,10-30
872,000869,张裕A,1.17,-7.87,,11.94,,79901.15,-8.03,,10-30
873,000536,华映科技,0.27,-43.11,,7.86,,20862.57,-36.73,,10-30
874,601117,中国化学,0.52,4.0,,11.71,,257192.56,3.26,,10-30
875,600800,天津磁卡,-0.06,-1107.02,,-60.84,,-3510.67,-1115.22,,10-30
876,601007,金陵饭店,0.07,-54.17,,1.46,,1966.71,-54.38,,10-30
877,600195,中牧股份,0.56,-14.99,,8.76,,23886.71,-6.33,,10-30
878,002435,长江润发,0.17,-22.73,,4.05,,3387.39,-21.61,,10-30
879,002428,云南锗业,0.16,5.88,,6.99,,10560.83,5.41,,10-30
880,600237,铜峰电子,-0.06,-285.0,,-2.38,,-3550.08,-284.75,,10-30
881,600052,浙江广厦,0.51,50900.0,,21.58,,44219.25,37916.06,,10-30
882,002161,远望谷,0.01,-84.62,,0.74,,1050.82,-84.37,,10-30
883,002328,新朋股份,0.13,85.71,,2.7,,5819.13,88.93,,10-30
884,600332,白云山,0.66,15.88,5.72,12.25,1.44,85684.23,17.66,,10-30
885,000597,东北制药,0.16,-166.26,,3.83,,5863.41,-172.19,,10-30
886,600075,新疆天业,0.1,-137.04,,2.86,,4356.66,-136.62,,10-30
887,002231,奥维通信,-0.04,-7.66,,-2.16,,-1376.96,-7.71,,10-30
888,600295,鄂尔多斯,0.26,-35.0,,3.87,,26486.49,-36.31,,10-30
889,002097,山河智能,0.03,-79.64,,0.67,,1145.65,-78.12,,10-30
890,600728,佳都科技,0.02,-130.34,,1.07,,1165.12,-141.82,,10-30
891,002266,浙富控股,0.05,0.0,,2.99,,7003.93,-3.7,,10-30
892,600531,豫光金铅,0.07,-105.83,,1.54,,2085.06,-105.86,,10-30
893,600562,国睿科技,0.35,12.9,,11.12,,8932.33,109.51,,10-30
894,002036,联创电子,0.05,0.0,,3.29,,1095.31,16.09,,10-30
895,600468,百利电气,0.05,6.46,,3.58,,2180.75,6.38,,10-30
896,601688,华泰证券,0.47,42.42,,7.1,,264477.17,42.54,,10-30
897,000901,航天科技,0.06,-23.86,,1.89,,1588.57,-23.91,,10-30
898,600677,航天通信,-0.06,-141.25,,-1.31,,-2329.86,-152.71,,10-30
899,002549,凯美特气,0.12,9.09,,5.8,,4753.41,3.32,,10-30
900,000541,佛山照明,0.31,24.8,,10.24,,30075.72,24.77,,10-30
901,601018,宁波港,0.19,5.56,,8.06,0.17,237726.6,3.99,,10-30
902,600185,格力地产,0.33,-21.43,,6.38,,19281.65,-19.69,,10-30
903,603308,应流股份,0.24,,,5.41,,9259.04,-18.17,,10-30
904,002279,久其软件,0.05,75.34,,1.31,,913.07,75.32,,10-30
905,600248,延长化建,0.38,-1.11,,11.28,,16975.32,5.03,,10-30
906,002495,佳隆股份,0.12,3.32,,3.19,,3425.74,3.05,,10-30
907,000505,*ST珠江,-0.28,21.74,,-202.86,,-11884.66,20.71,,10-30
908,600599,熊猫金控,0.14,-30.85,,3.44,,2304.32,-9.04,,10-30
909,002304,洋河股份,3.7,-11.27,,21.63,,398274.2,-11.45,,10-30
910,600325,华发股份,0.33,3.44,,4.14,,27075.53,2.72,,10-30
911,600758,红阳能源,0.04,-1.91,,2.23,,747.5,-1.84,,10-30
912,600358,国旅联合,-0.11,-833.33,,-10.98,,-4772.47,-855.15,,10-30
913,600387,海越股份,0.13,0.0,3.21,4.15,-1.02,4925.2,-4.66,,10-30
914,002396,星网锐捷,0.39,10.99,,6.57,,13654.13,11.01,,10-30
915,600461,洪城水业,0.34,36.0,,6.13,,11376.97,37.25,,10-30
916,600634,中技控股,0.15,-175.0,,3.89,,8882.73,-617.28,,10-30
917,002134,天津普林,0.05,-135.71,,2.16,,1222.49,-134.45,,10-30
918,002311,海大集团,0.51,41.67,,12.9,,53956.62,53.22,,10-30
919,600491,龙元建设,0.17,13.33,,4.95,,15637.27,12.45,,10-30
920,002110,三钢闽光,-0.04,40.0,,-0.73,,-1894.84,41.12,,10-30
921,002170,芭田股份,0.17,53.26,,10.14,,14828.43,53.31,,10-30
922,002086,东方海洋,0.15,-38.97,,2.71,,3743.11,-38.97,,10-30
923,000036,华联控股,0.0,-98.58,,0.05,,90.05,-98.58,,10-30
924,002666,德联集团,0.31,6.9,,6.45,,9941.55,6.61,,10-30
925,600549,厦门钨业,0.31,8.67,,5.03,,21210.05,8.68,,10-30
926,600410,华胜天成,0.11,22.26,,3.1,,7260.46,21.7,,10-30
927,000965,天保基建,0.3,130.77,,7.5,,26255.71,185.82,,10-30
928,600640,号百控股,0.14,6.34,,3.08,,7717.53,6.35,,10-30
929,000912,泸天化,-0.6,1958.62,,-19.18,,-34953.17,1976.02,,10-30
930,000869,张裕A,1.17,-7.87,,11.94,,79901.15,-8.03,,10-30
931,000536,华映科技,0.27,-43.11,,7.86,,20862.57,-36.73,,10-30
932,601117,中国化学,0.52,4.0,,11.71,,257192.56,3.26,,10-30
933,600800,天津磁卡,-0.06,-1107.02,,-60.84,,-3510.67,-1115.22,,10-30
934,601007,金陵饭店,0.07,-54.17,,1.46,,1966.71,-54.38,,10-30
935,600195,中牧股份,0.56,-14.99,,8.76,,23886.71,-6.33,,10-30
936,002435,长江润发,0.17,-22.73,,4.05,,3387.39,-21.61,,10-30
937,600986,科达股份,0.14,40.0,,6.55,,4806.42,40.18,,10-30
938,601216,君正集团,0.29,-2.8,,9.76,,59818.45,55.54,,10-30
939,002364,中恒电气,0.29,38.1,,8.38,,7485.83,42.28,,10-30
940,002078,太阳纸业,0.14,-26.32,,6.04,,31388.24,55.28,,10-30
941,600052,浙江广厦,0.51,50900.0,,21.58,,44219.25,37916.06,,10-30
942,002161,远望谷,0.01,-84.62,,0.74,,1050.82,-84.37,,10-30
943,002328,新朋股份,0.13,85.71,,2.7,,5819.13,88.93,,10-30
944,600332,白云山,0.66,15.88,5.72,12.25,1.44,85684.23,17.66,,10-30
945,000597,东北制药,0.16,-166.26,,3.83,,5863.41,-172.19,,10-30
946,600075,新疆天业,0.1,-137.04,,2.86,,4356.66,-136.62,,10-30
947,002231,奥维通信,-0.04,-7.66,,-2.16,,-1376.96,-7.71,,10-30
948,600295,鄂尔多斯,0.26,-35.0,,3.87,,26486.49,-36.31,,10-30
949,002097,山河智能,0.03,-79.64,,0.67,,1145.65,-78.12,,10-30
950,600728,佳都科技,0.02,-130.34,,1.07,,1165.12,-141.82,,10-30
951,002266,浙富控股,0.05,0.0,,2.99,,7003.93,-3.7,,10-30
952,600531,豫光金铅,0.07,-105.83,,1.54,,2085.06,-105.86,,10-30
953,600562,国睿科技,0.35,12.9,,11.12,,8932.33,109.51,,10-30
954,002036,联创电子,0.05,0.0,,3.29,,1095.31,16.09,,10-30
955,600468,百利电气,0.05,6.46,,3.58,,2180.75,6.38,,10-30
956,601688,华泰证券,0.47,42.42,,7.1,,264477.17,42.54,,10-30
957,000901,航天科技,0.06,-23.86,,1.89,,1588.57,-23.91,,10-30
958,600677,航天通信,-0.06,-141.25,,-1.31,,-2329.86,-152.71,,10-30
959,002549,凯美特气,0.12,9.09,,5.8,,4753.41,3.32,,10-30
960,601018,宁波港,0.19,5.56,,8.06,0.17,237726.6,3.99,,10-30
961,600185,格力地产,0.33,-21.43,,6.38,,19281.65,-19.69,,10-30
962,603308,应流股份,0.24,,,5.41,,9259.04,-18.17,,10-30
963,002279,久其软件,0.05,75.34,,1.31,,913.07,75.32,,10-30
964,600248,延长化建,0.38,-1.11,,11.28,,16975.32,5.03,,10-30
965,002495,佳隆股份,0.12,3.32,,3.19,,3425.74,3.05,,10-30
966,000505,*ST珠江,-0.28,21.74,,-202.86,,-11884.66,20.71,,10-30
967,600599,熊猫金控,0.14,-30.85,,3.44,,2304.32,-9.04,,10-30
968,002304,洋河股份,3.7,-11.27,,21.63,,398274.2,-11.45,,10-30
969,600325,华发股份,0.33,3.44,,4.14,,27075.53,2.72,,10-30
970,600758,红阳能源,0.04,-1.91,,2.23,,747.5,-1.84,,10-30
971,600358,国旅联合,-0.11,-833.33,,-10.98,,-4772.47,-855.15,,10-30
972,600387,海越股份,0.13,0.0,3.21,4.15,-1.02,4925.2,-4.66,,10-30
973,002396,星网锐捷,0.39,10.99,,6.57,,13654.13,11.01,,10-30
974,600461,洪城水业,0.34,36.0,,6.13,,11376.97,37.25,,10-30
975,600634,中技控股,0.15,-175.0,,3.89,,8882.73,-617.28,,10-30
976,002134,天津普林,0.05,-135.71,,2.16,,1222.49,-134.45,,10-30
977,002311,海大集团,0.51,41.67,,12.9,,53956.62,53.22,,10-30
978,600491,龙元建设,0.17,13.33,,4.95,,15637.27,12.45,,10-30
979,002110,三钢闽光,-0.04,40.0,,-0.73,,-1894.84,41.12,,10-30
980,002170,芭田股份,0.17,53.26,,10.14,,14828.43,53.31,,10-30
981,002086,东方海洋,0.15,-38.97,,2.71,,3743.11,-38.97,,10-30
982,000036,华联控股,0.0,-98.58,,0.05,,90.05,-98.58,,10-30
983,002666,德联集团,0.31,6.9,,6.45,,9941.55,6.61,,10-30
984,600549,厦门钨业,0.31,8.67,,5.03,,21210.05,8.68,,10-30
985,600410,华胜天成,0.11,22.26,,3.1,,7260.46,21.7,,10-30
986,000965,天保基建,0.3,130.77,,7.5,,26255.71,185.82,,10-30
987,600640,号百控股,0.14,6.34,,3.08,,7717.53,6.35,,10-30
988,000912,泸天化,-0.6,1958.62,,-19.18,,-34953.17,1976.02,,10-30
989,000869,张裕A,1.17,-7.87,,11.94,,79901.15,-8.03,,10-30
990,000536,华映科技,0.27,-43.11,,7.86,,20862.57,-36.73,,10-30
991,601117,中国化学,0.52,4.0,,11.71,,257192.56,3.26,,10-30
992,600800,天津磁卡,-0.06,-1107.02,,-60.84,,-3510.67,-1115.22,,10-30
993,601007,金陵饭店,0.07,-54.17,,1.46,,1966.71,-54.38,,10-30
994,600195,中牧股份,0.56,-14.99,,8.76,,23886.71,-6.33,,10-30
995,002435,长江润发,0.17,-22.73,,4.05,,3387.39,-21.61,,10-30
996,600986,科达股份,0.14,40.0,,6.55,,4806.42,40.18,,10-30
997,601216,君正集团,0.29,-2.8,,9.76,,59818.45,55.54,,10-30
998,002364,中恒电气,0.29,38.1,,8.38,,7485.83,42.28,,10-30
999,002078,太阳纸业,0.14,-26.32,,6.04,,31388.24,55.28,,10-30
1000,000970,中科三环,0.22,-12.0,,6.33,,23254.74,-11.95,,10-29
1001,600806,*ST昆机,-0.08,-34.38,,-3.43,,-4468.87,-34.26,,10-29
1002,300405,科隆精化,0.77,9.71,7.36,11.09,0.22,3934.28,9.73,,10-29
1003,600780,通宝能源,0.37,38.61,,10.54,,42432.36,38.6,,10-29
1004,600395,盘江股份,0.23,4.17,,5.18,,37184.74,4.07,,10-29
1005,000153,丰原药业,0.11,49.93,,3.29,,3581.17,58.79,,10-29
1006,000823,超声电子,0.24,21.66,,4.91,,12221.83,39.38,,10-29
1007,002153,石基信息,0.74,21.31,,13.71,,22978.2,22.24,,10-29
1008,600475,华光股份,0.28,12.0,,5.29,,7171.25,10.37,,10-29
1009,600090,同济堂,0.17,-52.56,,10.75,,6152.89,-52.42,,10-29
1010,000017,深中华A,0.01,-112.47,,38.92,,338.81,-112.57,,10-29
1011,002211,宏达新材,0.02,-101.33,,0.83,,681.58,-101.05,,10-29
1012,600650,锦江投资,0.31,-12.36,,7.46,,16842.8,-12.15,,10-29
1013,000761,本钢板材,0.06,-33.33,,1.28,,20181.18,-27.72,,10-29
1014,002694,顾地科技,0.19,-56.82,,6.18,,6516.48,-14.92,,10-29
1015,000409,山东地矿,0.03,-80.36,,1.43,,1530.8,-80.37,,10-29
1016,002481,双塔食品,0.26,28.39,,10.67,,11176.92,28.41,,10-29
1017,002610,爱康科技,0.26,1200.0,,5.81,,8050.84,976.88,,10-29
1018,002359,齐星铁塔,-0.05,-155.56,,-1.91,,-1909.48,-216.92,,10-29
1019,601628,中国人寿,0.97,15.48,9.12,11.5,1.46,2755300.0,16.31,,10-29
1020,600385,山东金泰,0.07,-187.5,,47.24,,1077.5,-186.34,,10-29
1021,000676,智度股份,-0.07,-294.26,,-11.21,,-2236.14,-294.32,,10-29
1022,603606,东方电缆,0.35,6.06,,7.52,,3849.66,4.96,,10-29
1023,600796,钱江生化,0.09,12.5,,5.01,,2738.98,14.16,,10-29
1024,002102,冠福股份,0.0,-91.84,,0.04,,116.37,-91.71,,10-29
1025,600765,中航重机,0.15,0.0,,3.49,,11866.93,3.65,,10-29
1026,600373,中文传媒,0.55,-33.73,,10.85,,65782.05,26.28,,10-29
1027,002196,方正电机,0.03,-37.4,,0.88,,535.12,-15.89,,10-29
1028,002626,金达威,0.51,41.67,,10.81,,14715.97,125.72,,10-29
1029,600313,农发种业,0.03,3.89,,1.23,,1273.86,3.83,,10-29
1030,002095,生意宝,0.14,-17.65,,5.84,,2936.6,4.44,,10-29
1031,002072,凯瑞德,-0.19,214.75,,-20.32,,-3372.18,216.65,,10-29
1032,002067,景兴纸业,0.01,0.0,,0.21,,616.74,-41.97,,10-29
1033,600569,安阳钢铁,0.02,-114.26,,0.74,,5312.83,-114.26,,10-29
1034,000978,桂林旅游,-0.03,1200.0,,-0.65,,-925.2,1470.55,,10-29
1035,002386,天原集团,-0.16,-217.57,,-2.2,,-7898.51,-218.23,,10-29
1036,002531,天顺风能,0.34,-8.11,,7.22,,13980.76,-8.51,,10-29
1037,601166,兴业银行,2.01,15.52,12.28,17.54,,3830400.0,15.72,,10-29
1038,002480,新筑股份,0.04,32.67,,1.14,,2302.28,136.98,,10-29
1039,002445,中南文化,0.22,22.22,,5.54,,5523.83,24.06,,10-29
1040,600220,江苏阳光,0.03,-8.97,,2.96,,4890.74,-8.98,,10-29
1041,000595,宝塔实业,-0.19,-25.67,,-19.13,,-4817.46,-18.79,,10-29
1042,002338,奥普光电,0.33,0.0,,5.71,,4007.52,2.55,,10-29
1043,600323,瀚蓝环境,0.37,15.63,,8.51,,21491.76,15.41,,10-29
1044,000776,广发证券,0.51,30.77,,8.48,,304062.15,31.87,,10-29
1045,002272,川润股份,0.01,-148.0,,0.33,,404.67,-152.6,,10-29
1046,600761,安徽合力,0.78,2.63,,13.43,,48387.56,24.63,,10-29
1047,002173,*ST创疗,0.02,-86.67,,0.69,,346.41,-88.69,,10-29
1048,002157,正邦科技,-0.19,-575.0,,-10.24,,-11550.0,-826.11,,10-29
1049,600455,博通股份,0.05,-76.19,,2.4,,303.27,-76.35,,10-29
1050,000685,中山公用,0.64,25.49,,7.13,,50193.03,27.51,,10-29
1051,002313,日海通讯,0.02,-95.65,,0.27,,528.26,-96.4,,10-29
1052,000046,泛海控股,0.08,-5.52,,3.29,,35871.43,-5.55,,10-29
1053,002061,*ST江化,-0.25,-349.49,,-9.54,,-11214.48,-444.73,,10-29
1054,603000,人民网,0.32,-47.54,,7.67,,17963.06,6.16,,10-29
1055,002685,华东重机,0.02,-75.0,,0.6,,469.6,-71.64,,10-29
1056,000557,西部创业,0.01,1525.0,,1.35,,442.35,1537.78,,10-29
1057,600771,广誉远,0.01,100.0,,3.87,,187.12,83.91,,10-29
1058,000538,云南白药,1.87,-26.09,,19.59,,194470.22,10.56,,10-29
1059,601008,连云港,0.08,-55.0,,2.57,,8199.07,-42.63,,10-29
1060,002717,岭南园林,0.54,,,13.8,,8735.43,18.26,,10-29
1061,002244,滨江集团,0.42,-52.27,,7.61,,56925.39,-52.23,,10-29
1062,002365,永安药业,0.16,23.08,,2.81,,3033.66,22.19,,10-29
1063,600279,重庆港九,0.21,9.36,,3.45,,7351.04,9.34,,10-29
1064,603126,中材节能,0.25,-5.98,,7.58,,8775.72,-0.86,,10-29
1065,000633,*ST合金,-0.06,-1621.62,,-10.38,,-2166.31,-1628.01,,10-29
1066,002329,皇氏集团,0.15,24.19,,4.08,,3296.12,23.79,,10-29
1067,600776,东方通信,0.08,-0.1,,3.55,,9787.25,-0.08,,10-29
1068,300403,地尔汉宇,0.95,15.1,5.06,19.43,0.69,9452.56,15.1,,10-29
1069,002106,莱宝高科,0.04,-44.0,,0.65,,2667.98,-41.06,,10-29
1070,002130,沃尔核材,0.12,50.0,,6.52,,6882.57,44.43,,10-29
1071,000999,华润三九,0.81,-8.99,,12.16,,78893.07,-9.85,,10-29
1072,600620,天宸股份,0.21,-28.36,,11.2,,9413.39,-28.35,,10-29
1073,600576,万家文化,-0.06,17.02,,-2.4,,-1189.46,15.96,,10-29
