,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
54,601336,新华保险,1.07,-50.46,18.5,5.73,2.83,333300.0,-50.64,,08-31
55,002131,利欧股份,0.18,-55.0,,4.67,,27289.66,75.95,,08-31
56,000066,长城电脑,-0.01,-93.67,,-0.28,,-727.2,-93.07,,08-31
57,600817,*ST宏盛,-0.0,-550.0,,-0.2,,-43.44,-560.63,,08-31
58,000975,银泰资源,0.08,10.08,,2.41,,8855.84,9.71,,08-31
59,600242,中昌海运,-0.07,-48.09,,-34.19,,-1870.15,-47.96,,08-31
60,601800,中国交建,0.38,-2.56,,4.1,,702301.95,7.66,,08-31
61,600568,中珠医疗,0.21,80.12,,4.25,,12268.88,111.06,,08-31
62,600336,澳柯玛,0.09,-14.44,,6.16,,6422.4,-14.51,,08-31
63,600626,申达股份,0.11,52.57,,3.37,,8019.48,52.67,,08-31
64,000729,燕京啤酒,0.16,-24.53,,3.5,,45192.12,-24.41,,08-31
65,600057,象屿股份,0.13,-23.53,,2.5,,15276.07,-14.71,,08-31
66,600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31
67,000820,金城股份,-0.15,1090.48,,-11.07,,-4415.54,1113.71,,08-31
68,000815,美利云,-0.11,-76.6,,-7.55,,-4799.52,-67.81,,08-31
69,601969,海南矿业,-0.06,-1933.33,,-2.43,,-10283.26,-1876.22,,08-31
70,600749,西藏旅游,-0.21,-4.72,,-6.39,,-3929.81,-4.71,,08-31
71,000617,*ST济柴,-0.54,-2800.0,,-34.92,,-15670.41,-2697.09,,08-31
72,600690,青岛海尔,0.54,25.69,,13.78,,331517.32,26.11,,08-31
73,600653,申华控股,-0.04,-240.45,,-4.03,,-8143.0,-248.47,,08-31
74,600751,天海投资,0.03,-5.17,,0.74,,9057.04,-4.97,,08-31
75,601009,南京银行,0.72,-40.0,8.18,8.94,17.5,436182.3,22.26,,08-31
76,601996,丰林集团,0.06,-25.0,,1.76,,3033.8,-21.83,,08-31
77,000622,*ST恒立,-0.03,-29.17,,-7.33,,-1086.36,-28.82,,08-31
78,600793,ST宜纸,-0.21,95.68,,-56.15,,-2194.6,95.67,,08-31
79,600808,马钢股份,0.06,-136.61,,2.42,,45275.3,-136.61,,08-31
80,000599,青岛双星,0.08,100.0,,2.14,,5401.73,105.82,,08-31
81,600782,新钢股份,0.08,-179.5,,1.36,,11081.22,-180.67,10转10,08-31
82,600425,青松建化,-0.12,-26.63,,-3.82,,-17122.12,-26.41,,08-31
83,601336,新华保险,1.07,-50.46,18.5,5.73,2.83,333300.0,-50.64,,08-31
84,002131,利欧股份,0.18,-55.0,,4.67,,27289.66,75.95,,08-31
85,000066,长城电脑,-0.01,-93.67,,-0.28,,-727.2,-93.07,,08-31
86,600817,*ST宏盛,-0.0,-550.0,,-0.2,,-43.44,-560.63,,08-31
87,000975,银泰资源,0.08,10.08,,2.41,,8855.84,9.71,,08-31
88,600242,中昌海运,-0.07,-48.09,,-34.19,,-1870.15,-47.96,,08-31
89,600586,金晶科技,0.01,-120.0,,0.52,,2065.23,-127.55,,08-31
90,600027,华电国际,0.27,-32.91,,6.12,,263546.2,-24.82,,08-31
91,002760,凤形股份,0.12,-58.62,,1.9,,1099.53,-41.98,,08-31
92,000979,中弘股份,0.0,-97.5,,0.27,,2098.17,-97.14,,08-31
93,600733,S前锋,-0.02,-38.24,,-1.9,,-410.12,-38.09,,08-31
94,601111,中国国航,0.28,-12.5,,5.58,,345762.1,-12.19,,08-31
95,600170,上海建工,0.15,-6.25,,5.2,,107883.45,13.62,,08-31
96,000004,国农科技,0.04,147.22,,3.6,,298.57,146.3,,08-31
97,000415,渤海金控,0.12,-33.22,,2.64,,73320.9,16.32,,08-31
98,000669,金鸿能源,0.27,-7.62,,3.4,,13189.14,-7.62,,08-31
99,000555,神州信息,0.09,-64.39,,2.42,,7942.1,-28.76,,08-31
100,600822,上海物贸,0.0,-101.67,,0.49,,192.99,-101.67,,08-31
101,000767,漳泽电力,-0.05,-127.26,,-2.04,,-11682.73,-127.99,,08-31
102,600345,长江通信,0.13,18.18,,2.0,,2512.98,16.69,,08-31
103,000592,平潭发展,0.01,-71.78,,0.63,,1991.99,-35.54,,08-31
104,603986,兆易创新,1.2,44.58,,14.55,,8990.58,44.16,,08-31
105,002464,金利科技,0.32,-139.51,,4.66,,4646.76,-139.63,,08-31
106,000545,金浦钛业,0.03,-80.0,,1.91,,3371.36,-48.21,,08-31
107,600734,实达集团,0.22,-458.96,,13.77,,8625.09,-499.57,,08-31
108,600004,白云机场,0.6,11.11,,7.01,,69502.59,12.42,,08-31
109,002027,分众传媒,0.45,56150.0,0.62,34.28,,190117.15,751355.02,,08-31
110,600008,首创股份,0.05,-38.45,,3.01,,25670.65,23.05,,08-31
111,002753,永东股份,0.15,-61.36,,2.55,,2211.82,-26.76,,08-31
112,600658,电子城,0.17,142.86,,2.96,,10120.9,164.51,,08-31
113,000567,海德股份,0.01,-91.95,,0.52,,114.7,-91.96,,08-31
114,601169,北京银行,0.7,-11.39,7.82,9.13,-6.15,1062100.0,5.83,,08-31
115,600182,S佳通,0.22,-29.52,,6.7,,7428.61,-30.5,,08-31
116,002613,北玻股份,0.02,-53.19,,0.75,,1113.49,-53.09,,08-31
117,600973,宝胜股份,0.1,-14.83,,2.7,,8997.7,84.28,,08-31
118,600871,石化油服,-0.32,215.84,,-20.15,,-450942.1,226.69,,08-31
119,600803,新奥股份,-0.04,-114.81,,-1.03,,-4349.72,-116.33,,08-31
120,002528,英飞拓,-0.04,179.58,,-1.54,,-3675.96,270.93,,08-31
121,000584,友利控股,-0.05,-178.53,,-1.75,,-3341.66,-178.53,,08-31
122,000679,大连友谊,0.03,-91.71,,0.81,,1025.37,-91.79,,08-31
123,000031,中粮地产,0.09,-18.18,,2.72,,16093.83,-18.1,,08-31
124,600637,东方明珠,0.49,-21.15,,5.01,,127866.74,-12.6,,08-31
125,600735,新华锦,0.07,13.32,,3.57,,2525.03,13.17,,08-31
126,000333,美的集团,1.48,-24.87,,17.64,,949649.3,14.08,,08-31
127,000543,皖能电力,0.29,-57.25,,5.84,,51862.86,-27.32,,08-31
128,002712,思美传媒,0.21,-46.97,,5.39,,5911.49,70.3,,08-31
129,002715,登云股份,-0.05,-66.06,,-1.12,,-505.63,-62.69,,08-31
130,601398,工商银行,0.42,0.0,4.99,8.42,,15021700.0,0.8,,08-31
131,600783,鲁信创投,0.41,36.67,,8.6,,30797.55,37.53,,08-31
132,000338,潍柴动力,0.26,8.33,,3.28,,105151.6,8.5,,08-31
133,000932,华菱钢铁,-0.31,512.5,,-13.89,,-94561.91,512.86,,08-31
134,600098,广州发展,0.18,-6.99,,3.31,,49679.83,-6.99,,08-31
135,601186,中国铁建,0.43,0.0,,5.09,,582218.3,9.22,,08-31
136,600115,东方航空,0.25,-12.52,,8.81,,323300.0,-9.29,10派0.51,08-31
137,600854,春兰股份,0.1,163.85,,2.74,,5345.21,163.87,,08-31
138,601005,重庆钢铁,-0.4,-20.32,,-57.87,,-179034.3,-19.63,,08-31
139,000408,*ST金源,0.28,-1815.66,,64.14,,7185.7,-1815.29,,08-31
140,600900,长江电力,0.42,32.9,,5.55,,768074.26,47.7,,08-31
141,002605,姚记扑克,0.13,-22.38,,4.53,,4839.99,-22.35,,08-31
142,000902,新洋丰,0.61,-6.15,,9.69,,46738.51,16.81,,08-31
143,002125,湘潭电化,0.03,233.33,,0.53,,551.45,286.77,10转6,08-31
144,000953,河池化工,-0.14,45.92,,-49.03,,-4261.67,46.01,,08-31
145,600007,中国国贸,0.37,23.33,,6.54,,37746.63,23.75,,08-31
146,600033,福建高速,0.13,7.02,,4.2,,34299.56,6.99,,08-31
147,600071,凤凰光学,-0.14,447.39,,-6.6,,-3237.17,446.68,,08-31
148,002024,苏宁云商,-0.02,-140.0,,-0.35,,-12119.1,-134.79,,08-31
149,600150,中国船舶,0.01,-90.4,,0.1,,1708.55,-90.05,,08-31
150,600179,*ST黑化,-0.26,-38.1,,,,-10113.73,-37.61,,08-31
151,000504,*ST生物,-0.04,101.5,,,,-1257.05,70.93,,08-31
152,600320,振华重工,0.03,20.0,,0.75,,11229.34,2.09,,08-31
153,000829,天音控股,-0.03,-62.79,,-0.29,,-3098.72,-62.14,,08-31
154,601811,新华文轩,0.31,3.33,,4.9,,35002.34,2.6,,08-31
155,600600,青岛啤酒,0.79,-10.82,,6.29,,106902.89,-10.82,,08-31
156,601989,中国重工,0.04,300.0,,1.27,,74084.43,306.91,,08-31
157,601801,皖新传媒,0.26,-49.23,,8.25,,48005.86,2.3,,08-31
158,000880,潍柴重机,0.06,-29.75,,1.2,,1551.9,-29.75,,08-31
159,600139,西部资源,-0.18,-1635.09,,-11.99,,-11580.68,-1637.85,,08-31
160,000155,*ST川化,0.65,-370.83,,,,30591.34,-372.49,,08-31
161,600883,博闻科技,-0.01,-102.8,,-0.53,,-335.8,-102.81,,08-31
162,000717,*ST韶钢,-0.09,-73.99,,-95.15,,-22882.36,-74.0,,08-31
163,600326,西藏天路,0.12,12.51,,3.56,,7839.97,36.82,,08-31
164,600746,江苏索普,0.04,-216.54,,3.21,,1360.46,-216.64,,08-31
165,000951,中国重汽,0.24,-42.86,,3.49,,16038.4,-9.89,,08-31
166,002640,跨境通,0.12,-66.67,,7.46,,15834.35,108.55,,08-31
167,000039,中集集团,-0.14,-125.42,8.61,-1.64,0.31,-37803.4,-124.9,,08-31
168,000020,深华发A,0.03,-48.7,,2.31,,727.3,-48.7,,08-31
169,600581,*ST八钢,-0.41,-61.32,,,,-31379.91,-61.31,,08-31
170,600420,现代制药,0.31,-27.7,,6.47,,8877.61,-27.69,,08-31
171,600696,匹凸匹,-0.11,59.42,,-8.0,,-3876.39,65.65,,08-31
172,000801,四川九洲,0.06,-56.08,,2.69,,6051.04,-11.24,,08-31
173,000558,莱茵体育,0.03,-189.07,,1.79,,2308.19,-189.03,,08-31
174,600166,福田汽车,0.04,-13.04,,0.79,,14683.34,-5.03,,08-31
175,000537,广宇发展,0.18,5.88,,4.55,,9080.54,2.39,,08-31
176,002433,太安堂,0.11,10.0,,1.93,,8608.24,15.15,,08-31
177,000887,中鼎股份,0.41,17.14,,10.42,,47302.41,22.33,,08-31
178,000726,鲁泰A,0.37,2.78,,5.1,,34464.12,0.03,,08-31
179,600297,广汇汽车,0.25,-14.72,,6.37,,138005.26,52.67,,08-31
180,000953,河池化工,-0.14,45.92,,-49.03,,-4261.67,46.01,,08-31
181,600007,中国国贸,0.37,23.33,,6.54,,37746.63,23.75,,08-31
182,600033,福建高速,0.13,7.02,,4.2,,34299.56,6.99,,08-31
183,600071,凤凰光学,-0.14,447.39,,-6.6,,-3237.17,446.68,,08-31
184,002024,苏宁云商,-0.02,-140.0,,-0.35,,-12119.1,-134.79,,08-31
185,600150,中国船舶,0.01,-90.4,,0.1,,1708.55,-90.05,,08-31
186,600179,*ST黑化,-0.26,-38.1,,,,-10113.73,-37.61,,08-31
187,000504,*ST生物,-0.04,101.5,,,,-1257.05,70.93,,08-31
188,600320,振华重工,0.03,20.0,,0.75,,11229.34,2.09,,08-31
189,000829,天音控股,-0.03,-62.79,,-0.29,,-3098.72,-62.14,,08-31
190,601811,新华文轩,0.31,3.33,,4.9,,35002.34,2.6,,08-31
191,600600,青岛啤酒,0.79,-10.82,,6.29,,106902.89,-10.82,,08-31
192,601989,中国重工,0.04,300.0,,1.27,,74084.43,306.91,,08-31
193,601801,皖新传媒,0.26,-49.23,,8.25,,48005.86,2.3,,08-31
194,000880,潍柴重机,0.06,-29.75,,1.2,,1551.9,-29.75,,08-31
195,600139,西部资源,-0.18,-1635.09,,-11.99,,-11580.68,-1637.85,,08-31
196,000155,*ST川化,0.65,-370.83,,,,30591.34,-372.49,,08-31
197,600883,博闻科技,-0.01,-102.8,,-0.53,,-335.8,-102.81,,08-31
198,600326,西藏天路,0.12,12.51,,3.56,,7839.97,36.82,,08-31
199,600746,江苏索普,0.04,-216.54,,3.21,,1360.46,-216.64,,08-31
200,000951,中国重汽,0.24,-42.86,,3.49,,16038.4,-9.89,,08-31
201,002640,跨境通,0.12,-66.67,,7.46,,15834.35,108.55,,08-31
202,000039,中集集团,-0.14,-125.42,8.61,-1.64,0.31,-37803.4,-124.9,,08-31
203,000020,深华发A,0.03,-48.7,,2.31,,727.3,-48.7,,08-31
204,600581,*ST八钢,-0.41,-61.32,,,,-31379.91,-61.31,,08-31
205,600420,现代制药,0.31,-27.7,,6.47,,8877.61,-27.69,,08-31
206,600696,匹凸匹,-0.11,59.42,,-8.0,,-3876.39,65.65,,08-31
207,000801,四川九洲,0.06,-56.08,,2.69,,6051.04,-11.24,,08-31
208,000558,莱茵体育,0.03,-189.07,,1.79,,2308.19,-189.03,,08-31
209,600166,福田汽车,0.04,-13.04,,0.79,,14683.34,-5.03,,08-31
210,000537,广宇发展,0.18,5.88,,4.55,,9080.54,2.39,,08-31
211,002433,太安堂,0.11,10.0,,1.93,,8608.24,15.15,,08-31
212,000717,*ST韶钢,-0.09,-73.99,,-95.15,,-22882.36,-74.0,,08-31
213,000887,中鼎股份,0.41,17.14,,10.42,,47302.41,22.33,,08-31
214,000726,鲁泰A,0.37,2.78,,5.1,,34464.12,0.03,,08-31
215,600297,广汇汽车,0.25,-14.72,,6.37,,138005.26,52.67,,08-31
216,600622,嘉宝集团,0.2,-42.86,,2.84,,13340.69,-27.43,,08-31
217,000937,冀中能源,0.0,44.44,,0.05,,916.0,43.45,,08-31
218,600654,中安消,0.19,111.11,,8.31,,24904.27,128.09,,08-31
219,000707,双环科技,0.02,9.66,,0.73,,1054.14,9.56,,08-31
220,000897,津滨发展,0.02,-132.9,,1.95,,2458.84,-132.89,,08-31
221,600890,中房股份,-0.03,50.0,,-5.27,,-1683.15,36.25,,08-31
222,000529,广弘控股,0.08,14.29,,3.95,,4600.93,7.31,,08-31
223,601001,大同煤业,0.23,-154.76,,7.63,,38616.85,-154.3,,08-31
224,002354,天神娱乐,0.69,7.81,,4.01,,20196.94,41.5,,08-31
225,600319,*ST亚星,-0.23,-17.88,,,,-7115.53,-17.82,,08-30
226,000837,秦川机床,-0.08,-6.68,,-2.0,,-5517.69,-6.71,,08-30
227,600795,国电电力,0.18,5.81,,7.24,,365591.31,6.66,,08-30
228,000061,农产品,0.02,-26.82,,0.68,,3245.13,-26.82,,08-30
229,002647,宏磊股份,-0.18,-1473.88,,-4.13,,-4041.7,-1477.14,,08-30
230,600369,西南证券,0.15,-85.15,,4.57,,86036.87,-69.73,,08-30
231,603158,腾龙股份,0.25,-54.55,,6.62,,5421.47,5.09,,08-30
232,601388,怡球资源,-0.02,-128.57,,-0.57,,-1192.46,-130.24,,08-30
233,600633,浙报传媒,0.26,7.81,,6.97,,30499.78,7.79,,08-30
234,600655,豫园商城,0.1,-65.26,,1.65,,14289.38,-65.16,,08-30
235,600077,宋都股份,0.08,1460.0,,2.72,,10447.83,1360.56,,08-30
236,000819,岳阳兴长,0.06,-40.57,,2.36,,1618.82,-37.99,,08-30
237,600185,格力地产,0.14,-91.19,,5.69,,22748.22,-75.22,,08-30
238,600221,海南航空,0.14,4.18,,4.88,,167333.9,4.42,,08-30
239,600325,华发股份,0.29,-3.33,,2.92,,34419.95,41.48,,08-30
240,002292,奥飞娱乐,0.23,15.0,,7.77,,29248.59,14.62,,08-30
241,002632,道明光学,0.04,-57.78,,1.59,,2237.19,-7.43,,08-30
242,002130,沃尔核材,0.1,-84.38,,3.3,,5610.64,-84.55,,08-30
243,601515,东风股份,0.28,-17.65,,8.58,,31336.38,-17.75,,08-30
244,000650,仁和药业,0.14,7.19,,7.16,,17738.06,7.21,,08-30
245,600438,通威股份,0.11,-1.41,,5.37,,23125.57,148.73,,08-30
246,600029,南方航空,0.32,-8.57,,7.71,,311100.0,-10.65,,08-30
247,600984,建设机械,0.05,-134.31,,1.0,,3127.84,-190.47,,08-30
248,600576,万家文化,0.06,-190.91,,2.11,,3659.34,-355.33,,08-30
249,600648,外高桥,0.32,16.49,,3.97,,36693.29,17.66,,08-30
250,603999,读者传媒,0.11,-52.17,,1.99,,3195.43,-23.84,,08-30
251,601258,庞大集团,0.01,0.0,,0.5,,6184.48,49.43,,08-30
252,000526,紫光学大,-0.12,-631.56,,-8.39,,-1150.62,-632.79,,08-30
253,000935,四川双马,0.02,-125.0,,0.6,,1589.9,-125.8,,08-30
254,600292,远达环保,0.07,-81.58,,1.22,,5836.03,-74.67,,08-30
255,603306,华懋科技,0.84,59.03,,10.29,,11742.93,58.81,,08-30
256,600837,海通证券,0.37,-64.08,,3.91,,426430.04,-58.01,,08-30
257,000725,京东方A,-0.02,-127.27,,-0.67,,-51647.24,-126.47,,08-30
258,600005,武钢股份,0.03,-48.08,,0.96,,27276.22,-47.71,,08-30
259,600536,中国软件,-0.11,-31.25,,-2.78,,-5409.95,-29.75,,08-30
260,600493,凤竹纺织,0.02,80.58,,0.79,,506.59,81.65,,08-30
261,300349,金卡股份,0.22,-33.18,5.36,4.13,-0.04,3928.57,-33.19,,08-30
262,600152,维科精华,-0.15,-331.96,,-7.79,,-4471.44,-332.03,,08-30
263,000507,珠海港,0.09,46.43,,2.84,,7292.8,46.47,,08-30
264,002532,新界泵业,0.22,4.76,,5.7,,7028.4,3.08,,08-30
265,600825,新华传媒,0.03,-19.35,,1.01,,2585.88,-21.19,,08-30
266,600853,龙建股份,0.01,34.18,,0.65,,568.79,34.96,,08-30
267,600302,标准股份,-0.09,-14.36,,-2.6,,-2972.97,-14.36,,08-30
268,002306,中科云网,-0.02,-84.62,,-118.78,,-1442.98,-86.17,,08-30
269,603069,海汽集团,0.16,-23.81,,5.46,,3905.53,-22.22,,08-30
270,600197,伊力特,0.31,4.06,,7.29,,13778.55,4.09,,08-30
271,002414,高德红外,0.06,5.09,,1.53,,3841.09,5.1,,08-30
272,603012,创力集团,0.19,-32.14,,2.9,,6894.81,-12.25,,08-30
273,600051,宁波联合,0.11,-69.83,,1.75,,3298.37,-69.56,,08-30
274,000630,铜陵有色,0.01,-92.86,,0.33,,4622.67,-82.48,,08-30
275,600199,金种子酒,0.02,-68.4,,0.48,,1083.53,-68.38,,08-30
276,000838,财信发展,0.09,-76.06,,6.29,,9924.92,45.54,,08-30
277,000962,*ST东钽,-0.31,-11.69,,-9.97,,-13788.86,-11.69,,08-30
278,000969,安泰科技,0.01,-18.29,,0.32,,1297.58,-8.46,,08-30
279,601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30
280,601126,四方股份,0.09,-50.32,,2.06,,7677.53,0.3,,08-30
281,600161,天坛生物,0.19,72.73,,4.87,,9692.85,76.52,,08-30
282,000517,荣安地产,0.01,-72.82,,0.5,,1798.74,-17.59,,08-30
283,600227,赤天化,-0.15,3.0,,-5.12,,-14355.04,3.02,,08-30
284,002368,太极股份,0.04,-33.33,,0.83,,1798.17,9.65,,08-30
285,600284,浦东建设,0.21,0.19,,2.85,,14462.84,0.21,,08-30
286,600830,香溢融通,0.12,29.35,,2.7,,5406.72,29.59,,08-30
287,600257,大湖股份,0.02,5.52,,0.98,,733.68,5.37,,08-30
288,601028,玉龙股份,0.04,-63.64,,1.05,,2778.09,-68.04,,08-30
289,601198,东兴证券,0.3,-53.63,,5.57,,76041.65,-49.75,,08-30
290,600959,江苏有线,0.14,-17.65,,3.41,,41950.11,-2.36,,08-30
291,600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30
292,000042,中洲控股,0.04,-95.39,,0.47,,2645.87,-93.68,,08-30
293,600089,特变电工,0.37,9.02,,5.65,,121315.8,9.26,,08-30
294,603008,喜临门,0.2,11.11,,4.55,,6240.31,10.98,,08-30
295,000711,京蓝科技,-0.09,-97.27,,-5.27,,-1493.55,-97.18,,08-30
296,000048,康达尔,0.04,-89.84,,2.01,,1464.66,-89.84,,08-30
297,000520,长航凤凰,-0.02,-114.54,,-6.37,,-1581.82,-114.57,,08-30
298,601788,光大证券,0.39,-72.83,,3.8,,151470.86,-68.95,,08-30
299,600117,西宁特钢,-0.49,53.13,,-40.4,,-36022.67,52.9,,08-30
300,600051,宁波联合,0.11,-69.83,,1.75,,3298.37,-69.56,,08-30
301,000630,铜陵有色,0.01,-92.86,,0.33,,4622.67,-82.48,,08-30
302,600199,金种子酒,0.02,-68.4,,0.48,,1083.53,-68.38,,08-30
303,000838,财信发展,0.09,-76.06,,6.29,,9924.92,45.54,,08-30
304,000962,*ST东钽,-0.31,-11.69,,-9.97,,-13788.86,-11.69,,08-30
305,000969,安泰科技,0.01,-18.29,,0.32,,1297.58,-8.46,,08-30
306,601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30
307,601126,四方股份,0.09,-50.32,,2.06,,7677.53,0.3,,08-30
308,600161,天坛生物,0.19,72.73,,4.87,,9692.85,76.52,,08-30
309,000517,荣安地产,0.01,-72.82,,0.5,,1798.74,-17.59,,08-30
310,600227,赤天化,-0.15,3.0,,-5.12,,-14355.04,3.02,,08-30
311,002368,太极股份,0.04,-33.33,,0.83,,1798.17,9.65,,08-30
312,600284,浦东建设,0.21,0.19,,2.85,,14462.84,0.21,,08-30
313,600830,香溢融通,0.12,29.35,,2.7,,5406.72,29.59,,08-30
314,600257,大湖股份,0.02,5.52,,0.98,,733.68,5.37,,08-30
315,601028,玉龙股份,0.04,-63.64,,1.05,,2778.09,-68.04,,08-30
316,601198,东兴证券,0.3,-53.63,,5.57,,76041.65,-49.75,,08-30
317,600959,江苏有线,0.14,-17.65,,3.41,,41950.11,-2.36,,08-30
318,600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30
319,000042,中洲控股,0.04,-95.39,,0.47,,2645.87,-93.68,,08-30
320,600089,特变电工,0.37,9.02,,5.65,,121315.8,9.26,,08-30
321,603008,喜临门,0.2,11.11,,4.55,,6240.31,10.98,,08-30
322,000711,京蓝科技,-0.09,-97.27,,-5.27,,-1493.55,-97.18,,08-30
323,000048,康达尔,0.04,-89.84,,2.01,,1464.66,-89.84,,08-30
324,000520,长航凤凰,-0.02,-114.54,,-6.37,,-1581.82,-114.57,,08-30
325,601788,光大证券,0.39,-72.83,,3.8,,151470.86,-68.95,,08-30
326,600117,西宁特钢,-0.49,53.13,,-40.4,,-36022.67,52.9,,08-30
327,600479,千金药业,0.11,-9.45,,2.25,,3743.62,3.63,,08-30
328,600159,大龙地产,0.11,-651.74,,4.15,,9072.17,-651.81,,08-30
329,603333,明星电缆,-0.03,-2393.33,,-1.21,,-1787.1,-2445.06,,08-30
330,600593,大连圣亚,0.03,-70.79,,0.65,,247.29,-70.81,,08-30
331,600489,中金黄金,0.06,200.0,,1.85,,19406.96,275.29,,08-30
332,000982,中银绒业,-0.16,-1700.0,,-9.1,,-29286.41,-2248.13,,08-30
333,000889,茂业通信,0.21,40.05,,5.53,,12787.11,40.1,,08-30
334,600123,兰花科创,-0.16,-329.64,,-1.95,,-18234.32,-329.82,,08-30
335,600708,光明地产,0.11,-6.74,,1.78,,14230.95,141.08,,08-30
336,601958,金钼股份,-0.03,-1600.0,,-0.76,,-9688.69,-1837.85,,08-30
337,600977,中国电影,0.43,34.16,,11.87,,60522.74,34.36,,08-30
