,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,300333,兆日科技,39.0837,36.0458,2743.7393,-305.8648,98.2915,1.7085
1,300377,赢时胜,75.5499,75.5499,4935.1852,-1330.1756,98.2804,1.7196
2,300223,北京君正,101.2106,94.0371,596.7983,-579.2697,97.9626,2.0374
3,002515,金字火腿,28.8981,19.2246,72.5236,-531.4359,97.8529,2.1471
4,002621,三垒股份,40.4758,36.5843,1509.6563,-175.1299,97.8392,2.1608
5,002348,高乐股份,19.2815,16.5266,1066.4012,-360.3497,97.2051,2.7949
6,000831,*ST五稀,30.9312,13.9239,922.6397,1133.5968,96.9705,3.0295
7,603696,安记食品,22.6834,20.0191,1717.1783,-1280.5385,96.9026,3.0974
8,300485,赛升药业,26.8756,25.9354,277.7825,-18973.9484,96.9016,3.0984
9,300149,量子高科,21.295,20.1889,435.1,-19921.9673,96.8234,3.1766
10,600527,江南高纤,25.2555,16.3489,1216.7164,-406.1037,96.7615,3.2385
11,600193,创兴资源,5.1617,5.1617,435.1313,-2007.7612,96.6978,3.3022
12,002038,双鹭药业,27.4451,25.6095,1060.0585,-3179.7412,96.6025,3.3975
13,002015,霞客环保,19.5501,13.3909,447.1587,5051.7102,96.5262,3.4738
14,300235,方直科技,23.394000000000002,22.3808,569.6003,-4712.305,96.4203,3.5797
15,300494,盛天网络,24.4402,24.4259,2272.7929999999997,-1146.1317,96.2886,3.7114
16,300445,康斯特,18.3062,16.2896,1341.4825,-874.1225,96.2194,3.7806
17,300042,朗科科技,18.9809,17.8095,783.9283,-115.5746,96.0497,3.9503
18,300305,裕兴股份,27.8693,26.7331,1247.4626,-721.6375,95.7712,4.2288
19,300346,南大光电,40.3389,36.2832,887.6926,-8.8281,95.4865,4.5135
20,300357,我武生物,20.0127,19.5459,998.9212,-2686.4824,95.4778,4.5222
21,002575,群兴玩具,7.4376,5.9759,264.0681,-1737.4667,95.4525,4.5475
22,300191,潜能恒信,19.5645,19.5645,1771.5145,-31.6956,95.3188,4.6812
23,002280,联络互动,16.9676,16.6674,269.4844,-3313.2042,95.2605,4.7395
24,000697,炼石有色,10.6262,10.3103,382.9662,501.4723,95.1064,4.8936
25,600610,中毅达,19.2566,1.1675,20.0018,-1078.1112,95.028,4.972
26,002195,二三四五,11.5778,11.5649,766.1813,-358.9641,94.9729,5.0271
27,300488,恒锋工具,16.509,14.3354,574.7223,-11089.6869,94.9723,5.0277
28,000408,*ST金源,19.8206,19.8206,1982.0623,484.0913,94.9547,5.0453
29,000503,海虹控股,14.5694,14.5665,683.4744,1097.0279,94.9024,5.0976
30,002007,华兰生物,12.9414,9.3505,190.047,-2687.0311,94.8274,5.1726
31,300107,建新股份,10.4362,9.3435,377.1191,-589.1621,94.8067,5.1933
32,002495,佳隆股份,7.6896,6.9465,617.8891,-2770.7564,94.8065,5.1935
33,600506,香梨股份,23.5944,22.2947,456.1847,1884.8113,94.4815,5.5185
34,000563,陕国投A,3.5488,3.5488,245.6363,--,94.4457,5.5543
35,603099,长白山,8.3044,8.0722,649.6054,1215.9353,94.4303,5.5697
36,002365,永安药业,11.824000000000002,10.886,173.1141,-2222.6563,94.3183,5.6817
37,002351,漫步者,15.6252,13.9806,230.2065,80687.6124,94.2888,5.7112
38,300394,天孚通信,12.152000000000001,11.2356,454.0081,-2129.2305,94.1759,5.8241
39,300306,远方光电,12.594000000000001,11.9322,1110.3506,-110.2848,94.0298,5.9702
40,300122,智飞生物,16.2889,14.8086,926.0262,-28.5004,93.9957,6.0043
41,300267,尔康制药,11.200999999999999,7.8162,434.6784,-3663.2267,93.8798,6.1202
42,300148,天舟文化,3.6076,3.4091,213.1048,-4045.2121,93.7686,6.2314
43,000975,银泰资源,4.5232,4.2101,194.7144,5850.9771,93.7446,6.2554
44,300406,九强生物,15.9321,14.3546,888.3979,-1651.3893,93.6109,6.3891
45,300200,高盟新材,13.6672,12.2148,183.3511,-1327.4538,93.5614,6.4386
46,600576,万家文化,6.2946,6.2871,97.7347,-24459.1781,93.5083,6.4917
47,600212,*ST江泉,4.6019,4.5304,121.9077,83037.1304,93.4839,6.5161
48,002148,北纬通信,6.6201,6.5144,310.5846,-1603.3724,93.448,6.552
49,000971,高升控股,3.1774,3.1774,169.5989,-13402.7581,93.4285,6.5715
50,603969,银龙股份,14.9422,12.4706,354.10400000000004,-390.8586,93.3879,6.6121
51,300076,GQY视讯,11.0658,10.2605,673.8694,84.6161,93.303,6.697
52,300518,盛讯达,27.2159,27.2154,2476.351,-6279.0479,93.2568,6.7432
53,603688,石英股份,10.3328,8.6909,419.4536,-1918.7367,93.2277,6.7723
54,000096,广聚能源,10.3934,10.1904,862.8057,-605.2066,93.193,6.807
55,300099,尤洛卡,8.9638,7.6576,313.047,-36.8313,93.1834,6.8166
56,300359,全通教育,5.0273,4.9719999999999995,191.7953,-2867.6465,93.1818,6.8182
57,300417,南华仪器,13.1086,11.3379,731.9511,-315.4041,93.1372,6.8628
58,000722,湖南发展,10.7975,10.2995,463.7099,4129.4208,93.0654,6.9346
59,002410,广联达,7.4603,7.4102,670.2056,-1296.073,92.9709,7.0291
60,002322,理工环科,6.5545,5.4373,351.9574,-599.9726,92.9587,7.0413
61,300314,戴维医疗,8.4404,7.2115,234.3051,-4955.7951,92.9249,7.0751
62,300139,晓程科技,7.2765,5.5296,211.5265,74.2397,92.9042,7.0958
63,300474,景嘉微,17.0511,15.4169,839.4069,-56510.2803,92.8997,7.1003
64,300018,中元股份,10.3244,9.448,545.0538,-449.0721,92.8966,7.1034
65,300127,银河磁体,11.3198,10.0392,311.7654,-1519.4575,92.7573,7.2427
66,002802,洪汇新材,13.6534,13.1676,1072.0093,-7886.1693,92.7123,7.2877
67,002349,精华制药,5.6946,4.4287,271.0067,-1089.1957,92.6516,7.3484
68,300481,濮阳惠成,9.3534,8.1121,270.8381,-1908.9098,92.6079,7.3921
69,002141,蓉胜超微,11.4114,10.5442,170.21200000000002,469.6961,92.5353,7.4647
70,002540,亚太科技,9.6166,8.4207,107.4787,-23687.875,92.5299,7.4701
71,002320,海峡股份,9.9814,9.8618,914.6747,16877.8454,92.5265,7.4735
72,002224,三力士,8.6499,7.6861,508.8114,-1328.2639,92.4562,7.5438
73,300371,汇中股份,8.8429,6.7529,371.7681,-619.6818,92.4545,7.5455
74,002553,南方轴承,8.0208,6.8974,150.9116,-3370.2631,92.4245,7.5755
75,603025,大豪科技,10.783,9.7094,131.9998,-15727.6811,92.3828,7.6172
76,300508,维宏股份,10.1531,9.4778,851.7757,-4257.1906,92.3726,7.6274
77,603508,思维列控,11.4695,10.4148,370.94599999999997,-1245.914,92.3466,7.6534
78,300530,达志科技,14.9997,13.9589,1122.3825,-21874.2574,92.2614,7.7386
79,300399,京天利,11.0112,10.804,537.6828,-1800.8470000000002,92.2513,7.7487
80,300150,世纪瑞尔,11.3656,9.9794,672.1702,1.689,92.2426,7.7574
81,600847,万里股份,11.2715,9.5376,316.0369,733.3014,92.234,7.766
82,603398,邦宝益智,10.3398,9.2012,176.4744,-6056.7938,92.2248,7.7752
83,300016,北陆药业,11.2527,9.7589,426.6353,-9696.8928,92.2083,7.7917
84,600883,博闻科技,12.527000000000001,12.3369,738.0055,340.3022,92.0543,7.9457
85,300214,日科化学,7.8692,6.7413,109.2432,-1247.0657,92.0444,7.9556
86,002581,未名医药,9.1625,8.7037,570.0293,-5801.6835,92.0349,7.9651
87,300239,东宝生物,9.6848,7.3297,447.5688,-3631.0211,91.8694,8.1306
88,300428,四通新材,11.2899,9.3148,323.5009,-3238.2979,91.8161,8.1839
89,603601,再升科技,10.4689,10.0723,903.1326,-7384.7146,91.7648,8.2352
90,603518,维格娜丝,11.8469,9.3971,289.6815,-649.17,91.6636,8.3364
91,300354,东华测试,13.3688,10.5367,448.9303,-212.6628,91.6165,8.3835
92,300307,慈星股份,9.0327,7.5365,253.0732,-358.0985,91.5748,8.4252
93,300077,国民技术,9.8432,9.046,179.2381,-975.4846,91.5706,8.4294
94,000662,天夏智慧,3.253,3.1311,156.4067,-2382.4459,91.407,8.593
95,000592,平潭发展,11.2256,6.9004,264.2117,-112.8726,91.3832,8.6168
96,300183,东软载波,10.4063,9.8711,662.3906,-1294.4059,91.3727,8.6273
97,002389,南洋科技,4.9616,4.0742,29.6646,1851.533,91.3522,8.6478
98,002756,永兴特钢,9.4094,8.4623,219.7792,-5674.799,91.3389,8.6611
99,600206,有研新材,12.452,9.8869,580.1244,-414.1174,91.3159,8.6841
100,002188,巴士在线,2.4033,2.1830000000000003,85.9171,-527.1302,91.3128,8.6872
101,300519,新光药业,11.7697,11.0434,1044.4776,-21561.5584,91.2853,8.7147
102,002749,国光股份,8.3856,6.8557,622.5614,-1784.5946,91.2771,8.7229
103,601519,大智慧,7.7646,7.7623,370.0051,4088.7999,91.2432,8.7568
104,002198,嘉应制药,5.1556,4.1728,47.7922,2784.7963,91.2307,8.7693
105,002691,冀凯股份,11.8456,6.7512,47.851000000000006,-2495.8408,91.1094,8.8906
106,002127,南极电商,10.5911,10.1394,573.5788,-1514.3259,91.0724,8.9276
107,002273,水晶光电,6.9958,6.1086,130.6224,-1730.0737,91.0535,8.9465
108,300298,三诺生物,7.4796,6.9488,554.2636,-1823.155,90.9898,9.0102
109,002459,天业通联,7.6698,6.5128,157.3205,-327.1002,90.9874,9.0126
110,600059,古越龙山,7.1898,2.1631,57.8755,-5092.5614,90.9766,9.0234
111,603309,维力医疗,7.8048,6.7973,191.1719,-1972.1028,90.9225,9.0775
112,002667,鞍重股份,11.5704,9.6176,539.9032,429.977,90.9168,9.0832
113,002412,汉森制药,5.7860000000000005,5.0026,210.1564,-18298.7267,90.8825,9.1175
114,002632,道明光学,6.3812,4.9842,362.7456,-553.255,90.874,9.126
115,002252,上海莱士,11.2104,9.7318,363.2037,-8353.1011,90.8249,9.1751
116,603023,威帝股份,10.4099,9.4006,322.3053,-17079.8184,90.8022,9.1978
117,002798,帝王洁具,8.6706,7.2069,517.4545,-2110.7178,90.7409,9.2591
118,002762,金发拉比,8.3764,6.5685,591.7473,-621.6587,90.7009,9.2991
119,000068,华控赛格,5.5396,5.2761,309.8467,1515.3082,90.6916,9.3084
120,300154,瑞凌股份,10.5596,9.6696,849.4811,-184.6411,90.6759,9.3241
121,002413,雷科防务,6.6081,5.9192,48.1492,-2034.5859,90.6718,9.3282
122,002622,永大集团,4.6967,3.5306,278.1432,-16.7396,90.5932,9.4068
123,600890,中房股份,6.7088,6.6875,208.1569,2724.8695,90.5839,9.4161
124,002558,世纪游轮,9.3045,9.3045,789.8255,-9576.9429,90.4652,9.5348
125,600171,上海贝岭,11.2005,10.7418,886.3775,-61.2153,90.3704,9.6296
126,600276,恒瑞医药,9.1776,8.6584,517.4033,-1807.0563,90.3085,9.6915
127,300304,云意电气,9.5097,8.7293,553.0306,-1176.9458,90.2396,9.7604
128,600382,广东明珠,5.2787,5.2537,30.0394,2444.8283,90.1872,9.8128
129,002585,双星新材,4.504,2.8438,59.6818,-9288.4189,90.1237,9.8763
130,300403,地尔汉宇,8.2892,7.4455,525.6089,-805.2109,90.0737,9.9263
131,603222,济民制药,6.9656,5.9176,212.2647,-901.2711,90.0349,9.9651
132,002759,天际股份,4.0772,3.0474,70.6236,2752.0424,89.9741,10.0259
133,002409,雅克科技,5.9754,4.8935,60.7559,-461.4392,89.9673,10.0327
134,002724,海洋王,6.6401,5.9383,413.8759,-70.5466,89.906,10.094
135,002725,跃岭股份,5.0669,3.7837,233.7025,-634.8552,89.8592,10.1408
136,002790,瑞尔特,7.4722,6.6576,157.0713,-10598.6959,89.8478,10.1522
137,300525,博思软件,4.3898,4.0923,196.0606,-1718.3946,89.7948,10.2052
138,000635,英力特,2.8647,2.3921,73.8825,-16903.5711,89.793,10.207
139,002222,福晶科技,6.1724,3.6936,235.1624,-2870.7299,89.7171,10.2829
140,603566,普莱柯,6.9688,6.5181,186.4244,-3484.3920000000003,89.6863,10.3137
141,600573,惠泉啤酒,5.1738,3.8613,129.2016,3723.4276,89.6788,10.3212
142,300458,全志科技,8.9818,7.7012,743.6444,-485.5759,89.6708,10.3292
143,600311,荣华实业,6.6883,5.6882,544.1896,3888.8323,89.6332,10.3668
144,002380,科远股份,8.0448,7.3383,435.5634,-405.7529,89.6109,10.3891
145,300419,浩丰科技,4.8138,3.5665,201.3386,-1562.3523,89.5382,10.4618
146,002432,九安医疗,7.8377,6.1015,551.2828,2836.2658,89.5243,10.4757
147,300250,初灵信息,4.1824,3.5877,166.3513,-4521.1877,89.4938,10.5062
148,300052,中青宝,5.5769,5.5769,326.2221,-283.74,89.4614,10.5386
149,300285,国瓷材料,6.3911,5.6656,378.3296,-2547.7522,89.4397,10.5603
150,300132,青松股份,4.5006,3.2109,164.4776,-1600.8628,89.4022,10.5978
151,300236,上海新阳,5.2003,4.544,192.7655,2119.8427,89.3988,10.6012
152,000019,深深宝A,4.4786,2.7928,149.1077,-9258.7723,89.3945,10.6055
153,600616,金枫酒业,7.2152,3.0864,142.316,6810.6453,89.3892,10.6108
154,300066,三川智慧,6.8887,6.1326,353.0087,-1337.0656,89.3681,10.6319
155,002780,三夫户外,8.9467,5.4728,254.5309,447.9044,89.2722,10.7278
156,300264,佳创视讯,8.8017,7.9827,185.5418,449.0338,89.2622,10.7378
157,300446,乐凯新材,9.1638,8.4155,213.5077,-4694.2103,89.2351,10.7649
158,300507,苏奥传感,8.4765,7.6012,361.8595,-4441.4068,89.2315,10.7685
159,603199,九华旅游,2.1856,2.1157,120.8399,-9749.0683,89.2183,10.7817
160,300501,海顺新材,8.0043,7.5621,236.0538,-6217.6234,89.1889,10.8111
161,300459,金科娱乐,3.9875,3.8894,331.2843,-2659.9488,89.155,10.845
162,300480,光力科技,11.6079,10.9084,566.0118,-1263.6154,89.146,10.854
163,603027,千禾味业,5.9378,3.5194,296.9736,6597.5128,89.1348,10.8652
164,002729,好利来,5.0843,4.1259,255.2647,855.5678,89.0888,10.9112
165,000655,金岭矿业,2.7222,2.325,23.4094,-3211.8615,89.0229,10.9771
166,300470,日机密封,8.8732,7.9932,462.5687,-769.8688,88.9977,11.0023
167,300386,飞天诚信,9.387,7.281000000000001,623.3849,-628.9839,88.9966,11.0034
168,600370,三房巷,6.9448,6.0368,515.1468,-1359.4736,88.9947,11.0053
169,002690,美亚光电,10.6005,9.7159,270.8857,-3485.2392,88.9799,11.0201
170,002577,雷柏科技,6.1968,5.2559,176.4974,-1781.3951,88.9427,11.0573
171,000996,中国中期,1.3055,0.7399,50.7432,-14969.0643,88.847,11.153
172,300453,三鑫医疗,4.6458,3.7006,57.4768,-4913.9778,88.8458,11.1542
173,300461,田中精机,7.8722,5.979,253.3077,-757.9372,88.8135,11.1865
174,300245,天玑科技,5.9679,5.6457,318.4694,-1989.2266,88.7468,11.2532
175,002546,新联电子,8.0797,7.8379,169.5677,-537.6297,88.7427,11.2573
176,300482,万孚生物,5.5626,4.9718,429.4454,-1788.0263,88.6836,11.3164
177,002502,骅威文化,3.2824,2.6158,159.1327,-2898.9099,88.6241,11.3759
178,000802,北京文化,4.9632,4.5439,185.671,-568.8958,88.5985,11.4015
179,002253,川大智胜,5.1779,4.2091,262.5816,-902.8969999999999,88.5974,11.4026
180,300294,博雅生物,4.6431,3.4342,251.7058,-2213.7959,88.5449,11.4551
181,002595,豪迈科技,4.412,3.2718,98.9998,-36731.0852,88.5395,11.4605
182,002629,仁智油服,6.1641,5.6353,91.9664,-3970.9992,88.4553,11.5447
183,300050,世纪鼎利,5.8623,5.4828,315.079,-707.827,88.3522,11.6478
184,300456,耐威科技,10.7386,9.6339,501.5501,-1038.3588,88.3475,11.6525
185,002261,拓维信息,4.0893,3.6583,133.6755,-14841.8825,88.3401,11.6599
186,601965,中国汽研,7.0265,6.3198,365.0785,-725.0954,88.271,11.729
187,300329,海伦钢琴,6.028,4.3474,84.4049,-756.716,88.2331,11.7669
188,000623,吉林敖东,1.7133,1.4537,33.0176,9908.8245,88.2165,11.7835
189,300177,中海达,6.8572,5.8958,166.7982,-1205.6958,88.1077,11.8923
190,600381,ST春天,21.1755,13.940999999999999,1069.2054,-3704.6155,88.069,11.931
191,600563,法拉电子,6.3349,5.4004,273.9656,-2316.2113,88.0061,11.9939
192,300065,海兰信,7.1993,5.9454,116.4579,7276.9857,87.8516,12.1484
193,000752,西藏发展,5.6671,5.5602,549.5446,-567.0762,87.847,12.153
194,300308,中际装备,4.888,3.5136,193.90200000000002,-711.9332,87.8381,12.1619
195,300483,沃施股份,6.3257,5.0646,268.9761,-585.2837,87.7966,12.2034
196,002680,长生生物,7.1885,6.5165,501.2622,-652.2599,87.7471,12.2529
197,002748,世龙实业,4.0281,3.6353,71.7413,-33797.7463,87.7319,12.2681
198,300079,数码视讯,5.5329999999999995,4.2936,243.8828,-1025.6293,87.7211,12.2789
199,600252,中恒集团,6.5409,4.7859,449.2152,-3456.41,87.709,12.291
200,002801,微光股份,6.5838,6.2465,324.6423,-3213.4970000000003,87.6192,12.3808
201,300193,佳士科技,6.9541,6.2438,125.6765,-130.6616,87.5933,12.4067
202,300192,科斯伍德,4.4796,3.7445,173.5865,-2005.3375,87.5071,12.4929
203,002805,丰元股份,3.9792,2.5318,17.9886,3171.3125,87.4958,12.5042
204,603016,新宏泰,6.1651,5.6117,434.2773,-5275.0145,87.4487,12.5513
205,601333,广深铁路,1.5276,1.4468,51.2692,-6253.1209,87.4444,12.5556
206,600543,莫高股份,6.1835,5.1661,125.8453,20756.5475,87.4358,12.5642
207,300342,天银机电,5.5298,4.944,260.431,-4480.2570000000005,87.4336,12.5664
208,300146,汤臣倍健,4.9343,4.5182,260.7151,-2513.4355,87.4294,12.5706
209,300521,爱司凯,8.2883,7.2163,452.8306,-1653.4055,87.4149,12.5851
210,002362,汉王科技,5.0927,4.208,56.9538,-2358.9259,87.4084,12.5916
211,002658,雪迪龙,7.0777,5.2642,167.7377,-1936.108,87.3328,12.6672
212,002795,永和智控,6.1954,5.1429,346.5726,879775.2571,87.2975,12.7025
213,300436,广生堂,6.1601,5.8598,552.2175,-1018.3252,87.2795,12.7205
214,300290,荣科科技,5.9438,5.5484,152.9128,-1199.2546,87.2709,12.7291
215,300164,通源石油,4.2155,3.285,127.2708,857.9143,87.2382,12.7618
216,300074,华平股份,4.113,3.2925,138.3366,-180.1361,87.2371,12.7629
217,002645,华宏科技,3.5494,2.7093,96.8752,-3054.9719,87.2082,12.7918
218,002619,巨龙管业,2.0413,1.6121,61.5241,1182.195,87.201,12.799
219,300017,网宿科技,9.6874,9.4992,461.9611,-4881.1992,87.1985,12.8015
220,000819,岳阳兴长,5.44,5.0122,474.7179,-1373.1633,87.1955,12.8045
221,002393,力生制药,3.7006,3.1456,206.7377,-3160.9938,87.18,12.82
222,300390,天华超净,3.1385,2.3845,74.8661,4817.3571,87.1757,12.8243
223,600722,金牛化工,5.593,5.5777,285.0233,-247.5429,87.1344,12.8656
224,002275,桂林三金,5.7787,5.1258,227.8106,-3168.7226,87.0663,12.9337
225,603339,四方冷链,6.6437,4.8532,401.0563,-2170.5517,86.98,13.02
226,002058,威尔泰,6.9355,5.2744,243.9613,3139.4685,86.9679,13.0321
227,603306,华懋科技,5.1882,4.7802,205.0394,-3934.761,86.9091,13.0909
228,300295,三六五网,7.3456,7.345,601.6725,-705.216,86.9028,13.0972
229,002161,远望谷,2.8317,2.0345,47.5658,-1401.2851,86.8944,13.1056
230,603866,桃李面包,3.1871,2.952,193.6979,-8558.8124,86.8684,13.1316
231,603806,福斯特,6.4408,5.6864,94.613,6311.8007,86.8543,13.1457
232,300165,天瑞仪器,6.8452,5.654,356.376,-168.702,86.8509,13.1491
233,300211,亿通科技,4.5149,4.0986,175.5994,-285.2851,86.8485,13.1515
234,002677,浙江美大,4.9617,4.7372,326.4354,-8164.694,86.7892,13.2108
235,300179,四方达,6.0539,4.8171,252.613,-207.2388,86.7723,13.2277
236,000670,*ST盈方,4.315,3.7532,45.0663,-683.3312,86.7687,13.2313
237,300086,康芝药业,5.9888,5.6094,65.13600000000001,1435.191,86.7537,13.2463
238,002079,苏州固锝,5.07,4.3213,133.3675,-1200.1491,86.7262,13.2738
239,000766,通化金马,4.547,3.4095,185.2481,2298.4312,86.6503,13.3497
240,000893,东凌国际,1.5633,1.4616,37.8473,-131.808,86.6131,13.3869
241,300162,雷曼股份,3.3132,2.7238,121.24700000000001,-938.4113,86.5501,13.4499
242,300434,金石东方,5.8829,5.0484,116.3094,-4724.5284,86.5386,13.4614
243,600868,梅雁吉祥,1.1849,1.1292,7.6479,568.6489,86.5299,13.4701
244,300350,华鹏飞,3.0027,2.7084,102.2392,5385.5535,86.4858,13.5142
245,002528,英飞拓,4.5455,3.2333,91.5095,-512.391,86.4841,13.5159
246,600865,百大集团,3.3257,3.3198,139.5008,3611.4093,86.4623,13.5377
247,600751,天海投资,12.8549,12.8549,971.6525,-259.6255,86.4567,13.5433
248,300408,三环集团,8.9102,8.2179,56.635,-24654.5454,86.4328,13.5672
249,002063,远光软件,5.7618,5.5891,132.946,-2812.3329,86.4283,13.5717
250,300443,金雷风电,4.1896,3.108,97.4674,-4646.8414,86.3715,13.6285
251,600880,博瑞传播,2.5757,2.5517,178.8976,-63.8126,86.3503,13.6497
252,600191,华资实业,1.5473,1.4176,24.2621,349.5184,86.3389,13.6611
253,002700,新疆浩源,3.5368,3.3732,297.6413,-1027.4607,86.3306,13.6694
254,002767,先锋电子,6.9033,6.4717,99.3608,-699.6107,86.2763,13.7237
255,002153,石基信息,5.4541,4.899,348.6323,-376.6204,86.273,13.727
256,002406,远东传动,4.6035,4.0065,121.9762,-2921.7163,86.2655,13.7345
257,002243,通产丽星,3.1384,2.3644,54.4076,-1091.1728,86.24,13.76
258,300341,麦迪电气,5.4671,4.1919,269.5088,-1000.3613,86.2053,13.7947
259,300352,北信源,5.6045,5.5037,120.69,-1024.6319,86.1765,13.8235
260,603005,晶方科技,4.0158,3.7626,230.6935,-264.728,86.1561,13.8439
261,601566,九牧王,3.9605,3.1084,125.92,-6043.5975,86.152,13.848
262,002750,龙津药业,6.1462,5.9403,270.1167,-2969.697,86.1059,13.8941
263,603838,四通股份,11.0056,8.9933,519.8402,-487.8156,86.0889,13.9111
264,000688,建新矿业,2.2151,2.0281,98.0878,2101.4856,86.0693,13.9307
265,300414,中光防雷,7.814,7.3694,458.4602,-2949.5378,85.9916,14.0084
266,300479,神思电子,6.2316,5.0114,304.0958,-550.3214,85.9733,14.0267
267,300137,先河环保,4.8639,3.5719,115.8827,-3328.5025,85.9168,14.0832
268,000818,方大化工,1.5953,1.0692,27.2972,1447.8319,85.9099,14.0901
269,002699,美盛文化,3.616,2.8011,174.5364,-109077.2143,85.8987,14.1013
270,603020,爱普股份,6.2774,4.9747,335.2242,-3394.3036,85.8468,14.1532
271,000970,中科三环,5.6851,4.3049,226.9559,-1279.3022,85.8467,14.1533
272,603999,读者传媒,10.7121,10.091000000000001,637.3869,-391.2201,85.8214,14.1786
273,300170,汉得信息,5.3325,5.3271,217.1886,-288.8576,85.7336,14.2664
274,002270,华明装备,5.7113,4.9469,223.3475,-4089.1281,85.7318,14.2682
275,300327,中颖电子,6.6,5.8003,104.7895,-2865.8299,85.7261,14.2739
276,300529,健帆生物,6.2466,5.582000000000001,421.8233,-5787.6033,85.714,14.286
277,002529,海源机械,4.3612,2.9837,221.8926,-445.2251,85.7098,14.2902
278,600233,大杨创世,5.5814,4.086,165.916,-449.6034,85.6665,14.3335
279,300031,宝通科技,3.5072,3.3048,181.9207,-51136.4268,85.6126,14.3874
280,002587,奥拓电子,5.1419,3.9084,111.3644,-893.7237,85.6056,14.3944
281,002718,友邦吊顶,5.191,4.9217,426.9933,-1767.3266,85.4739,14.5261
282,300427,红相电力,6.2547,5.6619,232.5339,-30616.7002,85.386,14.614
283,000606,*ST易桥,1.7469,1.3569,71.9591,580.0621,85.3621,14.6379
284,002254,泰和新材,4.1318,3.1673,124.6648,-2823.0997,85.3612,14.6388
285,002698,博实股份,5.9753,4.5559,6.8431,7357.8458,85.3082,14.6918
286,603909,合诚股份,8.0096,7.9649,423.1051,-49339.0895,85.271,14.729
287,600640,号百控股,4.7421,4.6194,146.8883,-612.1558,85.2517,14.7483
288,300234,开尔新材,4.9766,4.3312,49.6384,24054.0687,85.1971,14.8029
289,600750,江中药业,3.6634,3.2409,143.6984,32974.179,85.1703,14.8297
290,300288,朗玛信息,3.8828,3.8242,259.9857,-1495.4343,85.1574,14.8426
291,000089,深圳机场,1.4444,1.4415,115.0784,-2130.1689,85.1365,14.8635
292,000639,西王食品,4.6235,3.045,225.3593,5872.8262,85.0615,14.9385
293,002398,建研集团,4.5791,4.4607,28.9168,-172196.9074,85.0282,14.9718
294,002726,龙大肉食,4.8013,3.4485,143.7361,-7433.0682,84.9722,15.0278
295,300424,航新科技,4.1321,2.8439,76.0309,-829.1961,84.9686,15.0314
296,000989,九芝堂,4.0655,3.1713,183.2293,-2189.9616,84.9379,15.0621
297,603000,人民网,4.0059,3.9948,117.6958,-8128.7879,84.931,15.069
298,000554,泰山石油,0.8737,0.4142,16.5494,175.1223,84.902,15.098
299,002661,克明面业,4.7071,4.399,57.5863,8781.3902,84.895,15.105
300,603998,方盛制药,5.3968,4.5286,211.3076,-1300.7685,84.8782,15.1218
301,603989,艾华集团,4.9661,4.1963,39.0734,-6747.9745,84.8407,15.1593
302,600088,中视传媒,4.4974,3.8926,133.7413,296.3622,84.8383,15.1617
303,002082,栋梁新材,4.7838,3.4243,93.2062,-6512.3543,84.8249,15.1751
304,300026,红日药业,3.7576,3.3166,134.4002,-746424.4896,84.8215,15.1785
305,300516,久之洋,5.7784,4.618,374.2657,2925.1597,84.811,15.189
306,002333,罗普斯金,2.6778,2.0831,83.0992,-7883.1149,84.7879,15.2121
307,002808,苏州恒久,4.865,3.7724,249.7467,-529.1008,84.7808,15.2192
308,603333,明星电缆,4.4898,4.058,92.6178,-468.4362,84.779,15.221
309,002440,闰土股份,3.4469,2.4587,27.34,7577.9937,84.7715,15.2285
310,300321,同大股份,3.4982,2.4254,108.1139,-1694.8383,84.7626,15.2374
311,000848,承德露露,5.2595,4.8253,447.9074,-4651.6039,84.7172,15.2828
312,300151,昌红科技,5.2566,4.4795,116.9748,-2273.1353,84.714,15.286
313,300503,昊志机电,5.6866,4.0272,109.2923,15306.4256,84.6137,15.3863
314,600838,上海九百,1.6941,1.5294,136.3236,8617.7387,84.5992,15.4008
315,002484,江海股份,4.1673,3.3312,143.983,-1006.1578,84.5095,15.4905
316,300209,天泽信息,3.074,2.9442,101.0942,-119.3955,84.4936,15.5064
317,603997,继峰股份,4.1389,3.2764,109.0384,-2545.1614,84.4814,15.5186
318,300217,东方电热,5.3532,4.5294,89.4768,-1829.6333,84.4561,15.5439
319,300041,回天新材,3.6852,2.9764,65.9774,-23848.7571,84.4225,15.5775
320,600209,罗顿发展,1.5881,1.0164,32.4899,27648.4589,84.37,15.63
321,603015,弘讯科技,4.9114,4.0144,128.9486,1747.5425,84.3596,15.6404
322,002022,科华生物,5.6273,4.3885,250.7031,-2279.7792,84.3502,15.6498
323,300468,四方精创,4.8719,4.7287,384.1904,-1623.0083,84.3326,15.6674
324,000762,西藏矿业,4.3180000000000005,4.0754,341.1561,-1659.5008,84.3258,15.6742
325,603669,灵康药业,4.806,4.3099,97.0457,-12644.9985,84.3256,15.6744
326,002338,奥普光电,6.6387,4.1334,143.3006,163409.614,84.2967,15.7033
327,002425,凯撒股份,1.6407,1.256,39.961999999999996,13820.6524,84.2764,15.7236
328,600345,长江通信,2.764,2.4915,86.014,1190.05,84.2569,15.7431
329,603608,天创时尚,5.0362,3.5536,109.1776,2767.6029,84.2381,15.7619
