,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
396,002223,鱼跃医疗,0.2582,0.1857,1.4815,0.6845,77.9988
397,002029,七匹狼,0.2578,0.0866,2.2886,0.2754,28.3944
398,002208,合肥城建,0.2574,0.0723,5.5125,0.0959,13.8155
399,300377,赢时胜,0.257,0.1266,1.1112,1.3521,188.5941
400,600383,金地集团,0.2564,0.0602,1.7332,0.0915,12.9113
401,002213,特尔佳,0.2563,0.1095,4.4126,0.5333,54.7667
402,002329,皇氏集团,0.2561,0.0969,2.0043,0.2578,31.3366
403,002393,力生制药,0.2557,0.0581,1.7347,0.4508,53.6523
404,000099,中信海直,0.2545,0.0661,1.8916,0.1528,43.0692
405,002001,新和成,0.2543,0.1,2.4934,0.3639,40.2135
406,002670,国盛金控,0.2541,0.2553,10.241,1.0012,101.0019
407,300459,金科娱乐,0.2531,0.1462,2.3137,0.5729,58.4072
408,000786,北新建材,0.2528,0.1403,1.5703,0.4396,58.7283
409,000888,峨眉山A,0.2527,0.1091,1.4102,0.5191,86.4045
410,300108,双龙股份,0.2523,0.0738,1.2376,0.2586,71.5019
411,002770,科迪乳业,0.2522,0.0854,1.7817,0.1872,20.4598
412,300299,富春通信,0.2522,0.059,1.3134,0.3321,34.2372
413,300406,九强生物,0.2518,0.113,0.5819,1.6473,179.6808
414,600652,游久游戏,0.2513,0.1459,,0.9605,97.1962
415,002562,兄弟科技,0.2512,0.1105,2.2224,0.6424,75.5133
416,300359,全通教育,0.2507,0.0469,0.9501,0.3154,31.9118
417,300535,达威股份,0.2499,0.1746,1.4323,0.8714,93.1193
418,000835,长城动漫,0.2494,0.0604,4.93,0.0789,9.3193
419,600862,中航高科,0.2494,0.0511,3.4698,0.0787,9.1199
420,600749,西藏旅游,0.2483,0.0204,11.6475,0.0314,4.5204
421,002513,*ST蓝丰,0.2483,0.0622,,0.1542,18.8114
422,300350,华鹏飞,0.2475,0.0898,2.1904,0.4839,54.8823
423,002508,老板电器,0.2474,0.2235,1.3571,0.604,60.6732
424,603066,音飞储存,0.247,0.121,1.6873,0.5212,55.8171
425,300403,地尔汉宇,0.2464,0.1264,1.1821,1.2725,153.7799
426,002801,微光股份,0.2458,0.1989,1.1867,1.2191,121.9093
427,000869,张裕A,0.2458,0.1105,1.1095,0.4417,47.474
428,002076,雪莱特,0.2457,0.1376,3.7903,0.46,50.1913
429,300183,东软载波,0.2454,0.082,0.7414,1.0131,122.9483
430,300017,网宿科技,0.2449,0.2048,0.8655,0.7239,100.1204
431,002173,*ST创疗,0.2446,0.0312,,0.0508,5.1179
432,000813,天山纺织,0.2446,0.0633,4.1524,0.2084,25.8745
433,600276,恒瑞医药,0.2445,0.1981,1.024,1.9995,216.2346
434,600724,宁波富达,0.2443,0.0378,,0.0461,5.8018
435,000738,中航动控,0.2442,0.0913,3.1829,0.3294,39.6283
436,603299,井神股份,0.2442,0.1097,8.4758,0.1932,28.2599
437,300229,拓尔思,0.2439,0.0524,0.7818,0.3441,37.9569
438,000920,南方汇通,0.2436,0.1317,1.8178,0.3692,51.8252
439,000962,*ST东钽,0.2432,0.083,,0.1535,22.1271
440,600063,皖维高新,0.2429,0.1137,7.7497,0.2243,29.4794
441,600113,浙江东日,0.2425,0.2719,2.3167,0.5902,59.0201
442,603885,吉祥航空,0.2422,0.1474,1.9217,0.1987,31.4781
443,002279,久其软件,0.2421,0.0695,1.337,0.3337,34.7838
444,600763,通策医疗,0.2414,0.1384,0.9502,0.4216,130.5875
445,002537,海立美达,0.2413,0.1801,5.4927,0.4776,50.1435
446,601179,中国西电,0.2411,0.097,3.5005,0.2381,26.6795
447,002559,亚威股份,0.2411,0.1057,2.9573,0.3733,51.6443
448,002605,姚记扑克,0.241,0.135,2.1773,0.5036,52.1045
449,600666,奥瑞德,0.2409,0.0476,0.9253,0.0748,20.393
450,300211,亿通科技,0.2406,0.0918,4.6559,0.5651,56.7846
451,300326,凯利泰,0.2401,0.0656,0.742,0.2931,55.0837
452,002481,双塔食品,0.2399,0.0713,1.6095,0.184,19.5208
453,002524,光正集团,0.2398,0.0692,5.2305,0.1518,22.8858
454,002595,豪迈科技,0.2397,0.1571,0.8602,1.0775,114.8588
455,601566,九牧王,0.2393,0.1001,1.3362,0.4888,49.4144
456,002617,露笑科技,0.2392,0.2273,4.8702,0.4636,46.6967
457,300304,云意电气,0.2388,0.0823,1.4769,0.5693,69.2733
458,600283,钱江水利,0.2388,0.0367,,0.0567,8.1383
459,300227,光韵达,0.2387,0.0892,2.2152,0.2428,33.7012
460,603919,金徽酒,0.2386,0.1523,1.7018,0.26,31.3699
461,600432,*ST吉恩,0.2385,0.0425,,0.0585,6.5192
462,600455,博通股份,0.2384,0.0604,6.7294,0.0827,9.0898
463,300480,光力科技,0.2381,0.0572,1.1792,0.617,94.287
464,300188,美亚柏科,0.2379,0.0824,1.1909,0.3553,37.6152
465,002376,新北洋,0.2376,0.0932,1.4282,0.2928,35.4909
466,002522,浙江众成,0.2371,0.0627,1.7836,0.2567,26.7241
467,002319,乐通股份,0.2364,0.0872,22.0862,0.1655,18.5126
468,002117,东港股份,0.2363,0.1463,1.2785,0.5512,56.8286
469,600309,万华化学,0.2361,0.0963,2.019,0.1395,23.8797
470,600354,敦煌种业,0.2357,0.0872,5.4765,0.1692,20.4719
471,000915,山大华特,0.2354,0.1395,1.11,0.7232,74.1084
472,002680,长生生物,0.2352,0.0507,0.6385,0.459,50.335
473,600220,江苏阳光,0.2346,0.1133,3.7949,0.219,33.2486
474,603338,浙江鼎力,0.2345,0.1026,0.8935,0.6522,71.3519
475,300039,上海凯宝,0.2343,0.1348,1.1613,0.7766,87.0456
476,600299,安迪苏,0.2343,0.1985,1.7754,0.953,163.0041
477,600168,武汉控股,0.2343,0.0352,0.8241,0.0824,16.8603
478,600881,亚泰集团,0.234,0.0479,,0.0654,7.4765
479,600385,山东金泰,0.234,0.6594,32.5503,0.9401,94.0124
480,603339,四方冷链,0.2338,0.2002,1.3712,1.1868,120.2522
481,002060,粤水电,0.2337,0.1071,14.2957,0.1306,24.5701
482,600563,法拉电子,0.2335,0.1452,0.9504,1.2383,129.6239
483,601515,东风股份,0.2333,0.1143,0.6637,0.705,71.1916
484,600331,宏达股份,0.2324,0.0992,23.3393,0.2059,21.9371
485,002773,康弘药业,0.2323,0.1661,1.2141,1.2812,171.6786
486,002555,三七互娱,0.2322,0.2339,1.173,1.1851,119.2769
487,300473,德尔股份,0.2317,0.0856,1.1896,0.4357,56.043
488,600029,南方航空,0.2307,0.1381,5.157,0.1881,39.2349
489,300189,神农基因,0.2301,0.0336,488.671,0.334,53.2438
490,002357,富临运业,0.2298,0.104,1.5558,0.1682,25.4813
491,000038,深大通,0.2296,0.0941,8.6965,0.1189,11.8853
492,002609,捷顺科技,0.2285,0.1187,1.0278,0.532,59.1769
493,300346,南大光电,0.2284,0.0212,0.6116,0.3564,70.0577
494,002659,中泰桥梁,0.2284,0.068,69.1948,0.1025,11.3004
495,600978,宜华生活,0.2281,0.0823,1.7145,0.1784,27.2345
496,300250,初灵信息,0.2278,0.0878,1.212,0.6152,76.0042
497,300194,福安药业,0.2274,0.065,2.4563,0.4696,61.3088
498,603000,人民网,0.2274,0.1013,0.9304,0.7486,77.5318
499,300328,宜安科技,0.227,0.1365,2.3535,0.5053,55.1962
500,002245,澳洋顺昌,0.2268,0.1444,1.2874,0.6262,119.8858
501,603023,威帝股份,0.2267,0.0892,0.5758,0.7784,77.844
502,000720,新能泰山,0.2265,0.1386,5.4963,0.181,35.2857
503,300115,长盈精密,0.2262,0.173,1.9365,0.5102,56.2244
504,600529,山东药玻,0.2261,0.1311,2.6932,0.5297,54.8711
505,002749,国光股份,0.2258,0.1501,1.021,1.7413,183.3559
506,603016,新宏泰,0.2254,0.153,1.2884,0.8252,82.7916
507,300458,全志科技,0.2254,0.1527,2.13,1.0802,119.0971
508,300295,三六五网,0.2253,0.1331,1.2667,0.8789,87.8861
509,300062,中能电气,0.2248,0.0644,6.5323,0.1115,11.6461
510,002643,万润股份,0.2248,0.1214,1.4214,0.8739,90.6366
511,300103,达刚路机,0.2245,0.0504,1.3523,0.2958,29.6502
512,600987,航民股份,0.2241,0.1681,1.2041,0.7248,80.6914
513,000616,海航投资,0.2238,0.0314,1.2465,0.0636,11.6672
514,600583,海油工程,0.2238,0.1153,1.0632,0.429,58.79
515,300333,兆日科技,0.2228,0.05,0.7606,1.077,107.6991
516,600660,福耀玻璃,0.2221,0.1214,1.1561,0.3584,42.5512
517,300308,中际装备,0.2221,0.0421,4.8209,0.2897,40.7296
518,002783,凯龙股份,0.2217,0.1127,1.8045,0.4958,62.7198
519,000681,视觉中国,0.2212,0.0433,0.702,0.1824,36.221
520,300109,新开源,0.2206,0.0519,1.1251,0.877,110.9341
521,603300,华铁科技,0.2206,0.0436,1.0488,0.121,15.0647
522,300314,戴维医疗,0.2206,0.0643,1.0774,0.8822,88.3382
523,603601,再升科技,0.2205,0.1155,1.0063,0.5038,64.8647
524,002158,汉钟精机,0.2205,0.086,1.2511,0.4467,47.5659
525,600490,鹏欣资源,0.2202,0.0871,9.8697,0.3873,38.7269
526,000900,现代投资,0.2201,0.0767,2.4749,0.1233,25.2803
527,000861,海印股份,0.2199,0.047,1.7575,0.0752,16.6883
528,002025,航天电器,0.2198,0.1274,1.5993,0.4577,55.8482
529,002282,博深工具,0.2185,0.0916,14.3897,0.3736,38.2163
530,600379,宝光股份,0.2185,0.1622,4.8875,0.3462,37.9312
531,002370,亚太药业,0.2179,0.049,1.7868,0.0796,13.4056
532,600844,丹化科技,0.2177,0.0742,,0.1499,22.1151
533,002424,贵州百灵,0.2176,0.1076,0.993,0.3561,36.8276
534,601880,大连港,0.2173,0.0663,3.3923,0.1403,39.3119
535,600252,中恒集团,0.2171,0.0476,0.5606,0.248,33.909
536,600764,中电广通,0.2171,0.0726,,0.1429,15.2112
537,300474,景嘉微,0.2164,0.0947,0.583,0.337,61.1218
538,300353,东土科技,0.2162,0.0612,1.244,0.3326,33.2819
539,600305,恒顺醋业,0.2161,0.1247,1.1871,0.4,45.1041
540,002152,广电运通,0.2159,0.1114,0.9346,0.292,29.9299
541,300084,海默科技,0.2159,0.052,7.5561,0.1482,28.8858
542,002209,达意隆,0.2158,0.108,13.5771,0.1834,18.9781
543,000725,京东方A,0.2158,0.0688,6.4058,0.1413,36.3452
544,300012,华测检测,0.2154,0.1469,1.5226,0.6467,72.6908
545,600661,新南洋,0.2152,0.1347,12.096,0.2626,26.4854
546,300391,康跃科技,0.2143,0.059,10.3647,0.1239,16.8674
547,600370,三房巷,0.2141,0.132,6.3304,1.1156,111.5556
548,002174,游族网络,0.214,0.1123,0.6503,0.4459,78.1777
549,300408,三环集团,0.2124,0.1058,0.6037,0.7702,127.6333
550,002083,孚日股份,0.2124,0.1159,2.8421,0.1902,21.0111
551,600598,北大荒,0.2123,0.1072,1.2476,0.4541,45.9832
552,002553,南方轴承,0.2122,0.0903,0.9831,1.1794,117.9425
553,002363,隆基机械,0.212,0.1344,5.5433,0.3872,38.7173
554,002777,久远银海,0.211,0.1005,1.5023,0.2024,21.2022
555,300368,汇金股份,0.2108,0.0738,1.3946,0.3996,49.2282
556,601000,唐山港,0.2103,0.0652,0.8384,0.2059,30.611
557,603779,威龙股份,0.2097,0.1059,3.6999,0.1662,16.8514
558,300311,任子行,0.2089,0.0474,1.3169,0.156,35.2221
559,000591,太阳能,0.2085,0.0333,1.535,0.0458,13.2696
560,002338,奥普光电,0.2082,0.0727,1.4372,0.4866,75.126
561,603589,口子窖,0.2075,0.1077,0.8857,0.4096,41.5975
562,600801,华新水泥,0.2075,0.108,12.2045,0.1898,38.1342
563,002729,好利来,0.2073,0.0635,1.0949,0.2615,62.6636
564,002230,科大讯飞,0.2062,0.0615,1.181,0.2761,32.2041
565,002461,珠江啤酒,0.2053,0.1113,7.4247,0.2366,46.0467
566,603398,邦宝益智,0.2053,0.1105,0.9602,1.811,218.5006
567,300398,飞凯材料,0.2053,0.0891,0.8431,0.3385,35.5337
568,300064,豫金刚石,0.2052,0.0464,1.428,0.1175,11.9793
569,300280,南通锻压,0.2052,0.0634,8.3632,0.2932,29.7989
570,600568,中珠医疗,0.2051,0.044,2.6382,0.1148,16.3629
571,002725,跃岭股份,0.2049,0.1298,2.3728,1.0245,104.5894
572,600199,金种子酒,0.2047,0.1068,6.7549,0.3319,38.0009
573,002396,星网锐捷,0.2045,0.1729,1.9127,0.469,48.4679
574,600090,同济堂,0.2043,0.1703,3.8306,0.3982,76.9113
575,300510,金冠电气,0.2041,0.1132,1.043,0.3559,39.5362
576,300387,富邦股份,0.2041,0.0928,1.2126,0.3784,82.0264
577,600139,西部资源,0.2038,0.0372,,0.0488,12.6238
578,300044,赛为智能,0.2037,0.1074,1.6352,0.27,29.5186
579,300193,佳士科技,0.2035,0.0556,1.6989,0.429,46.2115
580,002056,横店东磁,0.2034,0.1566,2.4918,0.5038,83.1109
581,000788,北大医药,0.2032,0.1308,34.8601,0.205,20.5002
582,000836,鑫茂科技,0.203,0.0975,2.4503,0.2205,23.7299
583,300066,三川智慧,0.203,0.082,0.8985,0.9013,103.7453
584,002472,双环传动,0.2023,0.0743,2.0673,0.2965,33.6714
585,002545,东方铁塔,0.2022,0.0591,3.9756,0.1629,16.5283
586,600754,锦江股份,0.2021,0.0416,1.7526,0.0606,15.3678
587,603399,新华龙,0.202,0.1089,,0.2733,30.4584
588,300453,三鑫医疗,0.2016,0.1062,1.2121,1.041,112.7374
589,600781,辅仁药业,0.2015,0.0789,2.8286,0.1227,16.8855
590,300202,聚龙股份,0.2004,0.0975,0.6859,0.7583,79.4519
591,002046,轴研科技,0.2002,0.0379,,0.083,10.0382
592,002465,海格通信,0.2002,0.077,1.1645,0.2593,41.795
593,002693,双成药业,0.2002,0.0298,0.8777,0.0743,10.3985
594,300512,中亚股份,0.2,0.1103,0.8775,0.2111,21.2055
595,300007,汉威电子,0.1999,0.0531,1.505,0.114,21.2949
596,002631,德尔未来,0.1998,0.0949,1.2297,0.831,83.0958
597,300127,银河磁体,0.1997,0.0674,0.8147,0.9852,102.8756
598,600182,S佳通,0.1997,0.2212,1.5611,0.6526,73.1476
599,002267,陕天然气,0.1996,0.1342,2.2926,0.2715,50.3653
600,600896,中海海盛,0.1994,0.0344,2.5303,0.0532,6.3587
601,601021,春秋航空,0.199,0.1005,1.2127,0.1697,32.3434
602,603808,歌力思,0.1987,0.089,1.0384,0.4705,48.145
603,300517,海波重科,0.1987,0.1013,1.6483,0.1799,18.1458
604,300433,蓝思科技,0.1985,0.1669,2.2174,0.34,36.5949
605,603898,好莱客,0.1982,0.1846,1.3202,1.0044,101.2647
606,002234,民和股份,0.198,0.0986,,0.1913,26.1002
607,002606,大连电瓷,0.1979,0.0881,3.3348,0.2052,27.435
608,002053,云南能投,0.1974,0.0813,2.905,0.1595,21.9378
609,600780,通宝能源,0.1974,0.1277,3.1184,0.2711,58.8615
610,600986,科达股份,0.197,0.0536,3.8845,0.0948,9.5969
611,002406,远东传动,0.1969,0.0735,1.9706,0.6126,64.8418
612,300205,天喻信息,0.1969,0.1735,47.8001,0.5165,53.5754
613,002405,四维图新,0.1968,0.0795,2.0314,0.3881,40.5477
614,600750,江中药业,0.1967,0.1907,1.3879,1.5778,158.3323
615,000709,河钢股份,0.1965,0.0803,35.7573,0.1078,11.4121
616,300216,千山药机,0.1962,0.0373,1.6925,0.0589,7.3483
617,601139,深圳燃气,0.1962,0.1024,2.4674,0.2,21.9626
618,002644,佛慈制药,0.1957,0.0471,1.4929,0.4979,73.2272
619,300235,方直科技,0.1952,0.0528,0.8735,0.7747,97.3062
620,603222,济民制药,0.195,0.1036,1.6914,0.9402,109.1642
621,300196,长海股份,0.1949,0.1303,1.3148,0.3915,55.7916
622,002455,百川股份,0.1948,0.2364,7.4393,0.4144,43.2599
623,600308,华泰股份,0.1948,0.1144,39.0291,0.1935,26.3041
624,300059,东方财富,0.1946,0.0231,0.2961,0.0352,3.6408
625,600585,海螺水泥,0.1944,0.0937,1.2989,0.3109,48.5643
626,600340,华夏幸福,0.1943,0.0442,1.4938,0.0521,6.5441
627,603288,海天味业,0.1943,0.1909,0.8746,0.799,81.1816
628,000885,同力水泥,0.1941,0.1057,7.4951,0.2015,38.6138
629,002022,科华生物,0.1941,0.1083,1.0688,0.6483,86.479
630,300347,泰格医药,0.1941,0.1154,1.0681,0.3413,39.4131
631,000807,云铝股份,0.194,0.1051,,0.1359,19.4994
632,000910,大亚科技,0.1938,0.2297,3.8092,0.3671,37.0825
633,603328,依顿电子,0.1936,0.1089,1.2131,0.6644,68.1434
634,300400,劲拓股份,0.1934,0.1061,1.5673,0.5819,69.1337
635,603998,方盛制药,0.1933,0.0849,0.9346,0.6712,95.9383
636,000333,美的集团,0.1933,0.2077,1.9644,0.3676,37.1706
637,600819,耀皮玻璃,0.1932,0.0647,,0.1123,13.7338
638,300498,温氏股份,0.1929,0.2842,1.4018,0.9586,97.2178
639,601098,中南传媒,0.1927,0.1162,1.0927,0.4125,42.4833
640,600803,新奥股份,0.1927,0.0959,1.233,0.169,27.559
641,002052,同洲电子,0.1926,0.0645,2.9486,0.1295,13.0613
642,600066,宇通客车,0.1926,0.1994,1.6751,0.3494,36.8312
643,603366,日出东方,0.1924,0.104,1.856,0.447,47.6361
644,300429,强力新材,0.1923,0.0982,0.7456,1.2267,150.9631
645,600965,福成股份,0.1921,0.128,1.5526,0.6661,67.0793
646,603989,艾华集团,0.1915,0.1226,1.1017,0.8989,95.843
647,300075,数字政通,0.1912,0.0669,1.0321,0.2095,21.9818
648,300303,聚飞光电,0.1912,0.0824,1.8339,0.3511,37.8211
649,300086,康芝药业,0.1911,0.0375,1.1688,0.3154,36.4859
650,000035,中国天楹,0.191,0.0358,0.6908,0.0619,16.0701
651,300078,思创医惠,0.1909,0.0663,1.1607,0.1413,18.3539
652,603663,三祥新材,0.1907,0.1769,1.5977,0.8815,98.5366
653,000793,华闻传媒,0.1897,0.0642,0.9173,0.2446,49.6639
654,002074,国轩高科,0.1895,0.0775,0.8861,0.1418,18.9605
655,600229,城市传媒,0.1892,0.1106,1.2232,0.4252,43.5221
656,300293,蓝英装备,0.1892,0.0238,3.9507,0.038,3.861
657,600960,渤海活塞,0.189,0.0645,12.7019,0.2119,29.4866
658,603069,海汽集团,0.189,0.1607,3.363,0.3121,36.0595
659,300298,三诺生物,0.1883,0.0911,0.8491,1.2942,163.9391
660,300222,科大智能,0.1882,0.0738,1.0656,0.2273,23.2329
661,300095,华伍股份,0.1879,0.0891,1.8571,0.3206,32.953
662,000659,珠海中富,0.1878,0.1109,,0.1658,23.2259
663,000005,世纪星源,0.1878,0.0072,,0.0161,1.6963
664,603306,华懋科技,0.1877,0.0995,0.7265,0.6446,64.4877
665,002099,海翔药业,0.1875,0.0957,0.9071,0.3674,44.3929
666,300176,鸿特精密,0.187,0.1318,7.0013,0.1868,23.918
667,000584,友利控股,0.187,0.0681,14.8194,0.2294,24.3152
668,300143,星河生物,0.187,0.0283,3.4586,0.1436,18.5568
669,601928,凤凰传媒,0.1869,0.1048,1.6271,0.2859,35.3662
670,300009,安科生物,0.1868,0.0847,0.8966,0.8678,115.8492
671,000831,*ST五稀,0.1861,0.0382,,1.2399,138.319
672,600995,文山电力,0.1854,0.1267,3.5119,0.2601,33.5954
673,600509,天富能源,0.1854,0.0373,2.0634,0.0514,11.9532
674,002219,恒康医疗,0.1853,0.0458,0.68,0.2241,25.2438
675,600870,厦华电子,0.1852,1.1273,2.8695,2.4883,248.8263
676,300204,舒泰神,0.1851,0.1116,1.1031,0.5968,65.3734
677,300412,迦南科技,0.1838,0.0743,0.7765,0.2824,28.2412
678,600841,上柴股份,0.1836,0.0747,4.351,0.2156,23.9246
679,002708,光洋股份,0.1831,0.0893,2.7277,0.4861,59.4001
680,002492,恒基达鑫,0.1829,0.0185,0.8738,0.0733,8.028
681,300093,金刚玻璃,0.1828,0.0394,13.8451,0.0851,8.7106
682,603986,兆易创新,0.1827,0.2414,1.3925,0.6598,88.3276
683,600557,康缘药业,0.1825,0.1196,1.4095,0.3591,40.0676
684,600360,华微电子,0.1821,0.0661,6.2939,0.1484,19.7599
685,600667,太极实业,0.1819,0.1421,5.6973,0.2408,47.2937
686,300169,天晟新材,0.1816,0.0759,5.8966,0.2374,25.0724
687,300501,海顺新材,0.1812,0.1572,0.9063,0.7845,88.4241
688,001696,宗申动力,0.1811,0.1262,1.8496,0.3421,52.0626
689,002372,伟星新材,0.1811,0.1715,1.027,0.98,102.356
690,002003,伟星股份,0.1809,0.1574,1.3643,1.1834,118.7873
691,002467,二六三,0.1808,0.0493,2.1979,0.306,31.5727
692,300537,广信材料,0.1808,0.1306,1.0883,0.4369,43.6945
693,300199,翰宇药业,0.1807,0.0392,0.4547,0.1528,33.129
694,002730,电光科技,0.1803,0.0728,1.6931,0.2119,21.5978
695,603701,德宏股份,0.1802,0.1562,1.3577,0.3794,52.2827
696,002361,神剑股份,0.18,0.0904,1.8155,0.34,38.4553
697,002273,水晶光电,0.1797,0.0688,1.3937,0.571,66.5234
698,603669,灵康药业,0.1796,0.0736,0.6605,0.4415,47.7463
699,002434,万里扬,0.1796,0.0582,1.6724,0.0967,12.9632
700,000423,东阿阿胶,0.1794,0.1136,0.5969,0.6406,67.1893
701,600475,华光股份,0.1789,0.12,3.6707,0.1785,18.1479
702,600091,ST明科,0.1788,0.0031,0.1163,0.0101,4.141
703,300399,京天利,0.1787,0.0733,0.9223,1.8431,184.3099
704,000524,岭南控股,0.1786,0.0648,1.3923,0.2403,65.2572
705,600885,宏发股份,0.1785,0.1405,1.1484,0.5099,53.3807
706,600662,强生控股,0.1784,0.122,3.7456,0.2521,25.7506
707,600792,云煤能源,0.1783,0.104,,0.1946,22.3298
708,002802,洪汇新材,0.1781,0.151,1.1481,0.8195,103.5218
709,002701,奥瑞金,0.1779,0.1131,1.1707,0.1986,35.6252
710,601811,新华文轩,0.1773,0.0946,1.6533,0.2902,30.0154
711,000688,建新矿业,0.1771,0.1005,0.6707,0.4517,48.912
712,600228,昌九生化,0.1769,0.187,,0.2586,28.6369
713,600867,通化东宝,0.1765,0.0778,0.6011,0.225,28.691
714,300233,金城医药,0.1764,0.1042,1.2288,0.3031,32.7917
715,002185,华天科技,0.1764,0.0967,2.0819,0.3835,54.5798
716,002241,歌尔股份,0.1764,0.1252,1.9422,0.2471,40.8326
717,600398,海澜之家,0.1761,0.1189,0.9435,0.1847,22.269
718,002645,华宏科技,0.1761,0.031,,0.227,25.1435
719,300272,开能环保,0.176,0.0634,1.058,0.2149,24.0651
720,300038,梅泰诺,0.1759,0.0447,2.4048,0.143,15.9281
721,603166,福达股份,0.1757,0.0458,3.2615,0.1051,12.6928
722,002624,完美世界,0.1756,0.0654,0.6631,0.1054,16.0105
723,600537,亿晶光电,0.175,0.128,3.7153,0.2165,24.3228
724,002445,中南文化,0.1745,0.0534,1.4045,0.1309,13.2698
725,002792,通宇通讯,0.1744,0.1235,0.9326,0.2867,30.2949
726,002270,华明装备,0.1742,0.0517,0.5169,0.2975,33.0641
727,300414,中光防雷,0.174,0.0783,0.777,0.5116,60.7107
728,600594,益佰制药,0.1737,0.1027,2.988,0.2865,33.7042
729,002062,宏润建设,0.1736,0.0992,6.941,0.1215,13.8367
730,000723,美锦能源,0.1734,0.0665,,0.1205,14.4295
731,600401,海润光伏,0.1734,0.0663,11.2327,0.0961,13.7855
732,002382,蓝帆医疗,0.1732,0.1745,1.5538,0.8335,86.0291
733,002790,瑞尔特,0.1731,0.1608,0.9104,0.5363,70.3738
734,300440,运达科技,0.1731,0.0497,0.6207,0.1892,19.1035
735,002395,双象股份,0.173,0.1467,5.5841,0.6152,63.051
736,600516,方大炭素,0.173,0.0447,31.0181,0.1348,15.1024
737,300114,中航电测,0.1728,0.0978,1.538,0.3875,41.3247
738,000998,隆平高科,0.1728,0.0697,0.749,0.1362,17.0384
739,300335,迪森股份,0.1727,0.0453,2.086,0.2811,29.304
740,601238,广汽集团,0.1727,0.0757,1.2683,0.1833,27.224
741,603696,安记食品,0.1724,0.0653,0.8632,1.5002,150.0241
742,000973,佛塑科技,0.1723,0.1019,3.9623,0.1961,36.2687
743,000650,仁和药业,0.1723,0.1377,0.9981,0.7828,80.7787
744,300341,麦迪电气,0.1722,0.1177,1.2975,0.8556,93.0598
745,300531,优博讯,0.1721,0.1285,0.7885,0.4731,52.3008
746,300342,天银机电,0.1721,0.0874,0.7301,0.5803,62.4252
747,002226,江南化工,0.1719,0.0504,3.3141,0.2276,29.7079
748,002711,欧浦智网,0.1719,0.1084,1.7907,0.2159,22.6004
749,002688,金河生物,0.1719,0.114,1.857,0.2588,26.4741
750,300481,濮阳惠成,0.1718,0.1299,1.0466,1.9421,270.8057
751,600469,风神股份,0.1717,0.1589,4.4157,0.2799,39.4793
752,600566,济川药业,0.1713,0.18,0.9449,0.7397,76.8181
753,300046,台基股份,0.1711,0.0342,0.9895,0.6553,71.7766
754,300004,南风股份,0.171,0.0375,3.5249,0.2007,27.204
755,600419,天润乳业,0.171,0.0936,1.8015,0.262,38.5251
756,601007,金陵饭店,0.1709,0.0388,3.3978,0.1036,26.611
757,002497,雅化集团,0.1709,0.0793,1.7959,0.4598,51.2901
758,000707,双环科技,0.1708,0.0598,43.1531,0.0691,8.5055
759,002266,浙富控股,0.1707,0.0232,1.201,0.0583,7.9184
760,002153,石基信息,0.1703,0.0641,0.9073,0.5539,63.4869
761,000032,深桑达A,0.17,0.1575,6.7699,0.5425,56.8771
762,603315,福鞍股份,0.17,0.0675,1.2967,0.1695,20.8566
763,300065,海兰信,0.1699,0.0336,1.5377,0.1833,22.7307
764,000669,金鸿能源,0.1699,0.0475,1.5238,0.0869,14.7304
765,002232,启明信息,0.1699,0.1404,51.2182,0.3942,47.8242
766,603008,喜临门,0.1698,0.0889,1.5072,0.1521,19.1528
767,300521,爱司凯,0.1695,0.1059,0.7106,0.5322,60.3316
768,002206,海利得,0.1694,0.0988,1.8151,0.2375,24.5338
769,300132,青松股份,0.1691,0.1104,9.1368,0.3297,45.6645
770,300170,汉得信息,0.1691,0.0978,0.9594,0.5633,57.3666
771,002667,鞍重股份,0.169,0.0321,4.5222,0.3026,40.9035
772,300383,光环新网,0.1689,0.0634,0.8751,0.2361,31.5272
773,002098,浔兴股份,0.1684,0.1188,2.4374,0.4029,45.4791
774,603909,合诚股份,0.1683,0.1189,0.8692,0.5251,67.0255
775,002051,中工国际,0.1681,0.0688,1.3839,0.1018,10.5464
776,002690,美亚光电,0.1674,0.0648,0.49,0.5693,74.3335
777,002296,辉煌科技,0.1674,0.0442,1.2643,0.137,23.5825
778,300175,朗源股份,0.1673,0.0899,3.767,0.2266,23.5263
779,002664,信质电机,0.167,0.0919,1.2341,0.208,20.8016
780,603015,弘讯科技,0.1669,0.0541,0.9628,0.5095,52.3623
781,603866,桃李面包,0.1668,0.1993,1.232,1.5507,158.5588
782,000887,中鼎股份,0.1667,0.146,1.4544,0.2972,59.6641
783,000726,鲁泰A,0.1665,0.113,1.3971,0.5663,62.9305
784,000068,华控赛格,0.1664,0.0375,3.4915,0.2974,30.1756
785,000623,吉林敖东,0.1662,0.0196,0.1491,0.1724,20.692
786,002546,新联电子,0.166,0.0698,0.7883,0.3506,36.8857
787,002706,良信电器,0.1655,0.1361,1.34,0.5221,57.2993
788,601107,四川成渝,0.1655,0.0474,1.4671,0.0786,30.2345
789,300321,同大股份,0.1651,0.1085,2.1632,0.577,69.9711
790,002019,亿帆鑫富,0.1651,0.0884,1.1105,0.2412,28.1386
791,300015,爱尔眼科,0.165,0.1603,1.196,0.6894,90.1154
792,002668,奥马电器,0.165,0.1791,2.9061,0.3062,36.1011
