,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
128,002148,北纬通信,6.7815,6.7428,238.7623,597.7932,93.0096,6.9904
129,300170,汉得信息,11.5574,11.5454,513.7057,-916.6029,93.0007,6.9993
130,300429,强力新材,11.0293,8.9985,708.056,-5396.0694,92.92,7.08
131,300399,京天利,12.0889,12.0178,630.2081,-478.1125,92.8988,7.1012
132,300406,九强生物,14.5679,13.3816,895.1619,-8425.5246,92.8522,7.1478
133,300359,全通教育,7.6,7.4999,388.7434,-3632.1767,92.7981,7.2019
134,300127,银河磁体,11.1741,9.892000000000001,309.1584,-463.7004,92.7913,7.2087
135,300377,赢时胜,12.6705,12.6705,561.4815,-565.2247,92.744,7.256
136,300146,汤臣倍健,10.7048,9.9544,499.9368,-1590.2029,92.7149,7.2851
137,603688,石英股份,10.3576,8.406,554.4809,-599.4391,92.7075,7.2925
138,002252,上海莱士,24.0114,19.5591,906.8564,33282.0309,92.6989,7.3011
139,300122,智飞生物,20.1918,18.8187,1120.3387,-902.0039,92.6615,7.3385
140,300018,中元股份,11.2871,10.2505,782.3554,-76.0338,92.6043,7.3957
141,300387,富邦股份,11.1266,9.6592,478.936,-1051.5332,92.4433,7.5567
142,600135,乐凯胶片,10.0743,8.1502,564.4667,7445.4173,92.4403,7.5597
143,300403,地尔汉宇,11.2174,10.0045,609.0162,-955.9532,92.3746,7.6254
144,300480,光力科技,22.3232,20.7225,1326.4376,-4624.9128,92.3354,7.6646
145,300149,量子高科,7.9516,7.3659,385.0972,-1923.1468,92.2568,7.7432
146,300144,宋城演艺,3.7312,3.7216,362.6842,-6741.5082,92.2498,7.7502
147,300200,高盟新材,11.0975,9.5961,429.2716,-1453.2633,92.2241,7.7759
148,002553,南方轴承,8.1114,7.035,134.8074,-593.1471,92.2071,7.7929
149,002224,三力士,8.7003,7.4253,586.0871,-2343.5199,92.1302,7.8698
150,002502,骅威文化,5.2178,4.3816,263.0654,-558.4669,92.0885,7.9115
151,300099,尤洛卡,7.8358,6.7975,290.0082,250.3766,92.0872,7.9128
152,300209,天泽信息,8.4143,8.0616,567.8465,23.378,92.0354,7.9646
153,300346,南大光电,14.8602,13.4905,548.3968,-26.4489,91.6434,8.3566
154,002749,国光股份,11.5694,9.6255,872.9122,-5380.2904,91.6164,8.3836
155,000623,吉林敖东,2.9812,2.5058,147.5392,-23644.4254,91.463,8.537
156,002188,巴士在线,8.3386,6.7493,81.2493,-364.2837,91.4294,8.5706
157,002724,海洋王,8.155,7.5192,321.2235,193.3425,91.4148,8.5852
158,002632,道明光学,8.9366,7.0991,570.3052,-1986.3878,91.4114,8.5886
159,300525,博思软件,4.364,4.2322,131.4561,-2031.1879999999999,91.3769,8.6231
160,300139,晓程科技,5.9375,4.1466,196.4274,-153.2362,91.3384,8.6616
161,300417,南华仪器,10.3815,8.7893,722.6733,-1207.3645,91.3363,8.6637
162,600370,三房巷,8.1403,7.1597,554.1469,-1615.6918,91.2147,8.7853
163,600059,古越龙山,7.3822,2.1223,59.0545,-10767.3077,91.206,8.794
164,300081,恒信移动,7.1794,6.7467,375.6386,-2.5244,91.1002,8.8998
165,603023,威帝股份,10.6203,9.4919,365.03,26625.0193,91.0576,8.9424
166,002690,美亚光电,13.6791,12.8944,454.0903,-3296.9822,90.9635,9.0365
167,300193,佳士科技,9.4572,8.4451,76.6101,-119.3837,90.9505,9.0495
168,300229,拓尔思,5.9702,5.9296,279.0129,-496.2176,90.9274,9.0726
169,000681,视觉中国,3.0427,2.9563,145.8716,-3660.5813,90.8516,9.1484
170,000697,炼石有色,6.3562,6.1297,361.0882,-600.6478,90.7983,9.2017
171,600276,恒瑞医药,9.6783,8.9927,481.9915,-2066.4879,90.6901,9.3099
172,300371,汇中股份,7.1091,5.5853,288.2563,-1120.2203,90.67399999999999,9.326
173,002473,圣莱达,5.7088,4.6661,329.1686,832.9958,90.6645,9.3355
174,002222,福晶科技,6.388999999999999,3.2797,166.6906,-2718.5152,90.6045,9.3955
175,002762,金发拉比,9.859,8.5969,808.7725,-1255.9893,90.5865,9.4135
176,000996,中国中期,1.9794,1.2899,95.7914,33532.3371,90.5142,9.4858
177,000019,深深宝A,5.6366,4.0986,202.6234,-1461.3569,90.5073,9.4927
178,600149,廊坊发展,5.0585,5.0585,207.7206,6390.4851,90.3686,9.6314
179,600171,上海贝岭,10.7801,10.2297,699.6645,-182.3554,90.3209,9.6791
180,600563,法拉电子,8.1166,6.7995,202.3728,22445.4563,90.2665,9.7335
181,603998,方盛制药,11.5405,10.1357,651.1139,-1649.5748,90.2641,9.7359
182,600311,荣华实业,6.6892,5.891,527.3816,315.0908,90.213,9.787
183,300245,天玑科技,9.117,8.7089,559.6611,-498.0402,90.2034,9.7966
184,000760,斯太尔,5.3874,4.2714,203.9972,-408.1363,90.119,9.881
185,600602,云赛智联,7.7428,6.9057,529.3162,-292.941,90.0724,9.9276
186,300380,安硕信息,8.6933,7.1148,442.8949,-155.3122,90.0677,9.9323
187,002320,海峡股份,4.6922,4.6028,415.0184,-67875.8957,90.0349,9.9651
188,300177,中海达,8.4304,6.8902,231.5806,-192.9974,90.0043,9.9957
189,002575,群兴玩具,3.409,2.508,49.9194,11552.071000000002,89.9791,10.0209
190,300120,经纬电材,5.9709,4.9257,140.6263,-109356.7912,89.9285,10.0715
191,300467,迅游科技,8.788,8.7879,845.5881,-2017.435,89.7484,10.2516
192,300165,天瑞仪器,9.1121,7.8273,559.7136,-79.4727,89.7393,10.2607
193,300183,东软载波,9.4857,9.0397,669.1365,-416.4658,89.7195,10.2805
194,300002,神州泰岳,4.4106,3.9232,132.5284,-696.8756,89.7099,10.2901
195,300298,三诺生物,9.8166,9.3177,501.9798,-1508.8927,89.7024,10.2976
196,603806,福斯特,8.761000000000001,7.8079,75.6998,6664.6357,89.6911,10.3089
197,300453,三鑫医疗,5.9905,5.1974,315.8195,2210.8551,89.6684,10.3316
198,300458,全志科技,9.5755,8.1375,794.3725,-485.653,89.6558,10.3442
199,300077,国民技术,9.2953,8.709,672.6241,-0.8513,89.588,10.412
200,603997,继峰股份,6.0286,4.7888,127.6379,6847.8705,89.5646,10.4354
201,603566,普莱柯,7.8596,7.3616,633.6939,-4763.4896,89.5328,10.4672
202,600573,惠泉啤酒,4.8111,3.4994,95.1915,-1453.618,89.4753,10.5247
203,300439,美康生物,9.4726,8.6251,619.1464,6905.3472,89.4398,10.5602
204,300302,同有科技,10.6948,9.7668,602.1853,-432.2787,89.4308,10.5692
205,603989,艾华集团,6.9995,5.7941,418.0884,42438.5642,89.35799999999999,10.642000000000001
206,002718,友邦吊顶,7.0535,6.5935,626.0464,-770.1671,89.2872,10.7128
207,002464,金利科技,4.3258,3.5748,214.0969,10238.51,89.241,10.759
208,600212,*ST江泉,2.4233,2.0493,5.2417,-48493.4059,89.23100000000001,10.769
209,603222,济民制药,6.9559,5.7739,274.2504,-14658.6231,89.205,10.795
210,002643,万润股份,5.8375,4.4783,224.8862,-549.6945,89.0943,10.9057
211,300076,GQY视讯,7.0709,6.5937,500.4613,19.6842,89.0882,10.9118
212,300428,四通新材,8.0249,6.6063,307.3963,2229.1619,89.0053,10.9947
213,002393,力生制药,5.739,4.9835,362.4996,-9129.9513,88.9821,11.0179
214,300379,东方通,4.2969,4.2766,162.14600000000002,-2036.6765,88.963,11.037
215,002677,浙江美大,5.9039,5.5525,394.6591,-2897.2533,88.9629,11.0371
216,603718,海利生物,16.797,15.9519,1457.3929,-1853.5975,88.9511,11.0489
217,603838,四通股份,13.9234,10.204,740.7985,2469.1542,88.934,11.065999999999999
218,600763,通策医疗,3.968,3.6659,308.9786,-4235.0392,88.9142,11.0858
219,002161,远望谷,3.9214,3.0189,125.5161,151.3753,88.8919,11.1081
220,002585,双星新材,4.3861,3.0247,191.8676,-270.9983,88.8825,11.1175
221,300448,浩云科技,8.6215,7.3057,484.3654,1079.747,88.8485,11.1515
222,300009,安科生物,3.9397,3.5557,94.3556,-4521.5374,88.8324,11.1676
223,000722,湖南发展,9.6389,9.4342,451.7468,915.6999,88.7799,11.2201
224,002198,嘉应制药,3.4232,2.7539999999999996,37.6871,3002.9768,88.7003,11.2997
225,300307,慈星股份,7.2988,6.0823,456.3921,-202.4196,88.6926,11.3074
226,300482,万孚生物,7.6763,7.0584,647.8645,-28483.3448,88.649,11.350999999999999
227,002323,雅百特,6.4386,5.9553,104.6578,3444.4186,88.6379,11.3621
228,300338,开元仪器,5.5669,4.2184,163.5625,-31.4109,88.5884,11.4116
229,002631,德尔未来,5.0394,4.1192,319.2928,-7888.9579,88.5606,11.4394
230,300050,世纪鼎利,5.9910000000000005,5.6293,355.3624,-159.1916,88.552,11.448
231,603808,歌力思,6.77,5.8773,125.3581,-10390.1948,88.4816,11.5184
232,300351,永贵电器,5.6933,4.7119,258.0183,-828.6759,88.4481,11.5519
233,002550,千红制药,7.9658,7.3456,201.5093,-270.087,88.4446,11.5554
234,603309,维力医疗,6.2683,5.5069,165.5177,-3174.2509,88.4201,11.5799
235,000593,大通燃气,2.6656,2.0645,101.6122,-316.8167,88.4188,11.5812
236,002338,奥普光电,12.7046,8.5108,199.488,-7413.7788,88.4121,11.5879
237,000554,泰山石油,1.1684,0.3442,9.948,332.5416,88.4034,11.5966
238,300352,北信源,7.586,7.4803,270.5075,-457.7419,88.3789,11.6211
239,300341,麦迪电气,6.8372,6.0704,368.1477,-425.4435,88.3592,11.6408
240,603020,爱普股份,7.6339,6.3397,400.9286,-16753.7925,88.3296,11.6704
241,300031,宝通科技,5.6157,5.1453,223.2035,-3097.4521,88.31200000000001,11.687999999999999
242,300066,三川智慧,5.8061,5.0114,318.1968,-1046.6619,88.2771,11.7229
243,300154,瑞凌股份,7.9214,6.7835,608.8195,-181.8341,88.2735,11.7265
244,300364,中文在线,4.9989,4.9446,231.0383,1800.4242,88.2394,11.7606
245,300340,科恒股份,6.8517,5.5695,269.4485,699.425,88.2218,11.7782
246,002459,天业通联,6.2599,4.4622,29.7096,721.8804,88.2149,11.7851
247,603969,银龙股份,7.5995,6.399,308.3045,2186.8986,88.1922,11.8078
248,600062,华润双鹤,5.9891,5.0514,187.8524,-3891.3187,88.1869,11.8131
249,300427,红相电力,8.3562,7.944,143.1867,-4426.7401,88.1823,11.8177
250,601965,中国汽研,6.4524,5.7632,431.9245,-545.3826,88.1546,11.8454
251,300141,和顺电气,6.7905,6.2012,279.4296,-202.5745,88.103,11.897
252,600519,贵州茅台,6.1491,4.2683,349.2242,-58594.8212,88.0063,11.9937
253,300461,田中精机,7.606,6.0077,479.2904,-13067.1503,87.9992,12.0008
254,300396,迪瑞医疗,10.061,8.6794,655.476,-852.0194,87.9861,12.0139
255,000655,金岭矿业,3.1918,2.7927,33.6441,-878.6417,87.9765,12.0235
256,300195,长荣股份,4.8533,3.8615,63.5089,-592.9905,87.9538,12.0462
257,300434,金石东方,7.0239,5.9128,531.1105,-4536.7465,87.9443,12.0557
258,002412,汉森制药,4.2719,3.6437,164.0993,79674.0051,87.9422,12.0578
259,002406,远东传动,5.5601,4.6333,123.0488,-4411.0952,87.94,12.06
260,300315,掌趣科技,1.6049,1.6049,116.2222,-2109.568,87.927,12.073
261,002595,豪迈科技,4.9476,3.6673,96.5537,-7608.1784,87.9207,12.0793
262,002192,融捷股份,3.2033,2.0857,36.8809,-52.1781,87.8771,12.1229
263,601996,丰林集团,5.7669,3.4408,176.3329,77941.0646,87.8442,12.1558
264,601333,广深铁路,1.397,1.2933,58.8698,-3172.9872,87.8043,12.1957
265,002181,粤传媒,4.6043,4.374,134.2389,-248.5367,87.7906,12.2094
266,300395,菲利华,8.549,7.7855,540.2905,-649.8634,87.7603,12.2397
267,000635,英力特,1.9076,1.3519,12.7678,-7746.5624,87.7351,12.2649
268,000096,广聚能源,5.2783,5.1732,455.2161,-1660.2876,87.6957,12.3043
269,002725,跃岭股份,4.0962,3.0139,188.7999,-430.1077,87.6728,12.3272
270,002662,京威股份,4.4007,2.9791,126.2134,-7382.5491,87.6241,12.3759
271,300236,上海新阳,4.0545,3.3465,39.3606,-5386.462,87.5457,12.4543
272,002756,永兴特钢,7.0928,6.3719,368.1801,2678.3414,87.5311,12.4689
273,300295,三六五网,7.5645,7.5645,594.3993,-1004.4602,87.36399999999999,12.636
274,002667,鞍重股份,7.9402,6.3264,347.0778,-245.8298,87.3051,12.6949
275,002540,亚太科技,5.9751,5.3846,79.7421,6557.1197,87.2839,12.7161
276,000752,西藏发展,5.1502,4.9959,491.7118,-647.1481,87.2816,12.7184
277,300179,四方达,7.3055,6.1297,312.0943,-436.8621,87.2708,12.7292
278,300419,浩丰科技,6.9281,5.5527,401.0897,-1237.629,87.2462,12.7538
279,000858,五粮液,6.7431,5.2917,389.88,-1154.247,87.2243,12.7757
280,300294,博雅生物,3.8345,2.736,194.2998,-1758.0269,87.1911,12.8089
281,002107,沃华医药,5.0241,4.5918,370.7854,33531.0901,87.1687,12.8313
282,002287,奇正藏药,8.5098,8.2036,235.2165,-7923.8521,87.1418,12.8582
283,300238,冠昊生物,10.5849,9.8367,852.7707,-587.7392,87.1376,12.8624
284,600816,安信信托,--,--,--,--,87.0915,12.9085
285,603015,弘讯科技,6.6513,5.9264,177.561,3140.051,87.0554,12.9446
286,002391,长青股份,4.6478,3.0844,86.7854,2499.6436,87.0026,12.9974
287,002294,信立泰,4.3203,3.8569,94.9362,-20402.9123,86.9981,13.0019
288,002022,科华生物,5.7633,4.5666,331.4153,-3795.3104,86.97,13.03
289,300369,绿盟科技,6.048,5.7853,297.3957,231.3103,86.9214,13.0786
290,000416,民生控股,5.3259,5.3259,210.8854,-11094.5083,86.9135,13.0865
291,002308,威创股份,4.5002,3.7253,236.1696,-293.7353,86.8769,13.1231
292,300304,云意电气,6.5003,5.7114,316.12,-1128.3229,86.8236,13.1764
293,002063,远光软件,11.4462,11.286,488.2926,-1215.7342,86.8211,13.1789
294,002666,德联集团,6.0032,4.4141,147.6807,6222.5349,86.77,13.23
295,300481,濮阳惠成,6.825,5.9718,433.9164,2977.5396,86.7292,13.2708
296,002691,冀凯股份,7.5381,4.7291,174.0783,6159.8901,86.7031,13.2969
297,300327,中颖电子,6.9252,6.3299,156.7093,-285.0976,86.6941,13.3059
298,300211,亿通科技,4.2702,3.8199,138.943,-211.1086,86.6781,13.3219
299,300162,雷曼股份,5.0701,4.1707,243.9364,-215.483,86.6654,13.3346
300,300408,三环集团,10.776,9.9972,213.8777,-4773.7187,86.6583,13.3417
301,002773,康弘药业,7.1770000000000005,6.7502,574.8153,-2902.9332,86.6289,13.3711
302,603338,浙江鼎力,6.1084,5.237,304.0995,-2149.0931,86.6144,13.3856
303,002735,王子新材,5.9625,5.1875,285.961,-748.9327,86.5754,13.4246
304,300109,新开源,2.5825,1.1654,36.3506,-33648.7382,86.5697,13.4303
305,002619,巨龙管业,1.7971,1.3477,42.3095,782.3168,86.5643,13.4357
306,002349,精华制药,6.4349,5.2204,419.0246,-687.5274,86.5345,13.4655
307,002767,先锋电子,6.9809,6.4639999999999995,454.2586,-1330.3064,86.5258,13.4742
308,002698,博实股份,6.9039,5.5,30.2508,-18614.2143,86.4782,13.5218
309,002127,南极电商,5.2815,3.9926,221.0485,1997.8719,86.4726,13.5274
310,002592,八菱科技,4.5515,4.0339,251.2297,-910.7489,86.2836,13.7164
311,600233,大杨创世,5.915,4.5572,191.1434,-644.4276,86.262,13.738
312,002484,江海股份,4.5436,3.4824,166.06400000000002,-1855.4778,86.2413,13.7587
313,300189,神农基因,5.5891,3.2659,189.3881,191.7168,86.2348,13.7652
314,600543,莫高股份,5.1361,4.3072,74.6825,-1215.2969,86.2061,13.7939
315,300437,清水源,6.0273,5.2829,256.9936,-2244.6436,86.1845,13.8155
316,300500,苏州设计,4.7387,4.7387,304.3086,-1883.9188,86.1714,13.8286
317,002079,苏州固锝,4.5984,3.8779,271.3158,37.5881,86.1613,13.8387
318,000886,海南高速,4.9468,2.8435,138.7358,-1304.26,86.1504,13.8496
319,002275,桂林三金,5.9838,5.2545,235.3124,-4080.3540000000003,86.1466,13.8534
320,002658,雪迪龙,6.3897,4.8161,131.3668,-2664.0858,86.126,13.874
321,300436,广生堂,6.9185,6.7145,629.2105,-3521.6233,86.0846,13.9154
322,000819,岳阳兴长,5.0481,4.4764,413.6677,-3968.4689,85.9687,14.0313
323,300053,欧比特,3.9813,3.2356,71.9951,616.8530000000001,85.9632,14.0368
324,002362,汉王科技,4.5867,3.8393,54.6328,-50.3756,85.9383,14.0617
325,002603,以岭药业,3.9537,2.6405,71.6216,-11555.1545,85.9191,14.0809
326,300268,万福生科,1.8209,1.4778,6.391,-2287.3579999999997,85.9022,14.0978
327,002634,棒杰股份,3.4645,2.6941,187.4568,-924.9286,85.8931,14.1069
328,603199,九华旅游,1.3826,1.3299,71.1812,1229.0483,85.8875,14.1125
329,600613,神奇制药,4.2536,3.7004,93.3317,7157.0452,85.7272,14.2728
330,300065,海兰信,6.571000000000001,5.5532,145.1138,7222.186,85.6709,14.3291
331,300206,理邦仪器,11.0727,10.0054,390.6098,-38.5629,85.6615,14.3385
332,300166,东方国信,3.2797,2.9942,84.066,-14589.1078,85.647,14.353
333,002433,太安堂,5.3713,2.125,117.4913,1956.7929,85.6418,14.3582
334,300414,中光防雷,7.6654,7.1575,419.2253,-1285.8066,85.5998,14.4002
335,002529,海源机械,3.8289999999999997,1.5731,26.7722,-696.7045,85.5787,14.4213
336,300054,鼎龙股份,3.7865,3.0014,140.8858,62030.6794,85.5178,14.4822
337,603306,华懋科技,4.893,4.4605,278.8963,-3776.118,85.4618,14.5382
338,002334,英威腾,5.3913,4.5863,110.79700000000001,-720.3483,85.4306,14.5694
339,002591,恒大高新,5.1289,4.619,84.8717,571.3927,85.4162,14.5838
340,000518,四环生物,3.3322,1.9525,15.2425,300.08299999999997,85.3691,14.6309
341,000970,中科三环,5.3591,3.9473,213.3643,-1731.1231,85.3575,14.6425
342,002095,生意宝,5.7512,5.7512,556.3179,-219.8011,85.3497,14.6503
343,002702,海欣食品,3.4941,2.6827,71.6019,1071.3311,85.3248,14.6752
344,603268,松发股份,5.1127,4.1416,91.4487,4794.4026,85.2972,14.7028
345,300112,万讯自控,3.0527,2.4488,92.5303,-1692.914,85.2793,14.7207
346,300204,舒泰神,6.4866,6.3709,398.6737,-1098.7607,85.2616,14.7384
347,600880,博瑞传播,3.8348,3.7867,261.4524,-939.3723,85.1619,14.8381
348,300272,开能环保,3.8142,3.2199,38.7271,-7046.6713,85.1576,14.8424
349,002695,煌上煌,5.2968,4.243,361.9217,-542.9817,85.1221,14.8779
350,000008,神州高铁,2.9168,2.1996,54.4677,4108.5185,85.0994,14.9006
351,000423,东阿阿胶,5.2563,3.8564,120.9486,-7492.4496,85.0661,14.9339
352,002759,天际股份,4.6258,3.7873,269.5366,19597.7884,85.0544,14.9456
353,002587,奥拓电子,5.0719,3.9382,126.4502,77.8,85.0332,14.9668
354,300202,聚龙股份,5.3313,4.5439,144.9726,-1026.532,84.988,15.012
