,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
485,600551,时代出版,0.19,10.33,,2.84,,9726.96,10.35,,04-30
486,000902,新洋丰,0.2,-418.98,,5.45,,11952.66,-838.45,,04-30
487,600158,中体产业,0.01,-86.65,,0.31,,449.03,-86.61,,04-30
488,601012,隆基股份,0.09,-400.0,,1.62,,4851.9,-404.8,,04-30
489,600287,江苏舜天,0.04,-40.65,,1.41,,1678.19,-40.6,,04-30
490,600007,中国国贸,0.13,18.18,,2.72,,13403.13,25.16,,04-30
491,603026,石大胜华,,,,,,3088.89,-22.78,,04-30
492,601899,紫金矿业,0.02,-27.27,,1.87,,52062.2,-27.64,,04-30
493,600623,华谊集团,0.09,-6.59,3.14,2.85,-0.3,7517.73,-6.9,,04-30
494,600071,凤凰光学,-0.06,-4.51,,-2.49,-0.05,-1460.22,-4.32,,04-30
495,000759,中百集团,0.13,0.08,,2.99,,8856.53,3.77,,04-30
496,600097,开创国际,-0.13,-262.5,,-3.08,,-2588.52,-252.62,,04-30
497,000797,中国武夷,0.06,-14.29,,1.77,,2389.29,-7.59,,04-30
498,600707,彩虹股份,-0.06,3.57,,-2.13,,-4299.69,3.96,,04-30
499,002024,苏宁云商,-0.06,-189.96,,-1.54,,-43354.9,-187.98,,04-30
500,601177,杭齿前进,0.02,-23.53,,0.42,,729.73,-23.33,,04-30
501,600150,中国船舶,0.02,-60.78,,0.16,,2767.13,-60.88,,04-30
502,601099,太平洋,0.04,208.33,,2.79,,6173.48,212.92,,04-30
503,600894,广日股份,0.11,31.91,,2.96,,8997.46,31.87,,04-30
504,000504,*ST生物,-0.02,-37.04,,,,-476.15,-37.21,,04-30
505,600975,新五丰,-0.09,-550.0,,-4.08,,-2223.74,-554.01,,04-30
506,600241,时代万恒,-0.05,400.0,,-2.03,,-906.93,464.75,,04-30
507,601328,交通银行,0.25,4.17,5.92,4.36,,1869000.0,5.56,,04-30
508,000605,渤海股份,0.04,1434.62,,0.54,,492.21,1928.32,,04-30
509,600478,科力远,0.01,0.0,,0.23,,226.3,-46.0,,04-30
510,600320,振华重工,0.01,0.0,,0.17,,2484.96,3.19,,04-30
511,600401,海润光伏,-0.06,-59.15,,-2.63,,-5854.01,-59.16,,04-30
512,000488,晨鸣纸业,0.04,33.33,,0.58,,8127.39,13.81,,04-30
513,000589,黔轮胎A,0.11,57.14,,2.23,,5355.97,47.78,,04-30
514,600186,莲花健康,-0.04,-18.51,0.51,-7.22,-0.02,-4070.17,-18.49,,04-30
515,600355,精伦电子,-0.02,-77.78,1.66,-1.14,-0.09,-465.47,-79.85,,04-30
516,600600,青岛啤酒,0.43,20.22,,4.09,,58566.63,20.02,,04-30
517,600428,中远航运,-0.01,-70.37,,-0.2,,-1312.43,-70.88,,04-30
518,600540,新赛股份,0.01,-60.47,2.24,-0.0,,291.24,-61.93,,04-30
519,600190,锦州港,0.04,105.88,,1.23,,6965.04,160.69,,04-30
520,600015,华夏银行,0.42,-2.33,10.07,4.25,-6.08,372200.0,26.16,,04-30
521,603366,日出东方,0.16,33.33,,,,6260.79,27.15,,04-30
522,600663,陆家嘴,0.14,18.65,,2.33,-0.78,26497.68,18.61,,04-30
523,000880,潍柴重机,0.06,0.0,,1.45,,1761.96,8.91,,04-30
524,000816,智慧农业,0.02,-38.64,,1.21,,2062.92,-38.44,,04-30
525,601519,大智慧,0.0,-106.06,,0.23,,660.65,-107.19,,04-30
526,600129,太极集团,0.02,-40.15,,0.7,,660.03,-40.37,,04-30
527,600250,南纺股份,-0.21,23.44,,-14.99,,-5516.66,23.42,,04-30
528,600883,博闻科技,-0.02,-219.15,,-0.78,,-529.78,-219.1,,04-30
529,600848,上海临港,-0.01,-415.79,,-1.24,,-239.07,-415.49,,04-30
530,600307,酒钢宏兴,-0.07,-334.25,,-3.0,,-42831.48,-334.41,,04-30
531,600359,新农开发,0.01,-64.29,,0.21,,347.23,-60.67,,04-30
532,600746,江苏索普,0.02,-182.32,,1.14,,500.77,-182.39,,04-30
533,600235,民丰特纸,-0.02,-258.33,,-0.48,,-674.21,-322.3,,04-30
534,600418,江淮汽车,0.2,25.0,,3.75,,26039.52,25.13,,04-30
535,600641,万业企业,0.13,712.9,,3.75,,10161.6,714.35,,04-30
536,000760,斯太尔,-0.08,,,-1.25,,-2392.07,-2192.52,,04-30
537,000509,华塑控股,0.0,-105.18,,1.72,,131.66,-117.05,,04-30
538,600420,现代制药,0.14,11.9,,3.92,,3977.43,11.9,,04-30
539,601179,中国西电,0.02,141.46,,0.57,,10137.09,182.75,,04-30
540,601777,力帆股份,0.12,34.19,,2.02,,11620.91,42.55,,04-30
541,600662,强生控股,0.03,-24.87,,0.92,,3082.15,-25.06,,04-30
542,600106,重庆路桥,0.06,6.73,,2.2,,5033.94,6.64,,04-30
543,600128,弘业股份,0.01,58.14,,0.24,,334.81,57.59,,04-30
544,600155,宝硕股份,-0.03,-47.62,0.16,-18.5,-0.27,-1359.69,-47.37,,04-30
545,601018,宁波港,0.05,0.0,2.3,2.26,0.04,65873.0,4.43,,04-30
546,600981,汇鸿集团,0.01,-16.52,,0.53,,496.07,-16.65,,04-30
547,600995,文山电力,0.13,8.33,,4.54,,6181.33,9.19,,04-30
548,600221,海南航空,0.01,-52.33,,0.67,,17462.7,-5.01,,04-30
549,601616,广电电气,0.01,-11.84,,0.25,,626.72,-11.58,,04-30
550,600969,郴电国际,0.08,16.81,,1.09,,1694.85,16.62,,04-30
551,600884,杉杉股份,0.05,23.68,,0.61,,1940.74,23.8,,04-30
552,000611,*ST天首,-0.0,-94.62,,-0.04,,-22.26,-94.71,,04-30
553,600599,熊猫金控,0.05,-1040.0,,1.19,,788.46,-1265.71,,04-30
554,600306,*ST商城,-0.31,24.0,,-136.08,,-5445.13,22.24,,04-30
555,600775,南京熊猫,0.03,-16.43,,0.85,,2651.82,16.73,,04-30
556,600811,东方集团,0.13,-30.24,5.2,2.62,0.19,22425.43,-30.23,,04-30
557,600325,华发股份,0.01,-90.57,,0.09,,549.5,-93.66,,04-30
558,000422,湖北宜化,0.05,-54.7,,0.77,,4713.88,-55.0,,04-30
559,600747,大连控股,-0.02,-9.09,,-2.91,,-2150.56,-8.94,,04-30
560,300269,联建光电,0.04,-33.33,4.89,0.84,-0.38,480.36,16.67,,04-30
561,600416,湘电股份,0.0,-80.0,,0.07,,139.11,-83.93,,04-30
562,600461,洪城水业,0.08,20.43,,1.53,,2782.44,28.02,,04-30
563,600634,中技控股,0.03,-188.24,,0.45,,1004.19,-440.29,,04-30
564,000782,美达股份,-0.05,-225.0,,-2.06,,-1898.89,-228.77,,04-30
565,600491,龙元建设,0.05,26.58,,1.52,,4739.96,26.74,,04-30
566,000058,深赛格,0.03,9.58,,1.8,,2244.96,9.57,,04-30
567,000021,深科技,-0.08,-418.22,,-2.41,,-11567.36,-455.56,,04-30
568,000862,银星能源,-0.04,-357.31,,-7.07,,-1245.45,-357.15,,04-30
569,600019,宝钢股份,0.09,-10.0,,1.36,,151004.84,-7.23,,04-30
570,000566,海南海药,0.09,12.5,,2.82,,4257.16,6.39,,04-30
571,600711,盛屯矿业,-0.04,100.0,5.32,-0.81,-0.6,-1962.11,140.62,,04-30
572,000912,泸天化,-0.13,-1544.44,,-4.16,,-7624.42,-1483.33,,04-30
573,601866,中海集运,0.01,-108.98,,0.26,,6139.33,-108.91,,04-30
574,600085,同仁堂,0.16,10.27,,4.11,,21080.76,11.18,,04-30
575,600667,太极实业,-0.01,-450.0,,-0.57,,-886.28,-530.01,,04-30
576,000677,恒天海龙,-0.12,-174.15,,-21.63,,-10183.58,-173.91,,04-30
577,000652,泰达股份,0.0,11.11,,0.07,,149.98,14.29,,04-30
578,600725,*ST云维,-0.25,11.87,,-11.55,,-15106.73,11.72,,04-30
579,000536,华映科技,0.14,25.8,,3.83,,9633.97,25.81,,04-30
580,600165,新日恒力,0.22,1561.54,4.01,5.55,0.07,5928.4,1600.06,,04-30
581,600195,中牧股份,0.25,-22.73,,4.04,,10665.52,-14.86,,04-30
582,601919,中国远洋,-0.18,-5.26,,-8.08,,-188014.89,-5.42,,04-30
583,002435,长江润发,0.05,-56.48,,1.26,,1053.12,-30.58,,04-30
584,000513,丽珠集团,0.48,-4.0,,4.2,,14335.08,-2.31,,04-30
585,000403,ST生化,0.38,322.22,,25.73,,10383.4,311.37,,04-30
586,601218,吉鑫科技,0.0,-47.83,,0.1,,234.13,11.95,,04-30
587,600280,中央商场,0.17,-80.91,,7.32,,9883.09,-23.58,,04-30
588,000970,中科三环,0.06,-73.33,,1.92,,6825.21,-45.98,,04-29
589,002161,远望谷,-0.01,-117.5,,-0.34,,-483.18,-116.82,,04-29
590,002328,新朋股份,0.05,538.03,,0.96,,2036.95,541.78,,04-29
591,600332,白云山,0.25,30.16,5.54,4.54,0.13,31769.33,107.39,,04-29
592,002263,大东南,-0.01,-37.5,,-0.28,,-687.23,-26.55,,04-29
593,600780,通宝能源,0.17,48.79,,4.81,,18985.02,48.73,,04-29
594,600366,宁波韵升,0.17,15.22,,2.89,,8723.93,15.17,,04-29
595,000413,东旭光电,0.23,43.75,,3.51,,20765.24,235.56,,04-29
596,002291,星期六,0.05,25.0,,1.03,,1681.79,4.43,,04-29
597,002197,证通电子,0.02,-14.29,,0.59,,637.24,9.04,,04-29
598,002535,林州重机,0.1,11.11,,2.43,,5391.79,9.65,,04-29
599,000916,华北高速,0.04,33.33,,1.19,,4893.63,48.39,,04-29
600,000065,北方国际,0.1,-266.67,,2.53,,2050.4,-328.93,,04-29
601,600531,豫光金铅,0.01,-107.69,,0.31,,419.31,-111.23,,04-29
602,002077,大港股份,0.01,-66.67,,0.12,,161.39,-74.56,,04-29
603,600056,中国医药,0.28,-19.69,,3.48,,13294.61,22.33,,04-29
604,600988,赤峰黄金,0.05,-183.33,2.17,2.33,-0.34,1413.29,-183.66,,04-29
605,002549,凯美特气,0.04,0.0,,1.23,,988.95,3.57,,04-29
606,000709,河钢股份,0.02,275.0,,0.38,,16252.43,271.03,,04-29
607,600119,长江投资,0.04,3.36,,1.65,,1247.51,4.87,,04-29
608,002005,德豪润达,-0.03,-182.48,,-0.85,,-3566.07,-182.38,,04-29
609,002004,华邦健康,0.13,18.18,,1.92,,7379.92,18.44,,04-29
610,000551,创元科技,0.03,0.0,,1.05,,1359.2,5.03,,04-29
611,002481,双塔食品,0.07,98.8,,2.82,,2858.36,296.81,,04-29
612,002355,兴民智通,0.04,-42.86,,1.2,,2303.81,-38.85,,04-29
613,600237,铜峰电子,-0.0,-113.33,,-0.18,,-273.76,-113.33,,04-29
614,002610,爱康科技,0.03,200.0,,0.68,,840.05,106.24,,04-29
615,600267,海正药业,0.09,1.12,,1.54,,7558.72,1.47,,04-29
616,002345,潮宏基,0.18,-47.06,,3.34,,7590.12,25.36,,04-29
617,600820,隧道股份,0.21,31.75,9.79,2.12,0.46,26670.03,31.77,,04-29
618,002255,海陆重工,0.05,-50.0,,0.88,,1324.47,-48.45,,04-29
619,002413,雷科防务,0.05,25.0,,0.84,,1013.02,7.1,,04-29
620,002171,楚江新材,,,,0.11,,67.16,-114.35,,04-29
621,002626,金达威,0.25,150.0,,3.31,,4433.92,157.51,,04-29
622,002054,德美化工,0.06,0.0,,1.21,,1870.52,0.93,,04-29
623,002143,印纪传媒,-0.04,-50.48,,-1.86,,-861.13,-50.53,,04-29
624,300208,恒顺众昇,0.01,35.0,2.48,0.55,0.04,384.16,111.51,,04-29
625,600010,包钢股份,-0.0,-110.0,,-0.05,-0.18,-1042.8,-110.78,,04-29
626,000758,中色股份,0.03,4.0,,0.6,,2580.18,19.5,,04-29
627,600537,亿晶光电,0.07,-170.0,,2.51,,3169.65,-168.43,,04-29
628,600340,华夏幸福,0.47,-11.32,,8.92,,62104.78,31.95,,04-29
629,000581,威孚高科,0.42,10.53,,4.37,,42827.08,65.36,,04-29
630,600661,新南洋,0.0,-67.65,,0.22,,77.27,-67.17,,04-29
631,601886,江河集团,0.04,-42.86,,0.93,,4366.37,14.66,,04-29
632,000883,湖北能源,0.02,-66.67,,0.37,,4967.33,-67.56,,04-29
633,600597,光明乳业,0.06,42.5,,1.63,,7028.43,42.76,,04-29
634,601166,兴业银行,0.7,-18.6,11.27,6.45,7.91,1336300.0,21.74,,04-29
635,600220,江苏阳光,0.0,-24.14,0.92,0.48,0.04,776.61,-25.47,,04-29
636,601901,方正证券,0.07,27.97,2.6,2.78,0.24,43519.02,30.5,,04-29
637,000595,宝塔实业,-0.03,-37.21,,-2.49,,-678.75,-26.58,,04-29
638,002604,龙力生物,0.07,-30.0,,0.93,,1660.0,-20.75,,04-29
639,000799,酒鬼酒,0.01,-83.92,,0.09,,162.51,-83.92,,04-29
640,000776,广发证券,0.14,27.27,,2.36,,82623.74,21.4,,04-29
641,600748,上实发展,0.59,742.86,,12.1,,63953.25,720.69,,04-29
642,002157,正邦科技,-0.16,-420.0,,-7.37,,-6914.18,-427.22,,04-29
643,002570,贝因美,0.11,-56.0,,1.74,,6857.51,-36.34,,04-29
644,002172,澳洋科技,-0.06,-300.0,,-5.2,,-3230.6,-294.2,,04-29
645,002001,新和成,0.28,7.69,,3.05,,20353.61,7.34,,04-29
646,002408,齐翔腾达,0.14,-17.65,,2.38,,7752.25,-18.47,,04-29
647,000685,中山公用,0.17,30.77,,2.04,,13519.59,36.07,,04-29
648,600490,鹏欣资源,0.04,-16.95,,2.5,,3838.72,24.66,,04-29
649,000025,特力A,0.02,-27.18,,1.72,,331.1,-26.97,,04-29
650,000925,众合科技,-0.01,116.67,,-0.41,,-392.17,103.18,,04-29
651,000002,万科A,0.14,-6.67,6.68,1.97,-0.51,152947.94,-5.23,,04-29
652,600018,上港集团,0.06,41.07,2.25,2.85,0.1,143854.16,41.22,,04-29
653,000792,盐湖股份,0.16,-22.09,,1.55,,25635.34,-22.11,,04-29
654,000670,*ST盈方,-0.03,102.72,,-3.83,,-810.66,103.19,,04-29
655,002691,冀凯股份,0.05,0.0,,1.16,,918.63,-3.12,,04-29
656,600213,亚星客车,-0.13,333.33,,-15.68,,-2766.28,376.41,,04-29
657,000557,西部创业,0.0,1100.0,,0.55,,77.27,907.92,,04-29
658,002436,兴森科技,0.11,37.5,,1.57,,2564.38,39.61,,04-29
659,002402,和而泰,0.08,60.0,,1.03,,794.81,75.63,,04-29
660,002244,滨江集团,0.27,145.45,,4.91,,36656.66,147.02,,04-29
661,002552,宝鼎科技,0.02,-33.33,,0.36,,292.43,-42.82,,04-29
662,000532,力合股份,0.01,-47.37,,0.52,,353.39,-46.32,,04-29
663,600872,中炬高新,0.1,105.8,,3.64,,7916.59,105.65,,04-29
664,002329,皇氏集团,0.05,6.38,,1.33,,1067.4,5.89,,04-29
665,600706,曲江文旅,-0.02,-300.0,,-0.44,,-329.8,-282.01,,04-29
666,002297,博云新材,-0.02,-252.0,,-0.54,,-604.49,-545.69,,04-29
667,600330,天通股份,0.02,-205.88,,0.88,,1123.45,-213.18,,04-29
668,002292,奥飞娱乐,0.08,14.29,,2.9,,4984.57,10.28,,04-29
669,000157,中联重科,0.05,-37.5,,0.95,,39580.25,-33.12,,04-29
670,000700,模塑科技,0.24,209.64,,4.68,,7457.23,209.62,,04-29
671,000919,金陵药业,0.08,31.44,,1.84,,4086.93,31.46,,04-29
672,002286,保龄宝,0.07,-29.86,,0.95,,1364.04,1.06,,04-29
673,601515,东风股份,0.37,15.63,,8.32,,20689.3,15.01,,04-29
674,002103,广博股份,0.01,0.0,,0.16,,115.81,-53.26,,04-29
675,000650,仁和药业,0.05,-29.07,,2.85,,5271.63,-29.09,,04-29
676,002140,东华科技,0.05,3.4,,1.43,,2308.22,9.35,,04-29
677,002204,大连重工,0.01,-66.67,,0.08,,539.27,-70.49,,04-29
678,002037,久联发展,0.07,-30.0,,1.29,,2294.94,12.5,,04-29
679,600029,南方航空,-0.03,-616.67,,-0.9,,-30600.0,-636.84,,04-29
680,600576,万家文化,-0.01,-42.11,,-0.48,,-238.85,-43.04,,04-29
681,600676,交运股份,0.09,5.86,,2.47,,7947.14,5.79,,04-29
682,600143,金发科技,0.06,-25.0,,1.95,,15251.59,-23.76,,04-29
683,000552,靖远煤电,0.15,-51.91,,4.11,,10684.0,-3.82,,04-29
684,300094,国联水产,0.05,-350.0,4.44,1.03,0.22,1605.68,-284.28,,04-29
685,002044,美年健康,0.02,-21.74,,1.15,,405.23,-22.46,,04-29
686,002318,久立特材,0.16,14.29,,2.7,,4878.66,13.39,,04-29
687,600821,津劝业,0.01,0.0,,0.43,,253.94,-27.45,,04-29
688,000868,安凯客车,0.01,-22.22,,0.4,,484.08,-22.09,,04-29
689,600797,浙大网新,-0.02,-300.0,,-0.96,,-1739.57,-243.36,,04-29
690,600346,*ST橡塑,-0.12,-4000.0,,-4.29,,-3212.74,-4216.6,,04-29
691,002256,彩虹精化,0.04,290.91,,2.64,,1350.49,285.34,,04-29
692,300124,汇川技术,0.31,55.0,8.25,3.83,-0.12,12025.9,54.79,,04-29
693,002314,南山控股,-0.07,75.0,,-2.14,,-3909.07,223.89,,04-29
694,600337,美克家居,0.05,25.0,,1.08,,2937.32,23.95,,04-29
695,002082,栋梁新材,0.09,125.0,,1.72,,2040.03,105.71,,04-29
696,002452,长高集团,0.12,32.97,,1.43,,1569.54,32.13,,04-29
697,002144,宏达高科,0.1,-9.09,,1.03,,1794.75,-9.71,,04-29
698,000666,经纬纺机,0.13,-13.33,,1.83,,9414.06,-9.18,,04-29
699,600173,卧龙地产,0.04,7.58,2.05,1.74,0.03,2571.76,8.54,,04-29
700,600005,武钢股份,0.02,-20.83,,0.52,,18674.09,-21.54,,04-29
701,600536,中国软件,-0.18,-2671.43,,-2.38,,-4456.42,-2848.29,,04-29
702,000032,深桑达A,-0.02,-140.0,,-0.59,,-514.74,-147.47,,04-29
703,002018,华信国际,0.01,0.0,,0.6,,1570.14,221.85,,04-29
704,000010,美丽生态,-0.01,-67.33,,-0.92,,-574.82,12.62,,04-29
705,600009,上海机场,0.26,18.18,,2.96,,50964.75,20.26,,04-29
706,000582,北部湾港,0.16,115.28,,3.4,,12906.24,1157.32,,04-29
707,600660,福耀玻璃,0.24,20.0,,5.85,,47228.33,20.51,,04-29
708,000702,正虹科技,0.01,-40.87,,0.84,,363.17,-40.13,,04-29
709,000613,大东海A,0.0,-41.67,,0.62,,50.58,-42.51,,04-29
710,600152,维科精华,-0.09,21.76,,-3.47,,-2727.32,21.76,,04-29
711,002447,壹桥海参,0.02,0.0,,0.51,,692.81,44.65,,04-29
712,000523,广州浪奇,0.01,-10.0,,0.3,,402.57,28.99,,04-29
713,600998,九州通,0.08,15.55,,1.83,-1.59,11287.01,15.41,,04-29
714,600219,南山铝业,0.05,0.0,,0.51,,8917.32,-1.92,,04-29
715,600971,恒源煤电,0.04,-42.86,,0.6,,4220.58,-39.29,,04-29
716,002721,金一文化,-0.08,-147.06,,-1.7,,-1214.03,-149.84,,04-29
717,601318,中国平安,1.37,47.31,24.46,5.7,13.44,1080900.0,46.21,,04-29
718,600825,新华传媒,0.01,-41.18,,0.42,,1039.9,-40.64,,04-29
719,600814,杭州解百,0.05,-50.0,,1.9,,1569.14,-49.14,,04-29
720,601515,东风股份,0.37,15.63,,8.32,,20689.3,15.01,,04-29
721,002103,广博股份,0.01,0.0,,0.16,,115.81,-53.26,,04-29
722,000650,仁和药业,0.05,-29.07,,2.85,,5271.63,-29.09,,04-29
723,002140,东华科技,0.05,3.4,,1.43,,2308.22,9.35,,04-29
724,002204,大连重工,0.01,-66.67,,0.08,,539.27,-70.49,,04-29
725,002037,久联发展,0.07,-30.0,,1.29,,2294.94,12.5,,04-29
726,600029,南方航空,-0.03,-616.67,,-0.9,,-30600.0,-636.84,,04-29
727,600576,万家文化,-0.01,-42.11,,-0.48,,-238.85,-43.04,,04-29
728,600676,交运股份,0.09,5.86,,2.47,,7947.14,5.79,,04-29
729,600143,金发科技,0.06,-25.0,,1.95,,15251.59,-23.76,,04-29
730,000552,靖远煤电,0.15,-51.91,,4.11,,10684.0,-3.82,,04-29
731,300094,国联水产,0.05,-350.0,4.44,1.03,0.22,1605.68,-284.28,,04-29
732,000532,力合股份,0.01,-47.37,,0.52,,353.39,-46.32,,04-29
733,600872,中炬高新,0.1,105.8,,3.64,,7916.59,105.65,,04-29
734,002329,皇氏集团,0.05,6.38,,1.33,,1067.4,5.89,,04-29
735,600706,曲江文旅,-0.02,-300.0,,-0.44,,-329.8,-282.01,,04-29
736,600821,津劝业,0.01,0.0,,0.43,,253.94,-27.45,,04-29
737,000868,安凯客车,0.01,-22.22,,0.4,,484.08,-22.09,,04-29
738,600797,浙大网新,-0.02,-300.0,,-0.96,,-1739.57,-243.36,,04-29
739,600346,*ST橡塑,-0.12,-4000.0,,-4.29,,-3212.74,-4216.6,,04-29
740,002256,彩虹精化,0.04,290.91,,2.64,,1350.49,285.34,,04-29
741,300124,汇川技术,0.31,55.0,8.25,3.83,-0.12,12025.9,54.79,,04-29
742,002314,南山控股,-0.07,75.0,,-2.14,,-3909.07,223.89,,04-29
743,600337,美克家居,0.05,25.0,,1.08,,2937.32,23.95,,04-29
744,002082,栋梁新材,0.09,125.0,,1.72,,2040.03,105.71,,04-29
745,002452,长高集团,0.12,32.97,,1.43,,1569.54,32.13,,04-29
746,002144,宏达高科,0.1,-9.09,,1.03,,1794.75,-9.71,,04-29
747,000666,经纬纺机,0.13,-13.33,,1.83,,9414.06,-9.18,,04-29
748,600173,卧龙地产,0.04,7.58,2.05,1.74,0.03,2571.76,8.54,,04-29
749,600005,武钢股份,0.02,-20.83,,0.52,,18674.09,-21.54,,04-29
750,600536,中国软件,-0.18,-2671.43,,-2.38,,-4456.42,-2848.29,,04-29
751,000032,深桑达A,-0.02,-140.0,,-0.59,,-514.74,-147.47,,04-29
752,002018,华信国际,0.01,0.0,,0.6,,1570.14,221.85,,04-29
753,000010,美丽生态,-0.01,-67.33,,-0.92,,-574.82,12.62,,04-29
754,600009,上海机场,0.26,18.18,,2.96,,50964.75,20.26,,04-29
755,000582,北部湾港,0.16,115.28,,3.4,,12906.24,1157.32,,04-29
756,600660,福耀玻璃,0.24,20.0,,5.85,,47228.33,20.51,,04-29
757,000702,正虹科技,0.01,-40.87,,0.84,,363.17,-40.13,,04-29
758,000613,大东海A,0.0,-41.67,,0.62,,50.58,-42.51,,04-29
759,600152,维科精华,-0.09,21.76,,-3.47,,-2727.32,21.76,,04-29
760,002447,壹桥海参,0.02,0.0,,0.51,,692.81,44.65,,04-29
761,000523,广州浪奇,0.01,-10.0,,0.3,,402.57,28.99,,04-29
762,600998,九州通,0.08,15.55,,1.83,-1.59,11287.01,15.41,,04-29
763,600219,南山铝业,0.05,0.0,,0.51,,8917.32,-1.92,,04-29
764,600971,恒源煤电,0.04,-42.86,,0.6,,4220.58,-39.29,,04-29
765,002721,金一文化,-0.08,-147.06,,-1.7,,-1214.03,-149.84,,04-29
766,601318,中国平安,1.37,47.31,24.46,5.7,13.44,1080900.0,46.21,,04-29
767,002044,美年健康,0.02,-21.74,,1.15,,405.23,-22.46,,04-29
768,002318,久立特材,0.16,14.29,,2.7,,4878.66,13.39,,04-29
769,600814,杭州解百,0.05,-50.0,,1.9,,1569.14,-49.14,,04-29
770,600197,伊力特,0.21,21.41,,6.13,,9329.22,21.44,,04-29
771,002575,群兴玩具,0.02,-71.43,,0.61,,555.14,-40.29,,04-29
772,002015,霞客环保,-0.35,-8850.0,,-23.88,,-8400.95,-9298.7,,04-29
773,000683,远兴能源,-0.04,-0.0,,-1.21,,-2868.91,-4.47,,04-29
774,002315,焦点科技,0.15,-21.05,,0.94,,1784.8,-21.42,,04-29
775,600552,凯盛科技,0.1,-44.43,,1.45,,2361.55,13.63,,04-29
776,600051,宁波联合,0.09,608.33,,1.43,,2568.55,580.47,,04-29
777,600199,金种子酒,0.06,-86.21,,1.48,,3243.73,-86.22,,04-29
778,600577,精达股份,0.05,6.38,,2.15,,3541.92,5.3,,04-29
779,600518,康美药业,0.27,5.91,,4.8,,59105.64,5.95,,04-29
780,000972,中基健康,-0.01,-86.71,,-15.63,,-663.58,-86.69,,04-29
781,002443,金洲管道,0.03,-62.5,,0.66,,1247.84,-45.47,,04-29
782,600768,宁波富邦,-0.1,68.42,,-13.8,,-1288.25,68.04,,04-29
783,600444,国机通用,-0.14,127.0,,,,-1429.93,120.88,,04-29
784,600557,康缘药业,0.17,21.43,,3.77,,7224.54,24.03,,04-29
785,002655,共达电声,0.01,-80.0,,0.53,,309.36,-46.06,,04-29
786,002098,浔兴股份,0.04,-290.0,,0.9,,582.19,-283.73,,04-29
787,601789,宁波建工,0.12,11.45,,2.72,,5702.22,17.58,,04-29
788,002008,大族激光,0.03,-40.0,,0.84,,3051.75,-46.15,,04-29
789,600008,首创股份,0.02,-27.43,,0.62,,3793.35,-27.23,,04-29
790,600036,招商银行,0.59,-1.67,11.23,5.45,2.25,1494500.0,14.78,,04-29
791,300164,通源石油,-0.07,-34.36,4.88,-1.48,0.15,-1715.0,-5.55,,04-29
792,600608,ST沪科,-0.02,100.0,,,0.05,-741.24,23.66,,04-29
793,002070,众和股份,0.02,-20.35,,0.93,,1142.21,3.39,,04-29
794,002506,协鑫集成,-0.13,-58.06,,,,-10729.95,-59.14,,04-29
795,600028,中国石化,0.12,-35.2,5.02,2.33,,1347700.0,-14.89,,04-29
796,600123,兰花科创,-0.05,-112.19,,-0.53,,-5165.71,-112.19,,04-29
797,603399,新华龙,0.02,-71.43,,0.68,,716.21,-60.61,,04-29
798,601169,北京银行,0.51,8.51,,5.42,0.2,452197.1,9.51,,04-29
799,600151,航天机电,0.03,-15.0,,1.13,,4289.61,-13.35,,04-29
800,600999,招商证券,0.15,15.61,,2.58,,71117.08,15.63,,04-29
801,600218,全柴动力,0.08,169.29,,1.99,,2137.58,173.63,,04-29
802,601958,金钼股份,0.0,-90.0,,0.05,,632.26,-91.85,,04-29
803,002298,中电鑫龙,0.0,-94.29,,0.13,,164.35,-94.27,,04-29
804,600243,青海华鼎,-0.06,33.85,,-1.95,,-1431.96,33.65,,04-29
805,600888,新疆众和,-0.05,-156.52,,-0.84,,-3083.1,-167.82,,04-29
806,002340,格林美,0.05,25.0,,1.45,,3409.42,53.5,,04-29
807,000826,启迪桑德,0.2,42.86,,2.9,,12917.85,41.18,,04-29
808,600503,华丽家族,0.0,-92.98,,0.02,0.08,46.97,-92.82,,04-29
809,600301,*ST南化,-0.04,-83.84,,-42.84,,-868.95,-85.07,,04-29
810,600321,国栋建设,-0.01,-186.67,1.82,,0.01,-762.68,-186.26,,04-29
811,000789,万年青,0.25,230.53,,4.77,,10270.2,230.34,,04-29
812,600353,旭光股份,0.01,186.0,,0.4,,388.0,211.59,,04-29
813,002378,章源钨业,0.03,-50.0,,1.04,,1486.37,-40.06,,04-29
814,600191,华资实业,0.0,-85.0,,,,220.07,-84.07,,04-29
815,002586,围海股份,0.04,0.0,,1.28,,1449.71,59.96,,04-29
816,002245,澳洋顺昌,0.08,35.31,,4.0,,3133.92,37.8,,04-29
817,600362,江西铜业,0.1,-64.29,,0.78,,34737.93,-64.21,,04-29
818,002026,山东威达,0.19,218.17,,5.98,,4354.33,309.78,,04-29
819,002637,赞宇科技,0.08,-200.0,,1.32,,1356.8,-202.52,,04-29
820,600435,北方导航,0.01,0.0,,0.43,,908.49,-17.7,,04-29
821,002186,全聚德,0.11,-58.77,,3.33,,3088.83,-17.54,,04-29
822,300156,神雾环保,-0.05,-200.0,4.8,-1.06,0.2,-1472.97,-202.62,,04-29
823,600299,安迪苏,-0.43,-6.52,,-34.01,,-22265.18,-6.54,,04-29
824,002066,瑞泰科技,0.02,148.91,,1.19,,529.9,149.22,,04-29
