,code,name,type,report_date,pre_eps,range
0,000710,天兴仪表,预亏,2014-08-27,-0.0178,0.0
1,600710,*ST常林,减亏,2014-08-23,-0.12,0.0
2,002071,长城影视,预升,2014-08-21,0.0032,6.72
3,000555,神州信息,预升,2014-08-21,-0.0494,36.7
4,600007,中国国贸,预升,2014-08-20,0.23,23.21
5,002125,湘潭电化,预亏,2014-08-19,,
